From,NO2 (µg/m3)
21/04/2023 00:45,26.8
21/04/2023 01:00,25.8
21/04/2023 01:15,25.5
21/04/2023 01:30,25.6
21/04/2023 01:45,25.4
21/04/2023 02:00,23.9
21/04/2023 02:15,23.7
21/04/2023 02:30,24.2
21/04/2023 02:45,25.5
21/04/2023 03:00,26.3
21/04/2023 03:15,26.1
21/04/2023 03:30,26.4
21/04/2023 03:45,26.1
21/04/2023 04:00,26.3
21/04/2023 04:15,27.5
21/04/2023 04:30,30.1
21/04/2023 04:45,34.6
21/04/2023 05:00,40
21/04/2023 05:15,43.5
21/04/2023 05:30,47.2
21/04/2023 05:45,51.7
21/04/2023 06:00,54
21/04/2023 06:15,56.3
21/04/2023 06:30,58.7
21/04/2023 06:45,61
21/04/2023 07:00,62.9
21/04/2023 07:15,64.4
21/04/2023 07:30,64.6
21/04/2023 07:45,64.9
21/04/2023 08:00,66.2
21/04/2023 08:15,63.7
21/04/2023 08:30,56.5
21/04/2023 08:45,47.2
21/04/2023 09:00,38.2
21/04/2023 09:15,31.9
21/04/2023 09:30,28.8
21/04/2023 09:45,25.9
21/04/2023 10:00,23.9
21/04/2023 10:15,23.2
21/04/2023 10:30,22.5
21/04/2023 10:45,22.1
21/04/2023 11:00,22.5
21/04/2023 11:15,23.8
21/04/2023 11:30,24.3
21/04/2023 11:45,24.375
21/04/2023 12:00,24.45
21/04/2023 12:15,24.525
21/04/2023 12:30,24.6
21/04/2023 12:45,25.8
21/04/2023 13:00,27.2
21/04/2023 13:15,27.2
21/04/2023 13:30,26
21/04/2023 13:45,25.2
21/04/2023 14:00,26.8
21/04/2023 14:15,26.4
21/04/2023 14:30,24.6
21/04/2023 14:45,24.4
21/04/2023 15:00,25.7
21/04/2023 15:15,27.3
21/04/2023 15:30,26.8
21/04/2023 15:45,26.6
21/04/2023 16:00,28.8
21/04/2023 16:15,27.5
21/04/2023 16:30,26.3
21/04/2023 16:45,24.5
21/04/2023 17:00,23.3
21/04/2023 17:15,24.3
21/04/2023 17:30,24.9
21/04/2023 17:45,25.1
21/04/2023 18:00,24.8
21/04/2023 18:15,25
21/04/2023 18:30,26.2
21/04/2023 18:45,29
21/04/2023 19:00,32.7
21/04/2023 19:15,36.4
21/04/2023 19:30,40.8
21/04/2023 19:45,45.7
21/04/2023 20:00,52.1
21/04/2023 20:15,53
21/04/2023 20:30,46.3
21/04/2023 20:45,40.1
21/04/2023 21:00,35.8
21/04/2023 21:15,33.1
21/04/2023 21:30,33.3
21/04/2023 21:45,33.7
21/04/2023 22:00,33.2
21/04/2023 22:15,33.1
21/04/2023 22:30,31.6
21/04/2023 22:45,30.6
21/04/2023 23:00,32.3
21/04/2023 23:15,33.2
21/04/2023 23:30,35.9
21/04/2023 23:45,39.2
22/04/2023 00:00,42.8
22/04/2023 00:15,44.5
22/04/2023 00:30,49.3
22/04/2023 00:45,56.6
22/04/2023 01:00,65.3
22/04/2023 01:15,72.6
22/04/2023 01:30,70.8
22/04/2023 01:45,71.2
22/04/2023 02:00,79.9
22/04/2023 02:15,58.4
22/04/2023 02:30,57.5
22/04/2023 02:45,57.2
22/04/2023 03:00,56.8
22/04/2023 03:15,55.3
22/04/2023 03:30,51.7
22/04/2023 03:45,47.2
22/04/2023 04:00,43.1
22/04/2023 04:15,41.9
22/04/2023 04:30,42.6
22/04/2023 04:45,45
22/04/2023 05:00,47.8
22/04/2023 05:15,48.5
22/04/2023 05:30,48.7
22/04/2023 05:45,46.8
22/04/2023 06:00,45.3
22/04/2023 06:15,48.6
22/04/2023 06:30,51.2
22/04/2023 06:45,52.8
22/04/2023 07:00,55.7
22/04/2023 07:15,60.7
22/04/2023 07:30,49.3
22/04/2023 07:45,46.5
22/04/2023 08:00,44
22/04/2023 08:15,42.8
22/04/2023 08:30,44.1
22/04/2023 08:45,44.6
22/04/2023 09:00,45.7
22/04/2023 09:15,45.7
22/04/2023 09:30,45.2
22/04/2023 09:45,41.4
22/04/2023 10:00,37.4
22/04/2023 10:15,35.6
22/04/2023 10:30,35
22/04/2023 10:45,33.4
22/04/2023 11:00,32.9
22/04/2023 11:15,33.6
22/04/2023 11:30,33.6
22/04/2023 11:45,33.45
22/04/2023 12:00,33.3
22/04/2023 12:15,33.15
22/04/2023 12:30,33
22/04/2023 12:45,34
22/04/2023 13:00,32.6
22/04/2023 13:15,32.9
22/04/2023 13:30,34.5
22/04/2023 13:45,35.3
22/04/2023 14:00,35.7
22/04/2023 14:15,34.7
22/04/2023 14:30,33.6
22/04/2023 14:45,31
22/04/2023 15:00,29.6
22/04/2023 15:15,29.1
22/04/2023 15:30,28.5
22/04/2023 15:45,28.9
22/04/2023 16:00,31.5
22/04/2023 16:15,32.6
22/04/2023 16:30,33.4
22/04/2023 16:45,33.7
22/04/2023 17:00,34
22/04/2023 17:15,34.3
22/04/2023 17:30,34.7
22/04/2023 17:45,35.3
22/04/2023 18:00,36.6
22/04/2023 18:15,37.6
22/04/2023 18:30,39.3
22/04/2023 18:45,42
22/04/2023 19:00,42.5
22/04/2023 19:15,45.3
22/04/2023 19:30,52.5
22/04/2023 19:45,58.9
22/04/2023 20:00,63.7
22/04/2023 20:15,66.5
22/04/2023 20:30,67.8
22/04/2023 20:45,69.1
22/04/2023 21:00,69.5
22/04/2023 21:15,68.3
22/04/2023 21:30,63
22/04/2023 21:45,53.7
22/04/2023 22:00,45.5
22/04/2023 22:15,40.4
22/04/2023 22:30,37.5
22/04/2023 22:45,34.7
22/04/2023 23:00,32.8
22/04/2023 23:15,31.1
22/04/2023 23:30,29.9
22/04/2023 23:45,29.2
23/04/2023 00:00,29.1
23/04/2023 00:15,29.1
23/04/2023 00:30,29.8
23/04/2023 00:45,29.9
23/04/2023 01:00,30.9
23/04/2023 01:15,31.7
23/04/2023 01:30,31.5
23/04/2023 01:45,31.2
23/04/2023 02:00,30.9
23/04/2023 02:15,30.2
23/04/2023 02:30,30.2
23/04/2023 02:45,30.1
23/04/2023 03:00,30.1
23/04/2023 03:15,30.5
23/04/2023 03:30,30.7
23/04/2023 03:45,31.9
23/04/2023 04:00,31.8
23/04/2023 04:15,31.8
23/04/2023 04:30,32.6
23/04/2023 04:45,34.3
23/04/2023 05:00,37.6
23/04/2023 05:15,40.8
23/04/2023 05:30,42.7
23/04/2023 05:45,46
23/04/2023 06:00,46.4
23/04/2023 06:15,42.7
23/04/2023 06:30,43.8
23/04/2023 06:45,45.6
23/04/2023 07:00,47.3
23/04/2023 07:15,47.5
23/04/2023 07:30,47.6
23/04/2023 07:45,45.6
23/04/2023 08:00,42.3
23/04/2023 08:15,38.3
23/04/2023 08:30,35.1
23/04/2023 08:45,32.7
23/04/2023 09:00,31.5
23/04/2023 09:15,30.6
23/04/2023 09:30,30.7
23/04/2023 09:45,30.3
23/04/2023 10:00,28.5
23/04/2023 10:15,27.6
23/04/2023 10:30,28.3
23/04/2023 10:45,28.8
23/04/2023 11:00,29
23/04/2023 11:15,30.5
23/04/2023 11:30,33
23/04/2023 11:45,35.375
23/04/2023 12:00,37.75
23/04/2023 12:15,40.125
23/04/2023 12:30,42.5
23/04/2023 12:45,42.7
23/04/2023 13:00,43.9
23/04/2023 13:15,43.6
23/04/2023 13:30,41.2
23/04/2023 13:45,38.5
23/04/2023 14:00,36.7
23/04/2023 14:15,33
23/04/2023 14:30,30.7
23/04/2023 14:45,28.4
23/04/2023 15:00,27.4
23/04/2023 15:15,27.2
23/04/2023 15:30,26.6
23/04/2023 15:45,47.5
23/04/2023 16:00,63.8
23/04/2023 16:15,63.2
23/04/2023 16:30,64.5
23/04/2023 16:45,58
23/04/2023 17:00,48.1
23/04/2023 17:15,43.8
23/04/2023 17:30,47
23/04/2023 17:45,50.6
23/04/2023 18:00,53.5
23/04/2023 18:15,55.3
23/04/2023 18:30,55.5
23/04/2023 18:45,58.3
23/04/2023 19:00,60.6
23/04/2023 19:15,60.3
23/04/2023 19:30,53.5
23/04/2023 19:45,46.9
23/04/2023 20:00,43.3
23/04/2023 20:15,41.4
23/04/2023 20:30,40.2
23/04/2023 20:45,38.4
23/04/2023 21:00,36.4
23/04/2023 21:15,36
23/04/2023 21:30,36.7
23/04/2023 21:45,38.4
23/04/2023 22:00,37.8
23/04/2023 22:15,36.3
23/04/2023 22:30,33.9
23/04/2023 22:45,33.4
23/04/2023 23:00,34.9
23/04/2023 23:15,36.7
23/04/2023 23:30,37.7
23/04/2023 23:45,37.2
24/04/2023 00:00,37.2
24/04/2023 00:15,36.3
24/04/2023 00:30,35.4
24/04/2023 00:45,36.1
24/04/2023 01:00,38.1
24/04/2023 01:15,39.8
24/04/2023 01:30,41.1
24/04/2023 01:45,43.2
24/04/2023 02:00,45.1
24/04/2023 02:15,44.6
24/04/2023 02:30,44.3
24/04/2023 02:45,45.4
24/04/2023 03:00,46.8
24/04/2023 03:15,45.5
24/04/2023 03:30,44.5
24/04/2023 03:45,42.9
24/04/2023 04:00,40.6
24/04/2023 04:15,39.3
24/04/2023 04:30,40.3
24/04/2023 04:45,42.4
24/04/2023 05:00,41.8
24/04/2023 05:15,40.9
24/04/2023 05:30,39.6
24/04/2023 05:45,38.5
24/04/2023 06:00,39
24/04/2023 06:15,40.8
24/04/2023 06:30,43.8
24/04/2023 06:45,46
24/04/2023 07:00,46.9
24/04/2023 07:15,47.1
24/04/2023 07:30,44.7
24/04/2023 07:45,45.4
24/04/2023 08:00,46.7
24/04/2023 08:15,43.7
24/04/2023 08:30,39.7
24/04/2023 08:45,35.5
24/04/2023 09:00,31.9
24/04/2023 09:15,29.9
24/04/2023 09:30,29.1
24/04/2023 09:45,28.6
24/04/2023 10:00,27.4
24/04/2023 10:15,27.8
24/04/2023 10:30,30.7
24/04/2023 10:45,40.4
24/04/2023 11:00,49.1
24/04/2023 11:15,54.2
24/04/2023 11:30,56.6
24/04/2023 11:45,55.025
24/04/2023 12:00,53.45
24/04/2023 12:15,51.875
24/04/2023 12:30,50.3
24/04/2023 12:45,71.6
24/04/2023 13:00,71.1
24/04/2023 13:15,70.1
24/04/2023 13:30,70.6
24/04/2023 13:45,70.8
24/04/2023 14:00,72.1
24/04/2023 14:15,65.7
24/04/2023 14:30,56.4
24/04/2023 14:45,50
24/04/2023 15:00,46
24/04/2023 15:15,41.8
24/04/2023 15:30,39.6
24/04/2023 15:45,43.9
24/04/2023 16:00,48.7
24/04/2023 16:15,55
24/04/2023 16:30,55.7
24/04/2023 16:45,53.5
24/04/2023 17:00,52.3
24/04/2023 17:15,53.6
24/04/2023 17:30,51.7
24/04/2023 17:45,46.5
24/04/2023 18:00,43.1
24/04/2023 18:15,40.5
24/04/2023 18:30,39
24/04/2023 18:45,38.9
24/04/2023 19:00,36.6
24/04/2023 19:15,34.3
24/04/2023 19:30,32.6
24/04/2023 19:45,32.2
24/04/2023 20:00,33.4
24/04/2023 20:15,35.4
24/04/2023 20:30,37.7
24/04/2023 20:45,40.5
24/04/2023 21:00,43.1
24/04/2023 21:15,44.6
24/04/2023 21:30,43.9
24/04/2023 21:45,43.3
24/04/2023 22:00,44.6
24/04/2023 22:15,46.8
24/04/2023 22:30,50.6
24/04/2023 22:45,49.9
24/04/2023 23:00,44
24/04/2023 23:15,39.2
24/04/2023 23:30,36.4
24/04/2023 23:45,34.3
25/04/2023 00:00,33.8
25/04/2023 00:15,34.4
25/04/2023 00:30,34.7
25/04/2023 00:45,34.4
25/04/2023 01:00,35.5
25/04/2023 01:15,35.9
25/04/2023 01:30,36.2
25/04/2023 01:45,38.9
25/04/2023 02:00,42.8
25/04/2023 02:15,41.9
25/04/2023 02:30,38.5
25/04/2023 02:45,36.5
25/04/2023 03:00,36.1
25/04/2023 03:15,35.8
25/04/2023 03:30,34.9
25/04/2023 03:45,34.3
25/04/2023 04:00,35.9
25/04/2023 04:15,39.5
25/04/2023 04:30,40.5
25/04/2023 04:45,37.7
25/04/2023 05:00,35.9
25/04/2023 05:15,35.5
25/04/2023 05:30,34.6
25/04/2023 05:45,34
25/04/2023 06:00,33.9
25/04/2023 06:15,33.9
25/04/2023 06:30,33.5
25/04/2023 06:45,32.9
25/04/2023 07:00,32.6
25/04/2023 07:15,31.8
25/04/2023 07:30,35.1
25/04/2023 07:45,48.7
25/04/2023 08:00,57.2
25/04/2023 08:15,50
25/04/2023 08:30,45.9
25/04/2023 08:45,45.2
25/04/2023 09:00,44.1
25/04/2023 09:15,51.4
25/04/2023 09:30,68.6
25/04/2023 09:45,72.6
25/04/2023 10:00,72.8
25/04/2023 10:15,74.2
25/04/2023 10:30,68.2
25/04/2023 10:45,59.1
25/04/2023 11:00,55
25/04/2023 11:15,52.6
25/04/2023 11:30,50.3
25/04/2023 11:45,46.125
25/04/2023 12:00,41.95
25/04/2023 12:15,37.775
25/04/2023 12:30,33.6
25/04/2023 12:45,32.7
25/04/2023 13:00,31.8
25/04/2023 13:15,30.3
25/04/2023 13:30,29.3
25/04/2023 13:45,28.6
25/04/2023 14:00,28.7
25/04/2023 14:15,28.6
25/04/2023 14:30,29.3
25/04/2023 14:45,30.2
25/04/2023 15:00,30.4
25/04/2023 15:15,31.3
25/04/2023 15:30,30
25/04/2023 15:45,30.8
25/04/2023 16:00,39.1
25/04/2023 16:15,45.5
25/04/2023 16:30,46
25/04/2023 16:45,43.5
25/04/2023 17:00,39.2
25/04/2023 17:15,35.7
25/04/2023 17:30,34.5
25/04/2023 17:45,32.3
25/04/2023 18:00,30.5
25/04/2023 18:15,32.2
25/04/2023 18:30,42.5
25/04/2023 18:45,50.4
25/04/2023 19:00,51.5
25/04/2023 19:15,51
25/04/2023 19:30,52.3
25/04/2023 19:45,54.4
25/04/2023 20:00,56.8
25/04/2023 20:15,60
25/04/2023 20:30,63.2
25/04/2023 20:45,65.1
25/04/2023 21:00,67.1
25/04/2023 21:15,68.4
25/04/2023 21:30,67.3
25/04/2023 21:45,63.2
25/04/2023 22:00,59.4
25/04/2023 22:15,57
25/04/2023 22:30,54.7
25/04/2023 22:45,50.9
25/04/2023 23:00,48.3
25/04/2023 23:15,45.7
25/04/2023 23:30,43.9
25/04/2023 23:45,43.3
26/04/2023 00:00,44.7
26/04/2023 00:15,46
26/04/2023 00:30,47.8
26/04/2023 00:45,48.9
26/04/2023 01:00,49.2
26/04/2023 01:15,48.3
26/04/2023 01:30,47.4
26/04/2023 01:45,46.4
26/04/2023 02:00,46.2
26/04/2023 02:15,47.6
26/04/2023 02:30,49.2
26/04/2023 02:45,50
26/04/2023 03:00,51.6
26/04/2023 03:15,54
26/04/2023 03:30,53.1
26/04/2023 03:45,49.1
26/04/2023 04:00,46.2
26/04/2023 04:15,43.7
26/04/2023 04:30,43.6
26/04/2023 04:45,46
26/04/2023 05:00,48.8
26/04/2023 05:15,52.7
26/04/2023 05:30,62.2
26/04/2023 05:45,54.7
26/04/2023 06:00,56.7
26/04/2023 06:15,61.2
26/04/2023 06:30,67
26/04/2023 06:45,69.2
26/04/2023 07:00,71.1
26/04/2023 07:15,65.6
26/04/2023 07:30,57.9
26/04/2023 07:45,62.5
26/04/2023 08:00,68.1
26/04/2023 08:15,73.3
26/04/2023 08:30,74.2
26/04/2023 08:45,69.4
26/04/2023 09:00,60.9
26/04/2023 09:15,54.8
26/04/2023 09:30,49.8
26/04/2023 09:45,43.7
26/04/2023 10:00,37.5
26/04/2023 10:15,32.8
26/04/2023 10:30,29.8
26/04/2023 10:45,27.8
26/04/2023 11:00,26.1
26/04/2023 11:15,26
26/04/2023 11:30,24.6
26/04/2023 11:45,25
26/04/2023 12:00,25.4
26/04/2023 12:15,25.8
26/04/2023 12:30,26.2
26/04/2023 12:45,26.1
26/04/2023 13:00,25.7
26/04/2023 13:15,25.4
26/04/2023 13:30,25.6
26/04/2023 13:45,25.1
26/04/2023 14:00,24.2
26/04/2023 14:15,23.5
26/04/2023 14:30,22.5
26/04/2023 14:45,22.8
26/04/2023 15:00,22
26/04/2023 15:15,22.5
26/04/2023 15:30,23.4
26/04/2023 15:45,24.4
26/04/2023 16:00,25
26/04/2023 16:15,24.7
26/04/2023 16:30,25.8
26/04/2023 16:45,25.6
26/04/2023 17:00,24
26/04/2023 17:15,23.6
26/04/2023 17:30,24.7
26/04/2023 17:45,27.6
26/04/2023 18:00,28
26/04/2023 18:15,29.6
26/04/2023 18:30,33.9
26/04/2023 18:45,39.6
26/04/2023 19:00,46.4
26/04/2023 19:15,53.5
26/04/2023 19:30,58.9
26/04/2023 19:45,64.2
26/04/2023 20:00,68
26/04/2023 20:15,71.5
26/04/2023 20:30,75.7
26/04/2023 20:45,78.4
26/04/2023 21:00,80.8
26/04/2023 21:15,83.3
26/04/2023 21:30,85.1
26/04/2023 21:45,85.5
26/04/2023 22:00,87
26/04/2023 22:15,88.5
26/04/2023 22:30,88.9
26/04/2023 22:45,88.8
26/04/2023 23:00,85.3
26/04/2023 23:15,84.2
26/04/2023 23:30,83.4
26/04/2023 23:45,82.6
27/04/2023 00:00,81
27/04/2023 00:15,79.7
27/04/2023 00:30,77.6
27/04/2023 00:45,76.1
27/04/2023 01:00,75.9
27/04/2023 01:15,75.8
27/04/2023 01:30,76.3
27/04/2023 01:45,75.9
27/04/2023 02:00,77
27/04/2023 02:15,77.4
27/04/2023 02:30,76.8
27/04/2023 02:45,75.5
27/04/2023 03:00,75.7
27/04/2023 03:15,76.7
27/04/2023 03:30,77.5
27/04/2023 03:45,78.7
27/04/2023 04:00,79.4
27/04/2023 04:15,78.8
27/04/2023 04:30,78.7
27/04/2023 04:45,79.6
27/04/2023 05:00,80.6
27/04/2023 05:15,81.9
27/04/2023 05:30,82.5
27/04/2023 05:45,82.1
27/04/2023 06:00,82.3
27/04/2023 06:15,83.7
27/04/2023 06:30,84.6
27/04/2023 06:45,84.2
27/04/2023 07:00,83.4
27/04/2023 07:15,81.8
27/04/2023 07:30,81.6
27/04/2023 07:45,82
27/04/2023 08:00,81.4
27/04/2023 08:15,81.2
27/04/2023 08:30,81.3
27/04/2023 08:45,79.8
27/04/2023 09:00,78.6
27/04/2023 09:15,79.2
27/04/2023 09:30,79.7
27/04/2023 09:45,80.4
27/04/2023 10:00,79.2
27/04/2023 10:15,79
27/04/2023 10:30,79.1
27/04/2023 10:45,78.5
27/04/2023 11:00,76.8
27/04/2023 11:15,75.1
27/04/2023 11:30,74.2
27/04/2023 11:45,71.275
27/04/2023 12:00,68.35
27/04/2023 12:15,65.425
27/04/2023 12:30,62.5
27/04/2023 12:45,61.6
27/04/2023 13:00,61
27/04/2023 13:15,60.7
27/04/2023 13:30,60
27/04/2023 13:45,58.9
27/04/2023 14:00,58.8
27/04/2023 14:15,60.4
27/04/2023 14:30,58.9
27/04/2023 14:45,57.3
27/04/2023 15:00,54.1
27/04/2023 15:15,50.2
27/04/2023 15:30,46.2
27/04/2023 15:45,41.8
27/04/2023 16:00,39.2
27/04/2023 16:15,38.8
27/04/2023 16:30,40
27/04/2023 16:45,40.8
27/04/2023 17:00,42
27/04/2023 17:15,42.6
27/04/2023 17:30,45.7
27/04/2023 17:45,48.6
27/04/2023 18:00,52.7
27/04/2023 18:15,55.1
27/04/2023 18:30,57.6
27/04/2023 18:45,59.7
27/04/2023 19:00,62.2
27/04/2023 19:15,66.1
27/04/2023 19:30,69.9
27/04/2023 19:45,74.1
27/04/2023 20:00,77.4
27/04/2023 20:15,80.8
27/04/2023 20:30,82.9
27/04/2023 20:45,85
27/04/2023 21:00,86.4
27/04/2023 21:15,89.5
27/04/2023 21:30,91.7
27/04/2023 21:45,92.7
27/04/2023 22:00,93.4
27/04/2023 22:15,94
27/04/2023 22:30,94.3
27/04/2023 22:45,95
27/04/2023 23:00,92.6
27/04/2023 23:15,91
27/04/2023 23:30,89.7
27/04/2023 23:45,89.4
28/04/2023 00:00,89
28/04/2023 00:15,87.9
28/04/2023 00:30,87.4
28/04/2023 00:45,88.1
28/04/2023 01:00,89.3
28/04/2023 01:15,90.3
28/04/2023 01:30,90.4
28/04/2023 01:45,90.6
28/04/2023 02:00,91
28/04/2023 02:15,90.8
28/04/2023 02:30,90.9
28/04/2023 02:45,91.4
28/04/2023 03:00,89.6
28/04/2023 03:15,91.3
28/04/2023 03:30,91.6
28/04/2023 03:45,91.6
28/04/2023 04:00,92.2
28/04/2023 04:15,92.6
28/04/2023 04:30,93.4
28/04/2023 04:45,93.8
28/04/2023 05:00,93.4
28/04/2023 05:15,94.8
28/04/2023 05:30,96.1
28/04/2023 05:45,95.4
28/04/2023 06:00,97.3
28/04/2023 06:15,98.8
28/04/2023 06:30,97.5
28/04/2023 06:45,97.2
28/04/2023 07:00,96
28/04/2023 07:15,96.4
28/04/2023 07:30,95.1
28/04/2023 07:45,92.5
28/04/2023 08:00,93
28/04/2023 08:15,94.1
28/04/2023 08:30,94
28/04/2023 08:45,92.7
28/04/2023 09:00,93.8
28/04/2023 09:15,94.4
28/04/2023 09:30,94.8
28/04/2023 09:45,92.1
28/04/2023 10:00,92.1
28/04/2023 10:15,89.5
28/04/2023 10:30,86.6
28/04/2023 10:45,85.2
28/04/2023 11:00,84.3
28/04/2023 11:15,81.3
28/04/2023 11:30,80.1
28/04/2023 11:45,78.6
28/04/2023 12:00,77.1
28/04/2023 12:15,75.6
28/04/2023 12:30,74.1
28/04/2023 12:45,73.7
28/04/2023 13:00,74.1
28/04/2023 13:15,75
28/04/2023 13:30,74.7
28/04/2023 13:45,72.9
28/04/2023 14:00,72.2
28/04/2023 14:15,72.5
28/04/2023 14:30,71.9
28/04/2023 14:45,71.7
28/04/2023 15:00,72.1
28/04/2023 15:15,68
28/04/2023 15:30,62.4
28/04/2023 15:45,57.7
28/04/2023 16:00,53.6
28/04/2023 16:15,50.2
28/04/2023 16:30,48.5
28/04/2023 16:45,46.4
28/04/2023 17:00,45.1
28/04/2023 17:15,45.7
28/04/2023 17:30,45.2
28/04/2023 17:45,43.7
28/04/2023 18:00,38.6
28/04/2023 18:15,37
28/04/2023 18:30,40
28/04/2023 18:45,44
28/04/2023 19:00,48.6
28/04/2023 19:15,53.7
28/04/2023 19:30,58.7
28/04/2023 19:45,62.3
28/04/2023 20:00,65.8
28/04/2023 20:15,68.3
28/04/2023 20:30,69.5
28/04/2023 20:45,71.4
28/04/2023 21:00,74.6
28/04/2023 21:15,76.6
28/04/2023 21:30,79.2
28/04/2023 21:45,80.8
28/04/2023 22:00,82.1
28/04/2023 22:15,84.2
28/04/2023 22:30,85.6
28/04/2023 22:45,86.2
28/04/2023 23:00,87
28/04/2023 23:15,86.5
28/04/2023 23:30,84.3
28/04/2023 23:45,83.3
29/04/2023 00:00,83.7
29/04/2023 00:15,83.8
29/04/2023 00:30,82.1
29/04/2023 00:45,80
29/04/2023 01:00,82.5
29/04/2023 01:15,84.4
29/04/2023 01:30,84.2
29/04/2023 01:45,84.1
29/04/2023 02:00,84.8
29/04/2023 02:15,85
29/04/2023 02:30,84
29/04/2023 02:45,84.6
29/04/2023 03:00,84.9
29/04/2023 03:15,85
29/04/2023 03:30,85.1
29/04/2023 03:45,85
29/04/2023 04:00,85.5
29/04/2023 04:15,86.1
29/04/2023 04:30,87.2
29/04/2023 04:45,87.2
29/04/2023 05:00,89.1
29/04/2023 05:15,89.5
29/04/2023 05:30,90.6
29/04/2023 05:45,90.7
29/04/2023 06:00,90.2
29/04/2023 06:15,90.3
29/04/2023 06:30,90.2
29/04/2023 06:45,90.7
29/04/2023 07:00,92.6
29/04/2023 07:15,90.9
29/04/2023 07:30,88.9
29/04/2023 07:45,86.4
29/04/2023 08:00,86.9
29/04/2023 08:15,88.5
29/04/2023 08:30,88.3
29/04/2023 08:45,87.1
29/04/2023 09:00,87.1
29/04/2023 09:15,87.1
29/04/2023 09:30,88.4
29/04/2023 09:45,86.3
29/04/2023 10:00,82
29/04/2023 10:15,79
29/04/2023 10:30,76.7
29/04/2023 10:45,72.3
29/04/2023 11:00,63.2
29/04/2023 11:15,58
29/04/2023 11:30,57.9
29/04/2023 11:45,56.85
29/04/2023 12:00,55.8
29/04/2023 12:15,54.75
29/04/2023 12:30,53.7
29/04/2023 12:45,56.2
29/04/2023 13:00,57.6
29/04/2023 13:15,61.3
29/04/2023 13:30,63.1
29/04/2023 13:45,64.3
29/04/2023 14:00,66.2
29/04/2023 14:15,68.5
29/04/2023 14:30,69.7
29/04/2023 14:45,70.4
29/04/2023 15:00,71.6
29/04/2023 15:15,72.5
29/04/2023 15:30,74.3
29/04/2023 15:45,73.6
29/04/2023 16:00,74.2
29/04/2023 16:15,74.7
29/04/2023 16:30,72.7
29/04/2023 16:45,73
29/04/2023 17:00,74.6
29/04/2023 17:15,76.9
29/04/2023 17:30,78.3
29/04/2023 17:45,80.1
29/04/2023 18:00,80.8
29/04/2023 18:15,81.8
29/04/2023 18:30,82.9
29/04/2023 18:45,83.4
29/04/2023 19:00,85.6
29/04/2023 19:15,86.3
29/04/2023 19:30,87.4
29/04/2023 19:45,86.8
29/04/2023 20:00,89.8
29/04/2023 20:15,91.6
29/04/2023 20:30,93.7
29/04/2023 20:45,94.9
29/04/2023 21:00,96.1
29/04/2023 21:15,97.3
29/04/2023 21:30,97.8
29/04/2023 21:45,97.3
29/04/2023 22:00,97.6
29/04/2023 22:15,97
29/04/2023 22:30,97.8
29/04/2023 22:45,98.8
29/04/2023 23:00,98.4
29/04/2023 23:15,98.6
29/04/2023 23:30,97.9
29/04/2023 23:45,95
30/04/2023 00:00,93.9
30/04/2023 00:15,92.6
30/04/2023 00:30,92.3
30/04/2023 00:45,90.7
30/04/2023 01:00,89.5
30/04/2023 01:15,90.1
30/04/2023 01:30,90.7
30/04/2023 01:45,91.2
30/04/2023 02:00,89.6
30/04/2023 02:15,89.2
30/04/2023 02:30,90.4
30/04/2023 02:45,90.6
30/04/2023 03:00,90.6
30/04/2023 03:15,89
30/04/2023 03:30,89.1
30/04/2023 03:45,89.2
30/04/2023 04:00,89.1
30/04/2023 04:15,90.1
30/04/2023 04:30,90
30/04/2023 04:45,90.4
30/04/2023 05:00,91.8
30/04/2023 05:15,93.3
30/04/2023 05:30,94.4
30/04/2023 05:45,94.6
30/04/2023 06:00,94.5
30/04/2023 06:15,95.5
30/04/2023 06:30,96.1
30/04/2023 06:45,97.6
30/04/2023 07:00,97.9
30/04/2023 07:15,99
30/04/2023 07:30,99.1
30/04/2023 07:45,96.9
30/04/2023 08:00,98.1
30/04/2023 08:15,97.7
30/04/2023 08:30,98.1
30/04/2023 08:45,95.2
30/04/2023 09:00,91.6
30/04/2023 09:15,90.2
30/04/2023 09:30,89.6
30/04/2023 09:45,88.4
30/04/2023 10:00,86
30/04/2023 10:15,82.9
30/04/2023 10:30,80.7
30/04/2023 10:45,78.6
30/04/2023 11:00,75.5
30/04/2023 11:15,73.2
30/04/2023 11:30,71.8
30/04/2023 11:45,73.25
30/04/2023 12:00,74.7
30/04/2023 12:15,76.15
30/04/2023 12:30,77.6
30/04/2023 12:45,79.2
30/04/2023 13:00,80.8
30/04/2023 13:15,82
30/04/2023 13:30,83.8
30/04/2023 13:45,85.2
30/04/2023 14:00,85.4
30/04/2023 14:15,85.4
30/04/2023 14:30,85.6
30/04/2023 14:45,84.4
30/04/2023 15:00,86.9
30/04/2023 15:15,86.7
30/04/2023 15:30,85.6
30/04/2023 15:45,84.9
30/04/2023 16:00,82.1
30/04/2023 16:15,82
30/04/2023 16:30,79.9
30/04/2023 16:45,79.7
30/04/2023 17:00,79.4
30/04/2023 17:15,80.8
30/04/2023 17:30,80.9
30/04/2023 17:45,81
30/04/2023 18:00,82.1
30/04/2023 18:15,83.3
30/04/2023 18:30,84.7
30/04/2023 18:45,84.8
30/04/2023 19:00,86.9
30/04/2023 19:15,87.4
30/04/2023 19:30,87.9
30/04/2023 19:45,88.5
30/04/2023 20:00,89.4
30/04/2023 20:15,89.9
30/04/2023 20:30,91.3
