From,PM2.5 (µg/m3)
09/04/2023 18:45,64
09/04/2023 19:00,64
09/04/2023 19:15,64
09/04/2023 19:30,64
09/04/2023 19:45,66
09/04/2023 20:00,66
09/04/2023 20:15,66
09/04/2023 20:30,66
09/04/2023 20:45,54
09/04/2023 21:00,54
09/04/2023 21:15,54
09/04/2023 21:30,54
09/04/2023 21:45,102
09/04/2023 22:00,102
09/04/2023 22:15,102
09/04/2023 22:30,102
09/04/2023 22:45,88
09/04/2023 23:00,88
09/04/2023 23:15,88
09/04/2023 23:30,88
09/04/2023 23:45,88
10/04/2023 00:00,88
10/04/2023 00:15,88
10/04/2023 00:30,88
10/04/2023 00:45,75
10/04/2023 01:00,75
10/04/2023 01:15,75
10/04/2023 01:30,75
10/04/2023 01:45,89
10/04/2023 02:00,89
10/04/2023 02:15,89
10/04/2023 02:30,89
10/04/2023 02:45,108
10/04/2023 03:00,108
10/04/2023 03:15,108
10/04/2023 03:30,108
10/04/2023 03:45,98
10/04/2023 04:00,98
10/04/2023 04:15,98
10/04/2023 04:30,98
10/04/2023 04:45,82
10/04/2023 05:00,82
10/04/2023 05:15,82
10/04/2023 05:30,82
10/04/2023 05:45,67
10/04/2023 06:00,67
10/04/2023 06:15,67
10/04/2023 06:30,67
10/04/2023 06:45,76
10/04/2023 07:00,76
10/04/2023 07:15,76
10/04/2023 07:30,76
10/04/2023 07:45,92
10/04/2023 08:00,92
10/04/2023 08:15,92
10/04/2023 08:30,92
10/04/2023 08:45,52
10/04/2023 09:00,52
10/04/2023 09:15,52
10/04/2023 09:30,52
10/04/2023 09:45,42
10/04/2023 10:00,42
10/04/2023 10:15,42
10/04/2023 10:30,42
10/04/2023 10:45,39
10/04/2023 11:00,39
10/04/2023 11:15,39
10/04/2023 11:30,39
10/04/2023 11:45,32
10/04/2023 12:00,32
10/04/2023 12:15,32
10/04/2023 12:30,32
10/04/2023 12:45,31
10/04/2023 13:00,31
10/04/2023 13:15,31
10/04/2023 13:30,31
10/04/2023 13:45,24
10/04/2023 14:00,24
10/04/2023 14:15,24
10/04/2023 14:30,24
10/04/2023 14:45,27
10/04/2023 15:00,27
10/04/2023 15:15,27
10/04/2023 15:30,27
10/04/2023 15:45,32
10/04/2023 16:00,32
10/04/2023 16:15,32
10/04/2023 16:30,32
10/04/2023 16:45,35
10/04/2023 17:00,35
10/04/2023 17:15,35
10/04/2023 17:30,35
10/04/2023 17:45,53
10/04/2023 18:00,53
10/04/2023 18:15,53
10/04/2023 18:30,53
10/04/2023 18:45,75
10/04/2023 19:00,75
10/04/2023 19:15,75
10/04/2023 19:30,75
10/04/2023 19:45,159
10/04/2023 20:00,159
10/04/2023 20:15,159
10/04/2023 20:30,159
10/04/2023 20:45,82
10/04/2023 21:00,82
10/04/2023 21:15,82
10/04/2023 21:30,82
10/04/2023 21:45,55
10/04/2023 22:00,55
10/04/2023 22:15,55
10/04/2023 22:30,55
10/04/2023 22:45,45
10/04/2023 23:00,45
10/04/2023 23:15,45
10/04/2023 23:30,45
10/04/2023 23:45,83
11/04/2023 00:00,83
11/04/2023 00:15,83
11/04/2023 00:30,83
11/04/2023 00:45,99
11/04/2023 01:00,99
11/04/2023 01:15,99
11/04/2023 01:30,99
11/04/2023 01:45,143
11/04/2023 02:00,143
11/04/2023 02:15,143
11/04/2023 02:30,143
11/04/2023 02:45,200
11/04/2023 03:00,200
11/04/2023 03:15,200
11/04/2023 03:30,200
11/04/2023 03:45,136
11/04/2023 04:00,136
11/04/2023 04:15,136
11/04/2023 04:30,136
11/04/2023 04:45,103
11/04/2023 05:00,103
11/04/2023 05:15,103
11/04/2023 05:30,103
11/04/2023 05:45,111
11/04/2023 06:00,111
11/04/2023 06:15,111
11/04/2023 06:30,111
11/04/2023 06:45,104
11/04/2023 07:00,104
11/04/2023 07:15,104
11/04/2023 07:30,104
11/04/2023 07:45,225
11/04/2023 08:00,225
11/04/2023 08:15,225
11/04/2023 08:30,225
11/04/2023 08:45,94
11/04/2023 09:00,94
11/04/2023 09:15,94
11/04/2023 09:30,94
11/04/2023 09:45,74
11/04/2023 10:00,74
11/04/2023 10:15,74
11/04/2023 10:30,74
11/04/2023 10:45,27
11/04/2023 11:00,27
11/04/2023 11:15,27
11/04/2023 11:30,27
11/04/2023 11:45,31
11/04/2023 12:00,31
11/04/2023 12:15,31
11/04/2023 12:30,31
11/04/2023 12:45,37
11/04/2023 13:00,37
11/04/2023 13:15,37
11/04/2023 13:30,37
11/04/2023 13:45,44
11/04/2023 14:00,44
11/04/2023 14:15,44
11/04/2023 14:30,44
11/04/2023 14:45,44
11/04/2023 15:00,44
11/04/2023 15:15,44
11/04/2023 15:30,44
11/04/2023 15:45,44
11/04/2023 16:00,44
11/04/2023 16:15,44
11/04/2023 16:30,44
11/04/2023 16:45,37
11/04/2023 17:00,37
11/04/2023 17:15,37
11/04/2023 17:30,37
11/04/2023 17:45,48
11/04/2023 18:00,48
11/04/2023 18:15,48
11/04/2023 18:30,48
11/04/2023 18:45,62
11/04/2023 19:00,62
11/04/2023 19:15,62
11/04/2023 19:30,62
11/04/2023 19:45,121
11/04/2023 20:00,121
11/04/2023 20:15,121
11/04/2023 20:30,121
11/04/2023 20:45,118
11/04/2023 21:00,118
11/04/2023 21:15,118
11/04/2023 21:30,118
11/04/2023 21:45,163
11/04/2023 22:00,163
11/04/2023 22:15,163
11/04/2023 22:30,163
11/04/2023 22:45,125
11/04/2023 23:00,125
11/04/2023 23:15,125
11/04/2023 23:30,125
11/04/2023 23:45,96
12/04/2023 00:00,96
12/04/2023 00:15,96
12/04/2023 00:30,96
12/04/2023 00:45,80
12/04/2023 01:00,80
12/04/2023 01:15,80
12/04/2023 01:30,80
12/04/2023 01:45,96
12/04/2023 02:00,96
12/04/2023 02:15,96
12/04/2023 02:30,96
12/04/2023 02:45,111
12/04/2023 03:00,111
12/04/2023 03:15,111
12/04/2023 03:30,111
12/04/2023 03:45,115
12/04/2023 04:00,115
12/04/2023 04:15,115
12/04/2023 04:30,115
12/04/2023 04:45,90
12/04/2023 05:00,90
12/04/2023 05:15,90
12/04/2023 05:30,90
12/04/2023 05:45,106
12/04/2023 06:00,106
12/04/2023 06:15,106
12/04/2023 06:30,106
12/04/2023 06:45,124
12/04/2023 07:00,124
12/04/2023 07:15,124
12/04/2023 07:30,124
12/04/2023 07:45,157
12/04/2023 08:00,157
12/04/2023 08:15,157
12/04/2023 08:30,157
12/04/2023 08:45,128
12/04/2023 09:00,128
12/04/2023 09:15,128
12/04/2023 09:30,128
12/04/2023 09:45,64
12/04/2023 10:00,64
12/04/2023 10:15,64
12/04/2023 10:30,64
12/04/2023 10:45,57
12/04/2023 11:00,57
12/04/2023 11:15,57
12/04/2023 11:30,57
12/04/2023 11:45,35
12/04/2023 12:00,35
12/04/2023 12:15,35
12/04/2023 12:30,35
12/04/2023 12:45,39
12/04/2023 13:00,39
12/04/2023 13:15,39
12/04/2023 13:30,39
12/04/2023 13:45,31
12/04/2023 14:00,31
12/04/2023 14:15,31
12/04/2023 14:30,31
12/04/2023 14:45,32
12/04/2023 15:00,32
12/04/2023 15:15,32
12/04/2023 15:30,32
12/04/2023 15:45,35
12/04/2023 16:00,35
12/04/2023 16:15,35
12/04/2023 16:30,35
12/04/2023 16:45,42
12/04/2023 17:00,42
12/04/2023 17:15,42
12/04/2023 17:30,42
12/04/2023 17:45,54
12/04/2023 18:00,54
12/04/2023 18:15,54
12/04/2023 18:30,54
12/04/2023 18:45,94
12/04/2023 19:00,94
12/04/2023 19:15,94
12/04/2023 19:30,94
12/04/2023 19:45,121
12/04/2023 20:00,121
12/04/2023 20:15,121
12/04/2023 20:30,121
12/04/2023 20:45,150
12/04/2023 21:00,150
12/04/2023 21:15,150
12/04/2023 21:30,150
12/04/2023 21:45,134
12/04/2023 22:00,134
12/04/2023 22:15,134
12/04/2023 22:30,134
12/04/2023 22:45,147
12/04/2023 23:00,147
12/04/2023 23:15,147
12/04/2023 23:30,147
12/04/2023 23:45,129
13/04/2023 00:00,129
13/04/2023 00:15,129
13/04/2023 00:30,129
13/04/2023 00:45,127
13/04/2023 01:00,127
13/04/2023 01:15,127
13/04/2023 01:30,127
13/04/2023 01:45,106
13/04/2023 02:00,106
13/04/2023 02:15,106
13/04/2023 02:30,106
13/04/2023 02:45,107
13/04/2023 03:00,107
13/04/2023 03:15,107
13/04/2023 03:30,107
13/04/2023 03:45,137
13/04/2023 04:00,137
13/04/2023 04:15,137
13/04/2023 04:30,137
13/04/2023 04:45,126
13/04/2023 05:00,126
13/04/2023 05:15,126
13/04/2023 05:30,126
13/04/2023 05:45,163
13/04/2023 06:00,163
13/04/2023 06:15,163
13/04/2023 06:30,163
13/04/2023 06:45,300
13/04/2023 07:00,300
13/04/2023 07:15,300
13/04/2023 07:30,300
13/04/2023 07:45,175
13/04/2023 08:00,175
13/04/2023 08:15,175
13/04/2023 08:30,175
13/04/2023 08:45,170.8965517
13/04/2023 09:00,166.7931034
13/04/2023 09:15,162.6896552
13/04/2023 09:30,158.5862069
13/04/2023 09:45,154.4827586
13/04/2023 10:00,150.3793103
13/04/2023 10:15,146.2758621
13/04/2023 10:30,142.1724138
13/04/2023 10:45,138.0689655
13/04/2023 11:00,133.9655172
13/04/2023 11:15,129.862069
13/04/2023 11:30,125.7586207
13/04/2023 11:45,121.6551724
13/04/2023 12:00,117.5517241
13/04/2023 12:15,113.4482759
13/04/2023 12:30,109.3448276
13/04/2023 12:45,105.2413793
13/04/2023 13:00,101.137931
13/04/2023 13:15,97.03448275
13/04/2023 13:30,92.93103448
13/04/2023 13:45,88.82758621
13/04/2023 14:00,84.72413793
13/04/2023 14:15,80.62068965
13/04/2023 14:30,76.51724138
13/04/2023 14:45,72.4137931
13/04/2023 15:00,68.31034483
13/04/2023 15:15,64.20689655
13/04/2023 15:30,60.10344827
13/04/2023 15:45,56
13/04/2023 16:00,56
13/04/2023 16:15,56
13/04/2023 16:30,56
13/04/2023 16:45,58
13/04/2023 17:00,58
13/04/2023 17:15,58
13/04/2023 17:30,58
13/04/2023 17:45,52
13/04/2023 18:00,52
13/04/2023 18:15,52
13/04/2023 18:30,52
13/04/2023 18:45,88
13/04/2023 19:00,88
13/04/2023 19:15,88
13/04/2023 19:30,88
13/04/2023 19:45,104
13/04/2023 20:00,104
13/04/2023 20:15,104
13/04/2023 20:30,104
13/04/2023 20:45,98
13/04/2023 21:00,98
13/04/2023 21:15,98
13/04/2023 21:30,98
13/04/2023 21:45,122
13/04/2023 22:00,122
13/04/2023 22:15,122
13/04/2023 22:30,122
13/04/2023 22:45,133
13/04/2023 23:00,133
13/04/2023 23:15,133
13/04/2023 23:30,133
13/04/2023 23:45,118
14/04/2023 00:00,118
14/04/2023 00:15,118
14/04/2023 00:30,118
14/04/2023 00:45,122.6
14/04/2023 01:00,127.2
14/04/2023 01:15,131.8
14/04/2023 01:30,136.4
14/04/2023 01:45,141
14/04/2023 02:00,141
14/04/2023 02:15,141
14/04/2023 02:30,141
14/04/2023 02:45,143
14/04/2023 03:00,143
14/04/2023 03:15,143
14/04/2023 03:30,143
14/04/2023 03:45,132
14/04/2023 04:00,132
14/04/2023 04:15,132
14/04/2023 04:30,132
14/04/2023 04:45,120
14/04/2023 05:00,120
14/04/2023 05:15,120
14/04/2023 05:30,120
14/04/2023 05:45,152
14/04/2023 06:00,152
14/04/2023 06:15,152
14/04/2023 06:30,152
14/04/2023 06:45,167
14/04/2023 07:00,167
14/04/2023 07:15,167
14/04/2023 07:30,167
14/04/2023 07:45,155
14/04/2023 08:00,155
14/04/2023 08:15,155
14/04/2023 08:30,155
14/04/2023 08:45,135
14/04/2023 09:00,135
14/04/2023 09:15,135
14/04/2023 09:30,135
14/04/2023 09:45,143
14/04/2023 10:00,143
14/04/2023 10:15,143
14/04/2023 10:30,143
14/04/2023 10:45,90
14/04/2023 11:00,90
14/04/2023 11:15,90
14/04/2023 11:30,90
14/04/2023 11:45,71
14/04/2023 12:00,71
14/04/2023 12:15,71
14/04/2023 12:30,71
14/04/2023 12:45,58
14/04/2023 13:00,58
14/04/2023 13:15,58
14/04/2023 13:30,58
14/04/2023 13:45,58
14/04/2023 14:00,58
14/04/2023 14:15,58
14/04/2023 14:30,58
14/04/2023 14:45,45
14/04/2023 15:00,45
14/04/2023 15:15,45
14/04/2023 15:30,45
14/04/2023 15:45,36
14/04/2023 16:00,36
14/04/2023 16:15,36
14/04/2023 16:30,36
14/04/2023 16:45,47
14/04/2023 17:00,47
14/04/2023 17:15,47
14/04/2023 17:30,47
14/04/2023 17:45,64
14/04/2023 18:00,64
14/04/2023 18:15,64
14/04/2023 18:30,64
14/04/2023 18:45,75
14/04/2023 19:00,75
14/04/2023 19:15,75
14/04/2023 19:30,75
14/04/2023 19:45,75
14/04/2023 20:00,75
14/04/2023 20:15,75
14/04/2023 20:30,75
14/04/2023 20:45,70
14/04/2023 21:00,70
14/04/2023 21:15,70
14/04/2023 21:30,70
14/04/2023 21:45,67
14/04/2023 22:00,67
14/04/2023 22:15,67
14/04/2023 22:30,67
14/04/2023 22:45,84
14/04/2023 23:00,84
14/04/2023 23:15,84
14/04/2023 23:30,84
14/04/2023 23:45,126
15/04/2023 00:00,126
15/04/2023 00:15,126
15/04/2023 00:30,126
15/04/2023 00:45,216
15/04/2023 01:00,216
15/04/2023 01:15,216
15/04/2023 01:30,216
15/04/2023 01:45,178
15/04/2023 02:00,178
15/04/2023 02:15,178
15/04/2023 02:30,178
15/04/2023 02:45,179
15/04/2023 03:00,179
15/04/2023 03:15,179
15/04/2023 03:30,179
15/04/2023 03:45,158
15/04/2023 04:00,158
15/04/2023 04:15,158
15/04/2023 04:30,158
15/04/2023 04:45,130
15/04/2023 05:00,130
15/04/2023 05:15,130
15/04/2023 05:30,130
15/04/2023 05:45,132
15/04/2023 06:00,132
15/04/2023 06:15,132
15/04/2023 06:30,132
15/04/2023 06:45,121
15/04/2023 07:00,121
15/04/2023 07:15,121
15/04/2023 07:30,121
15/04/2023 07:45,134
15/04/2023 08:00,134
15/04/2023 08:15,134
15/04/2023 08:30,134
15/04/2023 08:45,81
15/04/2023 09:00,81
15/04/2023 09:15,81
15/04/2023 09:30,81
15/04/2023 09:45,80
15/04/2023 10:00,80
15/04/2023 10:15,80
15/04/2023 10:30,80
15/04/2023 10:45,57
15/04/2023 11:00,57
15/04/2023 11:15,57
15/04/2023 11:30,57
15/04/2023 11:45,43
15/04/2023 12:00,43
15/04/2023 12:15,43
15/04/2023 12:30,43
15/04/2023 12:45,46
15/04/2023 13:00,46
15/04/2023 13:15,46
15/04/2023 13:30,46
15/04/2023 13:45,55
15/04/2023 14:00,55
15/04/2023 14:15,55
15/04/2023 14:30,55
15/04/2023 14:45,54
15/04/2023 15:00,54
15/04/2023 15:15,54
15/04/2023 15:30,54
15/04/2023 15:45,46
15/04/2023 16:00,46
15/04/2023 16:15,46
15/04/2023 16:30,46
15/04/2023 16:45,51
15/04/2023 17:00,51
15/04/2023 17:15,51
15/04/2023 17:30,51
15/04/2023 17:45,70
15/04/2023 18:00,70
15/04/2023 18:15,70
15/04/2023 18:30,70
15/04/2023 18:45,113
15/04/2023 19:00,113
15/04/2023 19:15,113
15/04/2023 19:30,113
15/04/2023 19:45,109
15/04/2023 20:00,109
15/04/2023 20:15,109
15/04/2023 20:30,109
15/04/2023 20:45,99
15/04/2023 21:00,99
15/04/2023 21:15,99
15/04/2023 21:30,99
15/04/2023 21:45,76
15/04/2023 22:00,76
15/04/2023 22:15,76
15/04/2023 22:30,76
15/04/2023 22:45,87
15/04/2023 23:00,87
15/04/2023 23:15,87
15/04/2023 23:30,87
15/04/2023 23:45,81
16/04/2023 00:00,81
16/04/2023 00:15,81
16/04/2023 00:30,81
16/04/2023 00:45,67
16/04/2023 01:00,67
16/04/2023 01:15,67
16/04/2023 01:30,67
16/04/2023 01:45,43
16/04/2023 02:00,43
16/04/2023 02:15,43
16/04/2023 02:30,43
16/04/2023 02:45,48
16/04/2023 03:00,48
16/04/2023 03:15,48
16/04/2023 03:30,48
16/04/2023 03:45,58
16/04/2023 04:00,58
16/04/2023 04:15,58
16/04/2023 04:30,58
16/04/2023 04:45,53
16/04/2023 05:00,53
16/04/2023 05:15,53
16/04/2023 05:30,53
16/04/2023 05:45,49
16/04/2023 06:00,49
16/04/2023 06:15,49
16/04/2023 06:30,49
16/04/2023 06:45,59
16/04/2023 07:00,59
16/04/2023 07:15,59
16/04/2023 07:30,59
16/04/2023 07:45,133
16/04/2023 08:00,133
16/04/2023 08:15,133
16/04/2023 08:30,133
16/04/2023 08:45,80
16/04/2023 09:00,80
16/04/2023 09:15,80
16/04/2023 09:30,80
16/04/2023 09:45,44
16/04/2023 10:00,44
16/04/2023 10:15,44
16/04/2023 10:30,44
16/04/2023 10:45,29
16/04/2023 11:00,29
16/04/2023 11:15,29
16/04/2023 11:30,29
16/04/2023 11:45,29
16/04/2023 12:00,29
16/04/2023 12:15,29
16/04/2023 12:30,29
16/04/2023 12:45,32
16/04/2023 13:00,32
16/04/2023 13:15,32
16/04/2023 13:30,32
16/04/2023 13:45,32
16/04/2023 14:00,32
16/04/2023 14:15,32
16/04/2023 14:30,32
16/04/2023 14:45,33
16/04/2023 15:00,33
16/04/2023 15:15,33
16/04/2023 15:30,33
16/04/2023 15:45,22
16/04/2023 16:00,22
16/04/2023 16:15,22
16/04/2023 16:30,22
16/04/2023 16:45,26
16/04/2023 17:00,26
16/04/2023 17:15,26
16/04/2023 17:30,26
16/04/2023 17:45,35
16/04/2023 18:00,35
16/04/2023 18:15,35
16/04/2023 18:30,35
16/04/2023 18:45,80
16/04/2023 19:00,80
16/04/2023 19:15,80
16/04/2023 19:30,80
16/04/2023 19:45,291
16/04/2023 20:00,291
16/04/2023 20:15,291
16/04/2023 20:30,291
16/04/2023 20:45,228
16/04/2023 21:00,228
16/04/2023 21:15,228
16/04/2023 21:30,228
16/04/2023 21:45,217
16/04/2023 22:00,217
16/04/2023 22:15,217
16/04/2023 22:30,217
16/04/2023 22:45,183
16/04/2023 23:00,183
16/04/2023 23:15,183
16/04/2023 23:30,183
16/04/2023 23:45,223
17/04/2023 00:00,223
17/04/2023 00:15,223
17/04/2023 00:30,223
17/04/2023 00:45,216
17/04/2023 01:00,216
17/04/2023 01:15,216
17/04/2023 01:30,216
17/04/2023 01:45,253
17/04/2023 02:00,253
17/04/2023 02:15,253
17/04/2023 02:30,253
17/04/2023 02:45,281
17/04/2023 03:00,281
17/04/2023 03:15,281
17/04/2023 03:30,281
17/04/2023 03:45,236
17/04/2023 04:00,236
17/04/2023 04:15,236
17/04/2023 04:30,236
17/04/2023 04:45,208
17/04/2023 05:00,208
17/04/2023 05:15,208
17/04/2023 05:30,208
17/04/2023 05:45,197
17/04/2023 06:00,197
17/04/2023 06:15,197
17/04/2023 06:30,197
17/04/2023 06:45,312
17/04/2023 07:00,312
17/04/2023 07:15,312
17/04/2023 07:30,312
17/04/2023 07:45,215
17/04/2023 08:00,215
17/04/2023 08:15,215
17/04/2023 08:30,215
17/04/2023 08:45,96
17/04/2023 09:00,96
17/04/2023 09:15,96
17/04/2023 09:30,96
17/04/2023 09:45,64
17/04/2023 10:00,64
17/04/2023 10:15,64
17/04/2023 10:30,64
17/04/2023 10:45,67
17/04/2023 11:00,67
17/04/2023 11:15,67
17/04/2023 11:30,67
17/04/2023 11:45,69
17/04/2023 12:00,69
17/04/2023 12:15,69
17/04/2023 12:30,69
17/04/2023 12:45,65
17/04/2023 13:00,65
17/04/2023 13:15,65
17/04/2023 13:30,65
17/04/2023 13:45,49
17/04/2023 14:00,49
17/04/2023 14:15,49
17/04/2023 14:30,49
17/04/2023 14:45,40
17/04/2023 15:00,40
17/04/2023 15:15,40
17/04/2023 15:30,40
17/04/2023 15:45,27
17/04/2023 16:00,27
17/04/2023 16:15,27
17/04/2023 16:30,27
17/04/2023 16:45,35
17/04/2023 17:00,35
17/04/2023 17:15,35
17/04/2023 17:30,35
17/04/2023 17:45,66
17/04/2023 18:00,66
17/04/2023 18:15,66
17/04/2023 18:30,66
17/04/2023 18:45,162
17/04/2023 19:00,162
17/04/2023 19:15,162
17/04/2023 19:30,162
17/04/2023 19:45,273
17/04/2023 20:00,273
17/04/2023 20:15,273
17/04/2023 20:30,273
17/04/2023 20:45,179
17/04/2023 21:00,179
17/04/2023 21:15,179
17/04/2023 21:30,179
17/04/2023 21:45,178
17/04/2023 22:00,178
17/04/2023 22:15,178
17/04/2023 22:30,178
17/04/2023 22:45,153
17/04/2023 23:00,153
17/04/2023 23:15,153
17/04/2023 23:30,153
17/04/2023 23:45,226
18/04/2023 00:00,226
18/04/2023 00:15,226
18/04/2023 00:30,226
18/04/2023 00:45,169
18/04/2023 01:00,169
18/04/2023 01:15,169
18/04/2023 01:30,169
18/04/2023 01:45,177
18/04/2023 02:00,177
18/04/2023 02:15,177
18/04/2023 02:30,177
18/04/2023 02:45,151
18/04/2023 03:00,151
18/04/2023 03:15,151
18/04/2023 03:30,151
18/04/2023 03:45,144
18/04/2023 04:00,144
18/04/2023 04:15,144
18/04/2023 04:30,144
18/04/2023 04:45,154
18/04/2023 05:00,154
18/04/2023 05:15,154
18/04/2023 05:30,154
18/04/2023 05:45,187
18/04/2023 06:00,187
18/04/2023 06:15,187
18/04/2023 06:30,187
18/04/2023 06:45,277
18/04/2023 07:00,277
18/04/2023 07:15,277
18/04/2023 07:30,277
18/04/2023 07:45,298
18/04/2023 08:00,298
18/04/2023 08:15,298
18/04/2023 08:30,298
18/04/2023 08:45,109
18/04/2023 09:00,109
18/04/2023 09:15,109
18/04/2023 09:30,109
18/04/2023 09:45,60
18/04/2023 10:00,60
18/04/2023 10:15,60
18/04/2023 10:30,60
18/04/2023 10:45,48
18/04/2023 11:00,48
18/04/2023 11:15,48
18/04/2023 11:30,48
18/04/2023 11:45,33
18/04/2023 12:00,33
18/04/2023 12:15,33
18/04/2023 12:30,33
18/04/2023 12:45,25
18/04/2023 13:00,25
18/04/2023 13:15,25
18/04/2023 13:30,25
18/04/2023 13:45,25
18/04/2023 14:00,25
18/04/2023 14:15,25
18/04/2023 14:30,25
18/04/2023 14:45,25
18/04/2023 15:00,25
18/04/2023 15:15,25
18/04/2023 15:30,25
18/04/2023 15:45,33
18/04/2023 16:00,33
18/04/2023 16:15,33
18/04/2023 16:30,33
18/04/2023 16:45,38
18/04/2023 17:00,38
18/04/2023 17:15,38
18/04/2023 17:30,38
18/04/2023 17:45,59
18/04/2023 18:00,59
18/04/2023 18:15,59
18/04/2023 18:30,59
18/04/2023 18:45,90
18/04/2023 19:00,90
18/04/2023 19:15,90
18/04/2023 19:30,90
18/04/2023 19:45,179
18/04/2023 20:00,179
18/04/2023 20:15,179
18/04/2023 20:30,179
18/04/2023 20:45,159
18/04/2023 21:00,159
18/04/2023 21:15,159
18/04/2023 21:30,159
18/04/2023 21:45,129
18/04/2023 22:00,129
18/04/2023 22:15,129
18/04/2023 22:30,129
18/04/2023 22:45,115
18/04/2023 23:00,115
18/04/2023 23:15,115
18/04/2023 23:30,115
18/04/2023 23:45,94
19/04/2023 00:00,94
19/04/2023 00:15,94
19/04/2023 00:30,94
19/04/2023 00:45,109
19/04/2023 01:00,109
19/04/2023 01:15,109
19/04/2023 01:30,109
19/04/2023 01:45,109
19/04/2023 02:00,109
19/04/2023 02:15,109
19/04/2023 02:30,109
19/04/2023 02:45,107
19/04/2023 03:00,107
19/04/2023 03:15,107
19/04/2023 03:30,107
19/04/2023 03:45,106
19/04/2023 04:00,106
19/04/2023 04:15,106
19/04/2023 04:30,106
19/04/2023 04:45,112
19/04/2023 05:00,112
19/04/2023 05:15,112
19/04/2023 05:30,112
19/04/2023 05:45,141
19/04/2023 06:00,141
19/04/2023 06:15,141
19/04/2023 06:30,141
19/04/2023 06:45,307
19/04/2023 07:00,307
19/04/2023 07:15,307
19/04/2023 07:30,307
19/04/2023 07:45,101
19/04/2023 08:00,101
19/04/2023 08:15,101
19/04/2023 08:30,101
19/04/2023 08:45,142
19/04/2023 09:00,142
19/04/2023 09:15,142
19/04/2023 09:30,142
19/04/2023 09:45,67
19/04/2023 10:00,67
19/04/2023 10:15,67
19/04/2023 10:30,67
19/04/2023 10:45,50
19/04/2023 11:00,50
19/04/2023 11:15,50
19/04/2023 11:30,50
19/04/2023 11:45,34
19/04/2023 12:00,34
19/04/2023 12:15,34
19/04/2023 12:30,34
19/04/2023 12:45,36
19/04/2023 13:00,36
19/04/2023 13:15,36
19/04/2023 13:30,36
19/04/2023 13:45,22
19/04/2023 14:00,22
19/04/2023 14:15,22
19/04/2023 14:30,22
19/04/2023 14:45,33
19/04/2023 15:00,33
19/04/2023 15:15,33
19/04/2023 15:30,33
19/04/2023 15:45,34
19/04/2023 16:00,34
19/04/2023 16:15,34
19/04/2023 16:30,34
19/04/2023 16:45,37
19/04/2023 17:00,37
19/04/2023 17:15,37
19/04/2023 17:30,37
19/04/2023 17:45,44
19/04/2023 18:00,44
19/04/2023 18:15,44
19/04/2023 18:30,44
19/04/2023 18:45,76
19/04/2023 19:00,76
19/04/2023 19:15,76
19/04/2023 19:30,76
19/04/2023 19:45,168
19/04/2023 20:00,168
19/04/2023 20:15,168
19/04/2023 20:30,168
19/04/2023 20:45,115
19/04/2023 21:00,115
19/04/2023 21:15,115
19/04/2023 21:30,115
19/04/2023 21:45,110
19/04/2023 22:00,110
19/04/2023 22:15,110
19/04/2023 22:30,110
19/04/2023 22:45,61
19/04/2023 23:00,61
19/04/2023 23:15,61
19/04/2023 23:30,61
19/04/2023 23:45,101
20/04/2023 00:00,101
20/04/2023 00:15,101
20/04/2023 00:30,101
20/04/2023 00:45,90
20/04/2023 01:00,90
20/04/2023 01:15,90
20/04/2023 01:30,90
20/04/2023 01:45,82
20/04/2023 02:00,82
20/04/2023 02:15,82
20/04/2023 02:30,82
20/04/2023 02:45,97
20/04/2023 03:00,97
20/04/2023 03:15,97
20/04/2023 03:30,97
20/04/2023 03:45,64
20/04/2023 04:00,64
20/04/2023 04:15,64
20/04/2023 04:30,64
20/04/2023 04:45,58
20/04/2023 05:00,58
20/04/2023 05:15,58
20/04/2023 05:30,58
20/04/2023 05:45,58
20/04/2023 06:00,58
20/04/2023 06:15,58
20/04/2023 06:30,58
20/04/2023 06:45,300
20/04/2023 07:00,300
20/04/2023 07:15,300
20/04/2023 07:30,300
20/04/2023 07:45,160
20/04/2023 08:00,160
20/04/2023 08:15,160
20/04/2023 08:30,160
20/04/2023 08:45,73
20/04/2023 09:00,73
20/04/2023 09:15,73
20/04/2023 09:30,73
20/04/2023 09:45,59
20/04/2023 10:00,59
20/04/2023 10:15,59
20/04/2023 10:30,59
20/04/2023 10:45,61
20/04/2023 11:00,61
20/04/2023 11:15,61
20/04/2023 11:30,61
20/04/2023 11:45,49
20/04/2023 12:00,49
20/04/2023 12:15,49
20/04/2023 12:30,49
20/04/2023 12:45,42
20/04/2023 13:00,42
20/04/2023 13:15,42
20/04/2023 13:30,42
20/04/2023 13:45,38
20/04/2023 14:00,38
20/04/2023 14:15,38
20/04/2023 14:30,38
20/04/2023 14:45,31
20/04/2023 15:00,31
20/04/2023 15:15,31
20/04/2023 15:30,31
20/04/2023 15:45,35
20/04/2023 16:00,35
20/04/2023 16:15,35
20/04/2023 16:30,35
20/04/2023 16:45,36
20/04/2023 17:00,36
20/04/2023 17:15,36
20/04/2023 17:30,36
20/04/2023 17:45,39
20/04/2023 18:00,39
20/04/2023 18:15,39
20/04/2023 18:30,39
20/04/2023 18:45,46
20/04/2023 19:00,46
20/04/2023 19:15,46
20/04/2023 19:30,46
20/04/2023 19:45,57
20/04/2023 20:00,57
20/04/2023 20:15,57
20/04/2023 20:30,57
20/04/2023 20:45,68
20/04/2023 21:00,68
