From,PM10 (µg/m3)
12/02/2023 02:00,NA
12/02/2023 02:15,NA
12/02/2023 02:30,NA
12/02/2023 02:45,NA
12/02/2023 03:00,NA
12/02/2023 03:15,NA
12/02/2023 03:30,NA
12/02/2023 03:45,NA
12/02/2023 04:00,NA
12/02/2023 04:15,NA
12/02/2023 04:30,NA
12/02/2023 04:45,NA
12/02/2023 05:00,NA
12/02/2023 05:15,NA
12/02/2023 05:30,NA
12/02/2023 05:45,NA
12/02/2023 06:00,NA
12/02/2023 06:15,NA
12/02/2023 06:30,NA
12/02/2023 06:45,NA
12/02/2023 07:00,NA
12/02/2023 07:15,NA
12/02/2023 07:30,NA
12/02/2023 07:45,NA
12/02/2023 08:00,NA
12/02/2023 08:15,NA
12/02/2023 08:30,NA
12/02/2023 08:45,NA
12/02/2023 09:00,NA
12/02/2023 09:15,NA
12/02/2023 09:30,NA
12/02/2023 09:45,NA
12/02/2023 10:00,NA
12/02/2023 10:15,NA
12/02/2023 10:30,NA
12/02/2023 10:45,NA
12/02/2023 11:00,NA
12/02/2023 11:15,NA
12/02/2023 11:30,NA
12/02/2023 11:45,NA
12/02/2023 12:00,NA
12/02/2023 12:15,NA
12/02/2023 12:30,NA
12/02/2023 12:45,NA
12/02/2023 13:00,NA
12/02/2023 13:15,NA
12/02/2023 13:30,NA
12/02/2023 13:45,NA
12/02/2023 14:00,NA
12/02/2023 14:15,NA
12/02/2023 14:30,NA
12/02/2023 14:45,NA
12/02/2023 15:00,NA
12/02/2023 15:15,NA
12/02/2023 15:30,NA
12/02/2023 15:45,NA
12/02/2023 16:00,NA
12/02/2023 16:15,NA
12/02/2023 16:30,NA
12/02/2023 16:45,NA
12/02/2023 17:00,NA
12/02/2023 17:15,NA
12/02/2023 17:30,NA
12/02/2023 17:45,NA
12/02/2023 18:00,NA
12/02/2023 18:15,NA
12/02/2023 18:30,NA
12/02/2023 18:45,NA
12/02/2023 19:00,NA
12/02/2023 19:15,NA
12/02/2023 19:30,NA
12/02/2023 19:45,NA
12/02/2023 20:00,NA
12/02/2023 20:15,NA
12/02/2023 20:30,NA
12/02/2023 20:45,NA
12/02/2023 21:00,NA
12/02/2023 21:15,NA
12/02/2023 21:30,NA
12/02/2023 21:45,NA
12/02/2023 22:00,NA
12/02/2023 22:15,NA
12/02/2023 22:30,NA
12/02/2023 22:45,NA
12/02/2023 23:00,NA
12/02/2023 23:15,NA
12/02/2023 23:30,NA
12/02/2023 23:45,NA
13/02/2023 00:00,NA
13/02/2023 00:15,NA
13/02/2023 00:30,NA
13/02/2023 00:45,NA
13/02/2023 01:00,NA
13/02/2023 01:15,NA
13/02/2023 01:30,NA
13/02/2023 01:45,NA
13/02/2023 02:00,NA
13/02/2023 02:15,NA
13/02/2023 02:30,NA
13/02/2023 02:45,NA
13/02/2023 03:00,NA
13/02/2023 03:15,NA
13/02/2023 03:30,NA
13/02/2023 03:45,NA
13/02/2023 04:00,NA
13/02/2023 04:15,NA
13/02/2023 04:30,NA
13/02/2023 04:45,NA
13/02/2023 05:00,NA
13/02/2023 05:15,NA
13/02/2023 05:30,NA
13/02/2023 05:45,NA
13/02/2023 06:00,NA
13/02/2023 06:15,NA
13/02/2023 06:30,NA
13/02/2023 06:45,NA
13/02/2023 07:00,NA
13/02/2023 07:15,NA
13/02/2023 07:30,NA
13/02/2023 07:45,NA
13/02/2023 08:00,NA
13/02/2023 08:15,NA
13/02/2023 08:30,NA
13/02/2023 08:45,NA
13/02/2023 09:00,NA
13/02/2023 09:15,NA
13/02/2023 09:30,NA
13/02/2023 09:45,NA
13/02/2023 10:00,NA
13/02/2023 10:15,NA
13/02/2023 10:30,NA
13/02/2023 10:45,NA
13/02/2023 11:00,NA
13/02/2023 11:15,NA
13/02/2023 11:30,NA
13/02/2023 11:45,NA
13/02/2023 12:00,NA
13/02/2023 12:15,NA
13/02/2023 12:30,NA
13/02/2023 12:45,NA
13/02/2023 13:00,NA
13/02/2023 13:15,NA
13/02/2023 13:30,NA
13/02/2023 13:45,NA
13/02/2023 14:00,NA
13/02/2023 14:15,NA
13/02/2023 14:30,NA
13/02/2023 14:45,NA
13/02/2023 15:00,NA
13/02/2023 15:15,NA
13/02/2023 15:30,NA
13/02/2023 15:45,NA
13/02/2023 16:00,NA
13/02/2023 16:15,NA
13/02/2023 16:30,NA
13/02/2023 16:45,NA
13/02/2023 17:00,NA
13/02/2023 17:15,NA
13/02/2023 17:30,NA
13/02/2023 17:45,NA
13/02/2023 18:00,NA
13/02/2023 18:15,NA
13/02/2023 18:30,NA
13/02/2023 18:45,NA
13/02/2023 19:00,NA
13/02/2023 19:15,NA
13/02/2023 19:30,NA
13/02/2023 19:45,NA
13/02/2023 20:00,NA
13/02/2023 20:15,NA
13/02/2023 20:30,NA
13/02/2023 20:45,NA
13/02/2023 21:00,NA
13/02/2023 21:15,NA
13/02/2023 21:30,NA
13/02/2023 21:45,NA
13/02/2023 22:00,NA
13/02/2023 22:15,NA
13/02/2023 22:30,NA
13/02/2023 22:45,NA
13/02/2023 23:00,NA
13/02/2023 23:15,NA
13/02/2023 23:30,NA
13/02/2023 23:45,NA
14/02/2023 00:00,NA
14/02/2023 00:15,NA
14/02/2023 00:30,NA
14/02/2023 00:45,NA
14/02/2023 01:00,NA
14/02/2023 01:15,NA
14/02/2023 01:30,NA
14/02/2023 01:45,NA
14/02/2023 02:00,NA
14/02/2023 02:15,NA
14/02/2023 02:30,NA
14/02/2023 02:45,NA
14/02/2023 03:00,NA
14/02/2023 03:15,NA
14/02/2023 03:30,NA
14/02/2023 03:45,NA
14/02/2023 04:00,NA
14/02/2023 04:15,NA
14/02/2023 04:30,NA
14/02/2023 04:45,NA
14/02/2023 05:00,NA
14/02/2023 05:15,NA
14/02/2023 05:30,NA
14/02/2023 05:45,NA
14/02/2023 06:00,NA
14/02/2023 06:15,NA
14/02/2023 06:30,NA
14/02/2023 06:45,NA
14/02/2023 07:00,NA
14/02/2023 07:15,NA
14/02/2023 07:30,NA
14/02/2023 07:45,NA
14/02/2023 08:00,NA
14/02/2023 08:15,NA
14/02/2023 08:30,NA
14/02/2023 08:45,NA
14/02/2023 09:00,NA
14/02/2023 09:15,NA
14/02/2023 09:30,NA
14/02/2023 09:45,NA
14/02/2023 10:00,NA
14/02/2023 10:15,NA
14/02/2023 10:30,NA
14/02/2023 10:45,NA
14/02/2023 11:00,NA
14/02/2023 11:15,NA
14/02/2023 11:30,NA
14/02/2023 11:45,NA
14/02/2023 12:00,NA
14/02/2023 12:15,NA
14/02/2023 12:30,NA
14/02/2023 12:45,NA
14/02/2023 13:00,NA
14/02/2023 13:15,NA
14/02/2023 13:30,NA
14/02/2023 13:45,NA
14/02/2023 14:00,NA
14/02/2023 14:15,NA
14/02/2023 14:30,NA
14/02/2023 14:45,NA
14/02/2023 15:00,NA
14/02/2023 15:15,NA
14/02/2023 15:30,NA
14/02/2023 15:45,NA
14/02/2023 16:00,NA
14/02/2023 16:15,NA
14/02/2023 16:30,NA
14/02/2023 16:45,NA
14/02/2023 17:00,NA
14/02/2023 17:15,NA
14/02/2023 17:30,NA
14/02/2023 17:45,NA
14/02/2023 18:00,NA
14/02/2023 18:15,NA
14/02/2023 18:30,NA
14/02/2023 18:45,NA
14/02/2023 19:00,NA
14/02/2023 19:15,NA
14/02/2023 19:30,NA
14/02/2023 19:45,NA
14/02/2023 20:00,NA
14/02/2023 20:15,NA
14/02/2023 20:30,NA
14/02/2023 20:45,NA
14/02/2023 21:00,NA
14/02/2023 21:15,NA
14/02/2023 21:30,NA
14/02/2023 21:45,NA
14/02/2023 22:00,NA
14/02/2023 22:15,NA
14/02/2023 22:30,NA
14/02/2023 22:45,NA
14/02/2023 23:00,NA
14/02/2023 23:15,NA
14/02/2023 23:30,NA
14/02/2023 23:45,NA
15/02/2023 00:00,NA
15/02/2023 00:15,NA
15/02/2023 00:30,NA
15/02/2023 00:45,NA
15/02/2023 01:00,NA
15/02/2023 01:15,NA
15/02/2023 01:30,NA
15/02/2023 01:45,NA
15/02/2023 02:00,NA
15/02/2023 02:15,NA
15/02/2023 02:30,NA
15/02/2023 02:45,NA
15/02/2023 03:00,NA
15/02/2023 03:15,NA
15/02/2023 03:30,NA
15/02/2023 03:45,NA
15/02/2023 04:00,NA
15/02/2023 04:15,NA
15/02/2023 04:30,NA
15/02/2023 04:45,NA
15/02/2023 05:00,NA
15/02/2023 05:15,NA
15/02/2023 05:30,NA
15/02/2023 05:45,NA
15/02/2023 06:00,NA
15/02/2023 06:15,NA
15/02/2023 06:30,NA
15/02/2023 06:45,NA
15/02/2023 07:00,NA
15/02/2023 07:15,NA
15/02/2023 07:30,NA
15/02/2023 07:45,NA
15/02/2023 08:00,NA
15/02/2023 08:15,NA
15/02/2023 08:30,NA
15/02/2023 08:45,NA
15/02/2023 09:00,NA
15/02/2023 09:15,NA
15/02/2023 09:30,NA
15/02/2023 09:45,NA
15/02/2023 10:00,NA
15/02/2023 10:15,NA
15/02/2023 10:30,NA
15/02/2023 10:45,NA
15/02/2023 11:00,NA
15/02/2023 11:15,NA
15/02/2023 11:30,NA
15/02/2023 11:45,NA
15/02/2023 12:00,NA
15/02/2023 12:15,NA
15/02/2023 12:30,NA
15/02/2023 12:45,NA
15/02/2023 13:00,NA
15/02/2023 13:15,NA
15/02/2023 13:30,NA
15/02/2023 13:45,NA
15/02/2023 14:00,NA
15/02/2023 14:15,NA
15/02/2023 14:30,NA
15/02/2023 14:45,NA
15/02/2023 15:00,NA
15/02/2023 15:15,NA
15/02/2023 15:30,NA
15/02/2023 15:45,NA
15/02/2023 16:00,NA
15/02/2023 16:15,NA
15/02/2023 16:30,NA
15/02/2023 16:45,NA
15/02/2023 17:00,NA
15/02/2023 17:15,NA
15/02/2023 17:30,NA
15/02/2023 17:45,NA
15/02/2023 18:00,NA
15/02/2023 18:15,NA
15/02/2023 18:30,NA
15/02/2023 18:45,NA
15/02/2023 19:00,NA
15/02/2023 19:15,NA
15/02/2023 19:30,NA
15/02/2023 19:45,NA
15/02/2023 20:00,NA
15/02/2023 20:15,NA
15/02/2023 20:30,NA
15/02/2023 20:45,NA
15/02/2023 21:00,NA
15/02/2023 21:15,NA
15/02/2023 21:30,NA
15/02/2023 21:45,NA
15/02/2023 22:00,NA
15/02/2023 22:15,NA
15/02/2023 22:30,NA
15/02/2023 22:45,NA
15/02/2023 23:00,NA
15/02/2023 23:15,NA
15/02/2023 23:30,NA
15/02/2023 23:45,NA
16/02/2023 00:00,NA
16/02/2023 00:15,NA
16/02/2023 00:30,NA
16/02/2023 00:45,NA
16/02/2023 01:00,NA
16/02/2023 01:15,NA
16/02/2023 01:30,NA
16/02/2023 01:45,NA
16/02/2023 02:00,NA
16/02/2023 02:15,NA
16/02/2023 02:30,NA
16/02/2023 02:45,NA
16/02/2023 03:00,NA
16/02/2023 03:15,NA
16/02/2023 03:30,NA
16/02/2023 03:45,NA
16/02/2023 04:00,NA
16/02/2023 04:15,NA
16/02/2023 04:30,NA
16/02/2023 04:45,NA
16/02/2023 05:00,NA
16/02/2023 05:15,NA
16/02/2023 05:30,NA
16/02/2023 05:45,NA
16/02/2023 06:00,NA
16/02/2023 06:15,NA
16/02/2023 06:30,NA
16/02/2023 06:45,NA
16/02/2023 07:00,NA
16/02/2023 07:15,NA
16/02/2023 07:30,NA
16/02/2023 07:45,NA
16/02/2023 08:00,NA
16/02/2023 08:15,NA
16/02/2023 08:30,NA
16/02/2023 08:45,NA
16/02/2023 09:00,NA
16/02/2023 09:15,NA
16/02/2023 09:30,NA
16/02/2023 09:45,NA
16/02/2023 10:00,NA
16/02/2023 10:15,NA
16/02/2023 10:30,NA
16/02/2023 10:45,NA
16/02/2023 11:00,NA
16/02/2023 11:15,NA
16/02/2023 11:30,NA
16/02/2023 11:45,NA
16/02/2023 12:00,NA
16/02/2023 12:15,NA
16/02/2023 12:30,NA
16/02/2023 12:45,NA
16/02/2023 13:00,NA
16/02/2023 13:15,NA
16/02/2023 13:30,NA
16/02/2023 13:45,NA
16/02/2023 14:00,NA
16/02/2023 14:15,NA
16/02/2023 14:30,NA
16/02/2023 14:45,NA
16/02/2023 15:00,NA
16/02/2023 15:15,NA
16/02/2023 15:30,NA
16/02/2023 15:45,NA
16/02/2023 16:00,NA
16/02/2023 16:15,NA
16/02/2023 16:30,NA
16/02/2023 16:45,NA
16/02/2023 17:00,NA
16/02/2023 17:15,201
16/02/2023 17:30,201
16/02/2023 17:45,201
16/02/2023 18:00,NA
16/02/2023 18:15,183
16/02/2023 18:30,183
16/02/2023 18:45,183
16/02/2023 19:00,NA
16/02/2023 19:15,183
16/02/2023 19:30,183
16/02/2023 19:45,183
16/02/2023 20:00,473
16/02/2023 20:15,473
16/02/2023 20:30,473
16/02/2023 20:45,473
16/02/2023 21:00,237
16/02/2023 21:15,237
16/02/2023 21:30,237
16/02/2023 21:45,237
16/02/2023 22:00,191
16/02/2023 22:15,191
16/02/2023 22:30,191
16/02/2023 22:45,191
16/02/2023 23:00,188
16/02/2023 23:15,188
16/02/2023 23:30,188
16/02/2023 23:45,188
17/02/2023 00:00,188
17/02/2023 00:15,188
17/02/2023 00:30,188
17/02/2023 00:45,195
17/02/2023 01:00,195
17/02/2023 01:15,195
17/02/2023 01:30,195
17/02/2023 01:45,195
17/02/2023 02:00,195
17/02/2023 02:15,195
17/02/2023 02:30,195
17/02/2023 02:45,204
17/02/2023 03:00,204
17/02/2023 03:15,204
17/02/2023 03:30,204
17/02/2023 03:45,213
17/02/2023 04:00,213
17/02/2023 04:15,213
17/02/2023 04:30,213
17/02/2023 04:45,153
17/02/2023 05:00,153
17/02/2023 05:15,153
17/02/2023 05:30,153
17/02/2023 05:45,180
17/02/2023 06:00,180
17/02/2023 06:15,180
17/02/2023 06:30,180
17/02/2023 06:45,163
17/02/2023 07:00,163
17/02/2023 07:15,163
17/02/2023 07:30,163
17/02/2023 07:45,189
17/02/2023 08:00,189
17/02/2023 08:15,189
17/02/2023 08:30,189
17/02/2023 08:45,219
17/02/2023 09:00,219
17/02/2023 09:15,219
17/02/2023 09:30,219
17/02/2023 09:45,307
17/02/2023 10:00,307
17/02/2023 10:15,307
17/02/2023 10:30,307
17/02/2023 10:45,296
17/02/2023 11:00,296
17/02/2023 11:15,296
17/02/2023 11:30,296
17/02/2023 11:45,215
17/02/2023 12:00,215
17/02/2023 12:15,215
17/02/2023 12:30,215
17/02/2023 12:45,215
17/02/2023 13:00,215
17/02/2023 13:15,215
17/02/2023 13:30,215
17/02/2023 13:45,164
17/02/2023 14:00,164
17/02/2023 14:15,164
17/02/2023 14:30,164
17/02/2023 14:45,129
17/02/2023 15:00,129
17/02/2023 15:15,129
17/02/2023 15:30,129
17/02/2023 15:45,122
17/02/2023 16:00,122
17/02/2023 16:15,122
17/02/2023 16:30,122
17/02/2023 16:45,122
17/02/2023 17:00,122
17/02/2023 17:15,122
17/02/2023 17:30,122
17/02/2023 17:45,135
17/02/2023 18:00,135
17/02/2023 18:15,135
17/02/2023 18:30,135
17/02/2023 18:45,196
17/02/2023 19:00,196
17/02/2023 19:15,196
17/02/2023 19:30,196
17/02/2023 19:45,531
17/02/2023 20:00,531
17/02/2023 20:15,531
17/02/2023 20:30,531
17/02/2023 20:45,520
17/02/2023 21:00,520
17/02/2023 21:15,520
17/02/2023 21:30,520
17/02/2023 21:45,520
17/02/2023 22:00,520
17/02/2023 22:15,520
17/02/2023 22:30,520
17/02/2023 22:45,208
17/02/2023 23:00,208
17/02/2023 23:15,208
17/02/2023 23:30,208
17/02/2023 23:45,186
18/02/2023 00:00,186
18/02/2023 00:15,186
18/02/2023 00:30,186
18/02/2023 00:45,186
18/02/2023 01:00,186
18/02/2023 01:15,186
18/02/2023 01:30,186
18/02/2023 01:45,NA
18/02/2023 02:00,NA
18/02/2023 02:15,NA
18/02/2023 02:30,NA
18/02/2023 02:45,171
18/02/2023 03:00,171
18/02/2023 03:15,171
18/02/2023 03:30,171
18/02/2023 03:45,356
18/02/2023 04:00,356
18/02/2023 04:15,356
18/02/2023 04:30,356
18/02/2023 04:45,287
18/02/2023 05:00,287
18/02/2023 05:15,287
18/02/2023 05:30,287
18/02/2023 05:45,266
18/02/2023 06:00,266
18/02/2023 06:15,266
18/02/2023 06:30,266
18/02/2023 06:45,205
18/02/2023 07:00,205
18/02/2023 07:15,205
18/02/2023 07:30,205
18/02/2023 07:45,196
18/02/2023 08:00,196
18/02/2023 08:15,196
18/02/2023 08:30,196
18/02/2023 08:45,196
18/02/2023 09:00,196
18/02/2023 09:15,196
18/02/2023 09:30,196
18/02/2023 09:45,322
18/02/2023 10:00,322
18/02/2023 10:15,322
18/02/2023 10:30,322
18/02/2023 10:45,241
18/02/2023 11:00,241
18/02/2023 11:15,241
18/02/2023 11:30,241
18/02/2023 11:45,197
18/02/2023 12:00,197
18/02/2023 12:15,197
18/02/2023 12:30,197
18/02/2023 12:45,157
18/02/2023 13:00,157
18/02/2023 13:15,157
18/02/2023 13:30,157
18/02/2023 13:45,208
18/02/2023 14:00,208
18/02/2023 14:15,208
18/02/2023 14:30,208
18/02/2023 14:45,208
18/02/2023 15:00,208
18/02/2023 15:15,208
18/02/2023 15:30,208
18/02/2023 15:45,NA
18/02/2023 16:00,NA
18/02/2023 16:15,NA
18/02/2023 16:30,NA
18/02/2023 16:45,133
18/02/2023 17:00,133
18/02/2023 17:15,133
18/02/2023 17:30,133
18/02/2023 17:45,114
18/02/2023 18:00,114
18/02/2023 18:15,114
18/02/2023 18:30,114
18/02/2023 18:45,135
18/02/2023 19:00,135
18/02/2023 19:15,135
18/02/2023 19:30,135
18/02/2023 19:45,451
18/02/2023 20:00,451
18/02/2023 20:15,451
18/02/2023 20:30,451
18/02/2023 20:45,626
18/02/2023 21:00,626
18/02/2023 21:15,626
18/02/2023 21:30,626
18/02/2023 21:45,626
18/02/2023 22:00,626
18/02/2023 22:15,626
18/02/2023 22:30,626
18/02/2023 22:45,162
18/02/2023 23:00,162
18/02/2023 23:15,162
18/02/2023 23:30,162
18/02/2023 23:45,184
19/02/2023 00:00,184
19/02/2023 00:15,184
19/02/2023 00:30,184
19/02/2023 00:45,173
19/02/2023 01:00,173
19/02/2023 01:15,173
19/02/2023 01:30,173
19/02/2023 01:45,210
19/02/2023 02:00,210
19/02/2023 02:15,210
19/02/2023 02:30,210
19/02/2023 02:45,210
19/02/2023 03:00,210
19/02/2023 03:15,210
19/02/2023 03:30,210
19/02/2023 03:45,261
19/02/2023 04:00,261
19/02/2023 04:15,261
19/02/2023 04:30,261
19/02/2023 04:45,216
19/02/2023 05:00,216
19/02/2023 05:15,216
19/02/2023 05:30,216
19/02/2023 05:45,180
19/02/2023 06:00,180
19/02/2023 06:15,180
19/02/2023 06:30,180
19/02/2023 06:45,157
19/02/2023 07:00,157
19/02/2023 07:15,157
19/02/2023 07:30,157
19/02/2023 07:45,222
19/02/2023 08:00,222
19/02/2023 08:15,222
19/02/2023 08:30,222
19/02/2023 08:45,306
19/02/2023 09:00,306
19/02/2023 09:15,306
19/02/2023 09:30,306
19/02/2023 09:45,329
19/02/2023 10:00,329
19/02/2023 10:15,329
19/02/2023 10:30,329
19/02/2023 10:45,329
19/02/2023 11:00,329
19/02/2023 11:15,329
19/02/2023 11:30,329
19/02/2023 11:45,182
19/02/2023 12:00,182
19/02/2023 12:15,182
19/02/2023 12:30,182
19/02/2023 12:45,173
19/02/2023 13:00,173
19/02/2023 13:15,173
19/02/2023 13:30,173
19/02/2023 13:45,123
19/02/2023 14:00,123
19/02/2023 14:15,123
19/02/2023 14:30,123
19/02/2023 14:45,102
19/02/2023 15:00,102
19/02/2023 15:15,102
19/02/2023 15:30,102
19/02/2023 15:45,122
19/02/2023 16:00,122
19/02/2023 16:15,122
19/02/2023 16:30,122
19/02/2023 16:45,101
19/02/2023 17:00,101
19/02/2023 17:15,101
19/02/2023 17:30,101
19/02/2023 17:45,123
19/02/2023 18:00,123
19/02/2023 18:15,123
19/02/2023 18:30,123
19/02/2023 18:45,123
19/02/2023 19:00,123
19/02/2023 19:15,123
19/02/2023 19:30,123
19/02/2023 19:45,201
19/02/2023 20:00,201
19/02/2023 20:15,201
19/02/2023 20:30,201
19/02/2023 20:45,174
19/02/2023 21:00,174
19/02/2023 21:15,174
19/02/2023 21:30,174
19/02/2023 21:45,171
19/02/2023 22:00,171
19/02/2023 22:15,171
19/02/2023 22:30,171
19/02/2023 22:45,188
19/02/2023 23:00,188
19/02/2023 23:15,188
19/02/2023 23:30,188
19/02/2023 23:45,239
20/02/2023 00:00,239
20/02/2023 00:15,239
20/02/2023 00:30,239
20/02/2023 00:45,248
20/02/2023 01:00,248
20/02/2023 01:15,248
20/02/2023 01:30,248
20/02/2023 01:45,NA
20/02/2023 02:00,NA
20/02/2023 02:15,NA
20/02/2023 02:30,NA
20/02/2023 02:45,280
20/02/2023 03:00,280
20/02/2023 03:15,280
20/02/2023 03:30,280
20/02/2023 03:45,226
20/02/2023 04:00,226
20/02/2023 04:15,226
20/02/2023 04:30,226
20/02/2023 04:45,186
20/02/2023 05:00,186
20/02/2023 05:15,186
20/02/2023 05:30,186
20/02/2023 05:45,190
20/02/2023 06:00,190
20/02/2023 06:15,190
20/02/2023 06:30,190
20/02/2023 06:45,190
20/02/2023 07:00,190
20/02/2023 07:15,190
20/02/2023 07:30,190
20/02/2023 07:45,223
20/02/2023 08:00,223
20/02/2023 08:15,223
20/02/2023 08:30,223
20/02/2023 08:45,246
20/02/2023 09:00,246
20/02/2023 09:15,246
20/02/2023 09:30,246
20/02/2023 09:45,277
20/02/2023 10:00,277
20/02/2023 10:15,277
20/02/2023 10:30,277
20/02/2023 10:45,199
20/02/2023 11:00,199
20/02/2023 11:15,199
20/02/2023 11:30,199
20/02/2023 11:45,149
20/02/2023 12:00,149
20/02/2023 12:15,149
20/02/2023 12:30,149
20/02/2023 12:45,129
20/02/2023 13:00,129
20/02/2023 13:15,129
20/02/2023 13:30,129
20/02/2023 13:45,123
20/02/2023 14:00,123
20/02/2023 14:15,123
20/02/2023 14:30,123
20/02/2023 14:45,99
20/02/2023 15:00,99
20/02/2023 15:15,99
20/02/2023 15:30,99
20/02/2023 15:45,99
20/02/2023 16:00,99
20/02/2023 16:15,99
20/02/2023 16:30,99
20/02/2023 16:45,84
20/02/2023 17:00,84
20/02/2023 17:15,84
20/02/2023 17:30,84
20/02/2023 17:45,99
20/02/2023 18:00,99
20/02/2023 18:15,99
20/02/2023 18:30,99
20/02/2023 18:45,136
20/02/2023 19:00,136
20/02/2023 19:15,136
20/02/2023 19:30,136
20/02/2023 19:45,436
20/02/2023 20:00,436
20/02/2023 20:15,436
20/02/2023 20:30,436
20/02/2023 20:45,793
20/02/2023 21:00,793
20/02/2023 21:15,793
20/02/2023 21:30,793
20/02/2023 21:45,512
20/02/2023 22:00,512
20/02/2023 22:15,512
20/02/2023 22:30,512
20/02/2023 22:45,367
20/02/2023 23:00,367
20/02/2023 23:15,367
20/02/2023 23:30,367
20/02/2023 23:45,367
21/02/2023 00:00,367
21/02/2023 00:15,367
21/02/2023 00:30,367
21/02/2023 00:45,304
21/02/2023 01:00,304
21/02/2023 01:15,304
21/02/2023 01:30,304
21/02/2023 01:45,NA
21/02/2023 02:00,NA
21/02/2023 02:15,NA
21/02/2023 02:30,NA
21/02/2023 02:45,276
21/02/2023 03:00,276
21/02/2023 03:15,276
21/02/2023 03:30,276
21/02/2023 03:45,276
21/02/2023 04:00,335
21/02/2023 04:15,335
21/02/2023 04:30,335
21/02/2023 04:45,335
21/02/2023 05:00,259
21/02/2023 05:15,259
21/02/2023 05:30,259
21/02/2023 05:45,259
21/02/2023 06:00,221
21/02/2023 06:15,221
21/02/2023 06:30,221
21/02/2023 06:45,221
21/02/2023 07:00,221
21/02/2023 07:15,221
21/02/2023 07:30,221
21/02/2023 07:45,221
21/02/2023 08:00,238
21/02/2023 08:15,238
21/02/2023 08:30,238
21/02/2023 08:45,238
21/02/2023 09:00,487
21/02/2023 09:15,487
21/02/2023 09:30,487
21/02/2023 09:45,487
21/02/2023 10:00,101
21/02/2023 10:15,101
21/02/2023 10:30,101
21/02/2023 10:45,101
21/02/2023 11:00,110
21/02/2023 11:15,110
21/02/2023 11:30,110
21/02/2023 11:45,110
21/02/2023 12:00,89
21/02/2023 12:15,89
21/02/2023 12:30,89
21/02/2023 12:45,89
21/02/2023 13:00,79
21/02/2023 13:15,79
21/02/2023 13:30,79
21/02/2023 13:45,79
21/02/2023 14:00,72
21/02/2023 14:15,72
21/02/2023 14:30,72
21/02/2023 14:45,72
21/02/2023 15:00,46
21/02/2023 15:15,46
21/02/2023 15:30,46
21/02/2023 15:45,46
21/02/2023 16:00,69
21/02/2023 16:15,69
21/02/2023 16:30,69
21/02/2023 16:45,69
21/02/2023 17:00,55
21/02/2023 17:15,55
21/02/2023 17:30,55
21/02/2023 17:45,55
21/02/2023 18:00,55
21/02/2023 18:15,55
21/02/2023 18:30,55
21/02/2023 18:45,55
21/02/2023 19:00,223
21/02/2023 19:15,223
21/02/2023 19:30,223
21/02/2023 19:45,223
21/02/2023 20:00,406
21/02/2023 20:15,406
21/02/2023 20:30,406
21/02/2023 20:45,406
21/02/2023 21:00,406
21/02/2023 21:15,406
21/02/2023 21:30,406
21/02/2023 21:45,406
21/02/2023 22:00,356
21/02/2023 22:15,356
21/02/2023 22:30,356
21/02/2023 22:45,356
21/02/2023 23:00,202
21/02/2023 23:15,202
21/02/2023 23:30,202
21/02/2023 23:45,202
22/02/2023 00:00,202
22/02/2023 00:15,202
22/02/2023 00:30,202
22/02/2023 00:45,NA
22/02/2023 01:00,NA
22/02/2023 01:15,NA
22/02/2023 01:30,NA
22/02/2023 01:45,NA
22/02/2023 02:00,NA
22/02/2023 02:15,NA
22/02/2023 02:30,NA
22/02/2023 02:45,228
22/02/2023 03:00,228
22/02/2023 03:15,228
22/02/2023 03:30,228
22/02/2023 03:45,228
22/02/2023 04:00,175
22/02/2023 04:15,175
22/02/2023 04:30,175
22/02/2023 04:45,175
22/02/2023 05:00,92
22/02/2023 05:15,92
22/02/2023 05:30,92
22/02/2023 05:45,92
22/02/2023 06:00,90
22/02/2023 06:15,90
22/02/2023 06:30,90
22/02/2023 06:45,NA
22/02/2023 07:00,117
22/02/2023 07:15,117
22/02/2023 07:30,117
22/02/2023 07:45,117
22/02/2023 08:00,268
22/02/2023 08:15,268
22/02/2023 08:30,268
22/02/2023 08:45,268
22/02/2023 09:00,197
22/02/2023 09:15,197
22/02/2023 09:30,197
22/02/2023 09:45,197
22/02/2023 10:00,NA
22/02/2023 10:15,173
22/02/2023 10:30,173
22/02/2023 10:45,173
22/02/2023 11:00,173
22/02/2023 11:15,129
22/02/2023 11:30,129
22/02/2023 11:45,129
22/02/2023 12:00,129
22/02/2023 12:15,141
22/02/2023 12:30,141
22/02/2023 12:45,141
22/02/2023 13:00,141
22/02/2023 13:15,117
22/02/2023 13:30,117
22/02/2023 13:45,117
22/02/2023 14:00,117
22/02/2023 14:15,94
22/02/2023 14:30,94
22/02/2023 14:45,94
22/02/2023 15:00,94
22/02/2023 15:15,94
22/02/2023 15:30,94
