#,From,To (Interval: 15M),"Singrauli, Surya Kiran Bhawan Dudhichua  PM10 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  PM2.5 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NO (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NO2 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NOX (ppb)","Singrauli, Surya Kiran Bhawan Dudhichua  CO (mg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  SO2 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  NH3 (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  Ozone (µg/m3)","Singrauli, Surya Kiran Bhawan Dudhichua  Benzene (µg/m3)"
7184,16/04/2023 19:45,16/04/2023 20:00,153,291,14.1,65.3,46.2,3.45,41.6,15.9,1.7,0.1
7185,16/04/2023 20:00,16/04/2023 20:15,153,291,30.3,66.3,59.9,3.06,37.5,16.7,1.9,0.1
7186,16/04/2023 20:15,16/04/2023 20:30,153,291,37.6,80.6,73.4,2.77,27.1,12.6,1.4,0.1
7187,16/04/2023 20:30,16/04/2023 20:45,153,291,47,75.3,78.3,3.14,26.8,13.6,1.3,0.1
7188,16/04/2023 20:45,16/04/2023 21:00,442,228,52.7,73.6,82,3.53,28.2,13.2,1.2,0.1
7189,16/04/2023 21:00,16/04/2023 21:15,442,228,57,72.1,84.7,3.56,27,12.1,1.2,0.1
7190,16/04/2023 21:15,16/04/2023 21:30,442,228,60.3,70,86.3,3.09,26.1,11.8,1.2,0.1
7191,16/04/2023 21:30,16/04/2023 21:45,442,228,60.1,68.2,85.2,3.09,23.7,11.8,1.4,0.1
7192,16/04/2023 21:45,16/04/2023 22:00,480,217,60.9,67.3,85.3,3.27,23.6,11.7,1.6,0.1
7193,16/04/2023 22:00,16/04/2023 22:15,480,217,66,68.5,90.1,1.9,23.4,11,1.8,0.1
7194,16/04/2023 22:15,16/04/2023 22:30,480,217,69.5,68.6,93,1.24,20.5,11,1.1,0.1
7195,16/04/2023 22:30,16/04/2023 22:45,480,217,69,68,92.3,1.17,17.4,11.1,1.5,0.1
7196,16/04/2023 22:45,16/04/2023 23:00,541,183,65.9,67.4,89.4,1.55,16.5,10.9,1.5,0.1
7197,16/04/2023 23:00,16/04/2023 23:15,541,183,66.1,66.2,89,1.82,16.3,10.8,1.1,0.1
7198,16/04/2023 23:15,16/04/2023 23:30,541,183,69,66.4,91.4,2.02,17.7,10.8,0.8,0.1
7199,16/04/2023 23:30,16/04/2023 23:45,541,183,71.2,65.8,92.8,1.88,19.3,10.9,0.9,0.1
7200,16/04/2023 23:45,17/04/2023 00:00,473,223,74.7,66,95.8,2.18,20.8,11.5,1.4,0.1
7201,17/04/2023 00:00,17/04/2023 00:15,473,223,76.3,65.7,97,2.48,22.3,11.8,1.6,0.1
7202,17/04/2023 00:15,17/04/2023 00:30,473,223,76.7,65.5,97.2,2.47,21.1,11.4,2.1,0.1
7203,17/04/2023 00:30,17/04/2023 00:45,473,223,78.7,65.2,98.7,2.67,21.2,11.4,2,0.1
7204,17/04/2023 00:45,17/04/2023 01:00,587,216,82.4,63.2,100.6,2.64,18.9,11.8,1.4,0.1
7205,17/04/2023 01:00,17/04/2023 01:15,587,216,86.9,61.2,103.2,2.79,18.7,11.4,1.4,0.1
7206,17/04/2023 01:15,17/04/2023 01:30,587,216,90.6,60.5,105.9,2.82,23.5,11.3,1.6,0.1
7207,17/04/2023 01:30,17/04/2023 01:45,587,216,93.2,61.3,108.3,3.02,26.1,11.7,2.1,0.1
7208,17/04/2023 01:45,17/04/2023 02:00,587,253,99.4,61.9,113.7,3.45,35.5,12.2,1.7,0.1
7209,17/04/2023 02:00,17/04/2023 02:15,587,253,116,60.1,126.2,4,48.9,12.6,1.4,0.1
7210,17/04/2023 02:15,17/04/2023 02:30,587,253,138.7,68.1,148.9,3.48,45.5,11,1.3,0.1
7211,17/04/2023 02:30,17/04/2023 02:45,587,253,145.9,69.1,155.3,2.95,39.6,13,1.8,0.1
7212,17/04/2023 02:45,17/04/2023 03:00,633,281,150.6,67.6,158.4,3.16,41,13.8,1.6,0.1
7213,17/04/2023 03:00,17/04/2023 03:15,633,281,155,70.2,163.3,3.25,44.7,12.8,1.6,0.1
7214,17/04/2023 03:15,17/04/2023 03:30,633,281,157.5,69.9,165.2,3.02,39.5,13,1,0.1
7215,17/04/2023 03:30,17/04/2023 03:45,633,281,157.1,65.7,162.7,2.92,35.9,14.1,0.7,0.1
7216,17/04/2023 03:45,17/04/2023 04:00,742,236,153.9,64.8,159.6,2.94,34.3,14.1,1.7,0.1
7217,17/04/2023 04:00,17/04/2023 04:15,742,236,150.7,64.7,156.9,2.94,32.4,13.8,0.6,0.1
7218,17/04/2023 04:15,17/04/2023 04:30,742,236,147.6,63.8,153.9,2.92,32.2,13.5,1.7,0.1
7219,17/04/2023 04:30,17/04/2023 04:45,742,236,144.8,62.5,151,2.94,31.7,13.6,1.5,0.1
7220,17/04/2023 04:45,17/04/2023 05:00,544,208,141.9,61.7,148.2,2.78,30,13.6,1.9,0.1
7221,17/04/2023 05:00,17/04/2023 05:15,544,208,137.7,61.8,144.8,2.7,27.6,12.3,2.1,0.1
7222,17/04/2023 05:15,17/04/2023 05:30,544,208,131.8,60.4,139.3,2.7,25.9,12.3,1.8,0.1
7223,17/04/2023 05:30,17/04/2023 05:45,544,208,125.6,57.7,132.8,2.68,25.7,13.1,0.8,0.1
7224,17/04/2023 05:45,17/04/2023 06:00,481,197,121.5,57.6,129.4,3.17,29,13.1,1.7,0.1
7225,17/04/2023 06:00,17/04/2023 06:15,481,197,130.3,57.5,136.5,3.09,33.7,13.6,1.4,0.1
7226,17/04/2023 06:15,17/04/2023 06:30,481,197,145.8,58.7,149.7,2.92,35.3,13.6,0.6,0.1
7227,17/04/2023 06:30,17/04/2023 06:45,481,197,154.7,60.3,157.8,2.6,32.8,14.4,1.8,0.1
7228,17/04/2023 06:45,17/04/2023 07:00,475,312,151.5,60.4,155.3,2.31,29,14.4,1.8,0.1
7229,17/04/2023 07:00,17/04/2023 07:15,475,312,138.8,61.6,145.6,2.37,27.7,13.5,1.7,0.1
7230,17/04/2023 07:15,17/04/2023 07:30,475,312,113.5,62.5,125.5,2.32,27.5,17.6,1.6,0.1
7231,17/04/2023 07:30,17/04/2023 07:45,475,312,76.3,86.6,108.1,1.92,26.9,12.6,3.5,0.1
7232,17/04/2023 07:45,17/04/2023 08:00,580,215,47.1,73.7,77.7,1.985,23.2,13.4,13.2,0.1
7233,17/04/2023 08:00,17/04/2023 08:15,580,215,24.7,79.4,62.3,2.05,19.2,13.6,22.2,0.1
7234,17/04/2023 08:15,17/04/2023 08:30,580,215,10.1,79.3,50.4,1.84,16.2,8.7,39.3,0.1
7235,17/04/2023 08:30,17/04/2023 08:45,580,215,6.3,55.8,34.7,1.85,15.6,11.9,49.1,0.1
7236,17/04/2023 08:45,17/04/2023 09:00,367,96,4.7,48.7,29.7,1.82,15.5,12.1,55.76666667,0.1
7237,17/04/2023 09:00,17/04/2023 09:15,367,96,3.5,44.1,26.3,1.77,14.1,11.6,62.43333333,0.1
7238,17/04/2023 09:15,17/04/2023 09:30,367,96,3.8,39.7,24.2,1.79,11.7,11.2,69.1,0.1
7239,17/04/2023 09:30,17/04/2023 09:45,367,96,3.6,35.6,21.9,1.81,9.3,10,72.8,0.1
7240,17/04/2023 09:45,17/04/2023 10:00,367,64,3.7,33.9,21,2.106666666,13.4,10.2,77.8,0.1
7241,17/04/2023 10:00,17/04/2023 10:15,367,64,3.6,33.1,20.5,2.403333333,17.9,10.3,81.2,0.1
7242,17/04/2023 10:15,17/04/2023 10:30,367,64,3.9,35,21.8,2.7,44.5,10.1,69,0.1
7243,17/04/2023 10:30,17/04/2023 10:45,367,64,3.8,45.5,27.3,1.88,184.3,8.9,37.3,0.1
7244,17/04/2023 10:45,17/04/2023 11:00,107,67,6,84.2,49.7,1.89,207.375,6.8,21.2,0.1
7245,17/04/2023 11:00,17/04/2023 11:15,107,67,9,93.8,57.2,1.89,230.45,9.9,31.3,0.1
7246,17/04/2023 11:15,17/04/2023 11:30,107,67,9.4,94.1,57.7,1.88,253.525,9.9,32.8,0.1
7247,17/04/2023 11:30,17/04/2023 11:45,107,67,11,97.9,61,1.89,276.6,9.1,20.8,0.1
7248,17/04/2023 11:45,17/04/2023 12:00,117,69,10.1,98.85,60.775,1.9,229.7,9.833333334,30.7,0.1
7249,17/04/2023 12:00,17/04/2023 12:15,117,69,9.2,99.8,60.55,1.94,243.8,10.56666667,27.1,0.1
7250,17/04/2023 12:15,17/04/2023 12:30,117,69,8.300000001,100.75,60.325,1.97,177.2,11.3,45.4,0.1
7251,17/04/2023 12:30,17/04/2023 12:45,117,69,7.4,101.7,60.1,1.96,126.4,8.5,62.1,0.1
7252,17/04/2023 12:45,17/04/2023 13:00,139,65,5.9,92.9,54.2,1.85,119.3,8.8,66.8,0.1
7253,17/04/2023 13:00,17/04/2023 13:15,139,65,4.8,84.4,48.8,1.9,141.7,9.1,61.5,0.1
7254,17/04/2023 13:15,17/04/2023 13:30,139,65,5.3,78.5,46,1.89,112.9,8.8,67.6,0.1
7255,17/04/2023 13:30,17/04/2023 13:45,139,65,4.4,70.8,41.2,1.83,92,9.1,75.1,0.1
7256,17/04/2023 13:45,17/04/2023 14:00,150,49,4.3,62.5,36.7,1.77,40.5,8.8,83.2,0.1
7257,17/04/2023 14:00,17/04/2023 14:15,150,49,3.9,52,30.9,1.68,20.6,9.1,85.1,0.1
7258,17/04/2023 14:15,17/04/2023 14:30,150,49,3.3,45.4,26.8,1.79,21,10.8,85.9,0.1
7259,17/04/2023 14:30,17/04/2023 14:45,150,49,3.4,43.4,25.9,1.71,18.1,14.3,85.4,0.1
7260,17/04/2023 14:45,17/04/2023 15:00,113,40,3.1,40.4,24,1.63,15.2,15.2,82,0.1
7261,17/04/2023 15:00,17/04/2023 15:15,113,40,3.6,37.1,22.7,1.58,14.7,13,86.4,0.1
7262,17/04/2023 15:15,17/04/2023 15:30,113,40,4.2,34.3,21.7,1.5,17.2,11.3,89.1,0.1
7263,17/04/2023 15:30,17/04/2023 15:45,113,40,3.9,32.6,20.5,1.5,21.2,10.8,89.9,0.1
7264,17/04/2023 15:45,17/04/2023 16:00,72,27,4,30.6,19.5,1.5,16.2,10.2,84.7,0.1
7265,17/04/2023 16:00,17/04/2023 16:15,72,27,3.5,29.9,18.7,1.49,15.3,9.5,84.8,0.1
7266,17/04/2023 16:15,17/04/2023 16:30,72,27,3.5,30.3,19,1.49,19.4,8.7,84.8,0.1
7267,17/04/2023 16:30,17/04/2023 16:45,72,27,3.8,29.6,18.9,1.48,24,8.9,86.9,0.1
7268,17/04/2023 16:45,17/04/2023 17:00,55,35,3.8,29,18.5,1.51,22.4,8.7,80.3,0.1
7269,17/04/2023 17:00,17/04/2023 17:15,55,35,4,29.3,18.8,1.58,16.3,8.3,73.9,0.1
7270,17/04/2023 17:15,17/04/2023 17:30,55,35,3.9,29.7,19,1.565,14.3,8.7,65.1,0.1
7271,17/04/2023 17:30,17/04/2023 17:45,55,35,3.8,32.7,20.5,1.55,18.5,8.7,63.7,0.1
7272,17/04/2023 17:45,17/04/2023 18:00,55,66,3.8,36.8,22.6,1.58,20.8,8.7,55,0.1
7273,17/04/2023 18:00,17/04/2023 18:15,55,66,3.3,41.2,24.6,1.47,19,8.5,48.6,0.1
7274,17/04/2023 18:15,17/04/2023 18:30,55,66,4.1,46.9,28.3,1.69,17.4,8.4,34.7,0.1
7275,17/04/2023 18:30,17/04/2023 18:45,55,66,3.9,53.2,31.5,1.77,17.2,8.7,27.9,0.1
7276,17/04/2023 18:45,17/04/2023 19:00,206,162,3.9,59.5,34.8,2.3,19.7,9.2,7.4,0.1
7277,17/04/2023 19:00,17/04/2023 19:15,206,162,5.2,68.2,40.5,2.07,18.7,10.7,7.4,0.1
7278,17/04/2023 19:15,17/04/2023 19:30,206,162,7.4,75.6,46.2,2.85,25.8,12.4,4.1,0.1
7279,17/04/2023 19:30,17/04/2023 19:45,206,162,9.7,80.8,50.9,2.22,23.8,13.8,8.6,0.1
7280,17/04/2023 19:45,17/04/2023 20:00,393,273,11.2,82.1,52.8,2.16,23.7,14.3,14.3,0.1
7281,17/04/2023 20:00,17/04/2023 20:15,393,273,11.7,83.6,53.9,1.81,20.6,13.3,18.7,0.1
7282,17/04/2023 20:15,17/04/2023 20:30,393,273,9.7,83.3,52.2,1.69,19.3,12.7,16.3,0.1
7283,17/04/2023 20:30,17/04/2023 20:45,393,273,8.7,81.4,50.4,1.95,22,12.5,2.9,0.1
7284,17/04/2023 20:45,17/04/2023 21:00,484,179,12,82,53.4,2.15,21.8,12.4,1.5,0.1
7285,17/04/2023 21:00,17/04/2023 21:15,484,179,26.6,75.3,61.7,1.92,22,12.1,1.5,0.1
7286,17/04/2023 21:15,17/04/2023 21:30,484,179,32.5,78.7,68.3,1.98,21.5,11.3,1.7,0.1
7287,17/04/2023 21:30,17/04/2023 21:45,484,179,29.9,80.5,67.1,1.98,18.1,10.6,2.1,0.1
7288,17/04/2023 21:45,17/04/2023 22:00,428,178,26.3,77.4,62.6,1.97,17.1,10.4,2.5,0.1
7289,17/04/2023 22:00,17/04/2023 22:15,428,178,25.1,74.8,60.2,2.84,18.6,10,1.3,0.1
7290,17/04/2023 22:15,17/04/2023 22:30,428,178,25.7,74.1,60.3,2.37,19.2,9.8,1.4,0.1
7291,17/04/2023 22:30,17/04/2023 22:45,428,178,24.2,73.9,59,2.14,20.4,9.8,1.9,0.1
7292,17/04/2023 22:45,17/04/2023 23:00,409,153,22.2,73,56.8,2.38,20.8,10,1.3,0.1
7293,17/04/2023 23:00,17/04/2023 23:15,409,153,24.5,72.3,58.4,2.36,17.9,9.9,1.3,0.1
7294,17/04/2023 23:15,17/04/2023 23:30,409,153,31.1,70.6,62.9,2.53,22.1,10.2,1.2,0.1
7295,17/04/2023 23:30,17/04/2023 23:45,409,153,40.3,68.2,69,2.66,25,10.6,1.5,0.1
7296,17/04/2023 23:45,18/04/2023 00:00,370,226,50,66.6,76,2.445,22.75,11.3,1.8,0.1
7297,18/04/2023 00:00,18/04/2023 00:15,370,226,57.7,67.8,83,2.23,20.5,10.8,1.5,0.1
7298,18/04/2023 00:15,18/04/2023 00:30,370,226,58.9,69.1,84.6,1.98,17.2,10.5,1.3,0.1
7299,18/04/2023 00:30,18/04/2023 00:45,370,226,54.3,68.1,80.4,1.95,16.8,10.6,1.5,0.1
7300,18/04/2023 00:45,18/04/2023 01:00,617,169,49.2,65.8,75,1.96,17.1,10.6,1.4,0.1
7301,18/04/2023 01:00,18/04/2023 01:15,617,169,46.8,63.1,71.6,2.04,17.2,10.4,1.3,0.1
7302,18/04/2023 01:15,18/04/2023 01:30,617,169,44.2,60.1,67.9,2.06,18.7,11.2,2,0.1
7303,18/04/2023 01:30,18/04/2023 01:45,617,169,44.9,59.3,68.1,2.05,20.9,11.4,1.5,0.1
7304,18/04/2023 01:45,18/04/2023 02:00,617,177,49,59.8,71.6,1.97,21.9,11.5,0.8,0.1
7305,18/04/2023 02:00,18/04/2023 02:15,617,177,50.3,59,72.3,1.94,20.7,11.4,1.1,0.1
7306,18/04/2023 02:15,18/04/2023 02:30,617,177,52,56.7,72.4,1.92,19.5,11.9,1.5,0.1
7307,18/04/2023 02:30,18/04/2023 02:45,617,177,52.2,56.3,72.3,1.85,19.3,12.1,1.8,0.1
7308,18/04/2023 02:45,18/04/2023 03:00,453,151,51.4,57.2,72.2,1.83,19.4,12,2,0.1
7309,18/04/2023 03:00,18/04/2023 03:15,453,151,52.3,58.4,73.6,1.83,19.8,11.4,1.9,0.1
7310,18/04/2023 03:15,18/04/2023 03:30,453,151,51.7,60,73.9,1.84,18.6,11.2,1.4,0.1
7311,18/04/2023 03:30,18/04/2023 03:45,453,151,50.5,59.4,72.7,1.92,17.9,11.8,1.4,0.1
7312,18/04/2023 03:45,18/04/2023 04:00,327,144,49.8,56.3,70.4,2.06,18.5,12.4,1.9,0.1
7313,18/04/2023 04:00,18/04/2023 04:15,327,144,48.1,53.9,67.7,2.07,18.2,12.5,1.6,0.1
7314,18/04/2023 04:15,18/04/2023 04:30,327,144,44.4,53.1,64.3,2.22,17.7,13.2,1,0.1
7315,18/04/2023 04:30,18/04/2023 04:45,327,144,44.4,52.3,63.9,2.21,18.4,13.1,1.2,0.1
7316,18/04/2023 04:45,18/04/2023 05:00,293,154,45.7,51.5,64.6,2.28,17.6,12.7,1.5,0.1
7317,18/04/2023 05:00,18/04/2023 05:15,293,154,48,50,65.7,2.38,17.8,12.7,1.7,0.1
7318,18/04/2023 05:15,18/04/2023 05:30,293,154,51.5,49.8,68.4,2.45,19.1,12.5,1.7,0.1
7319,18/04/2023 05:30,18/04/2023 05:45,293,154,58.4,49.9,74,2.37,19.8,11.9,1,0.1
7320,18/04/2023 05:45,18/04/2023 06:00,311,187,71.8,48.6,84.2,2.82,20,12.3,0.7,0.1
7321,18/04/2023 06:00,18/04/2023 06:15,311,187,96.8,49.2,104.8,2.51,22.2,13.6,2,0.1
7322,18/04/2023 06:15,18/04/2023 06:30,311,187,98.8,52.1,108,1.96,24.6,13.3,1.9,0.1
7323,18/04/2023 06:30,18/04/2023 06:45,311,187,97.3,55,108.4,2.44,26.9,12.7,2.2,0.1
7324,18/04/2023 06:45,18/04/2023 07:00,393,277,100.6,58.5,112.9,2.69,30.8,12.9,2,0.1
7325,18/04/2023 07:00,18/04/2023 07:15,393,277,107.2,64.2,121.3,2.69,32.2,13,2.1,0.1
7326,18/04/2023 07:15,18/04/2023 07:30,393,277,115.7,69.9,131.2,2.52,34.4,13,1.7,0.1
7327,18/04/2023 07:30,18/04/2023 07:45,393,277,122,74,138.5,2.44,33.9,12.8,1.8,0.1
7328,18/04/2023 07:45,18/04/2023 08:00,519,298,116.1,79.4,136.6,2.14,30.8,12.4,3.5,0.1
7329,18/04/2023 08:00,18/04/2023 08:15,519,298,71.2,98,110,1.67,27.5,9.4,21.7,0.1
7330,18/04/2023 08:15,18/04/2023 08:30,519,298,28.5,89.9,71.1,1.33,25,10.1,48.7,0.1
7331,18/04/2023 08:30,18/04/2023 08:45,519,298,9.7,76.3,48.5,1.17,22.8,11.6,55.1,0.1
7332,18/04/2023 08:45,18/04/2023 09:00,600,109,5.8,66.6,40.1,1.05,21.9,7,59.60000001,0.1
7333,18/04/2023 09:00,18/04/2023 09:15,600,109,4.4,55.5,33.1,1.03,20.2,8.4,64.1,0.1
7334,18/04/2023 09:15,18/04/2023 09:30,600,109,3.1,47.8,27.9,0.93,21.5,10.1,68.6,0.1
7335,18/04/2023 09:30,18/04/2023 09:45,600,109,3.1,43.1,25.4,0.82,27.3,10,69.8,0.1
7336,18/04/2023 09:45,18/04/2023 10:00,600,60,3,40.9,24.2,1.053333333,30.1,9.5,71.9,0.1
7337,18/04/2023 10:00,18/04/2023 10:15,600,60,3.6,39.2,23.8,1.286666667,26,10,77.4,0.1
7338,18/04/2023 10:15,18/04/2023 10:30,600,60,3.2,37.9,22.8,1.52,23.2,10.1,81.9,0.1
7339,18/04/2023 10:30,18/04/2023 10:45,600,60,2.7,35.7,21.2,0.71,18.7,9.3,79.8,0.1
7340,18/04/2023 10:45,18/04/2023 11:00,150,48,3.3,32.7,20,0.68,19.7,9.2,77.4,0.1
7341,18/04/2023 11:00,18/04/2023 11:15,150,48,3.5,29.7,18.6,0.65,20.7,9.3,77.3,0.1
7342,18/04/2023 11:15,18/04/2023 11:30,150,48,2.9,29.5,18.1,0.64,21.7,9,71.2,0.1
7343,18/04/2023 11:30,18/04/2023 11:45,150,48,3.1,29.2,18,0.62,22.7,8.6,70.7,0.1
7344,18/04/2023 11:45,18/04/2023 12:00,113,33,3.175,29.15,18.05,0.6,22.8,9.766666668,70.3,0.1
7345,18/04/2023 12:00,18/04/2023 12:15,113,33,3.25,29.1,18.1,0.61,14.9,10.93333333,72.2,0.1
7346,18/04/2023 12:15,18/04/2023 12:30,113,33,3.325,29.05,18.15,0.61,14.7,12.1,71.6,0.1
7347,18/04/2023 12:30,18/04/2023 12:45,113,33,3.4,29,18.2,0.6,18.3,7.9,73.2,0.1
7348,18/04/2023 12:45,18/04/2023 13:00,83,25,3.4,29.6,18.6,0.58,21.5,8,75.2,0.1
7349,18/04/2023 13:00,18/04/2023 13:15,83,25,3.5,29.8,18.7,0.58,19.4,7.9,76.8,0.1
7350,18/04/2023 13:15,18/04/2023 13:30,83,25,3.4,31,19.2,0.47,17.5,7.9,77.5,0.1
7351,18/04/2023 13:30,18/04/2023 13:45,83,25,3.1,30.8,19,0.45,14.4,8.3,78,0.1
7352,18/04/2023 13:45,18/04/2023 14:00,95,25,3,29.9,18.3,0.46,14.3,8.2,78.3,0.1
7353,18/04/2023 14:00,18/04/2023 14:15,95,25,2.9,29.9,18.2,0.5,12.2,8,77,0.1
7354,18/04/2023 14:15,18/04/2023 14:30,95,25,3.4,29.2,18.3,0.5,14.2,8,78.9,0.1
7355,18/04/2023 14:30,18/04/2023 14:45,95,25,3.6,29.5,18.6,0.52,17.6,8.3,80.2,0.1
7356,18/04/2023 14:45,18/04/2023 15:00,68,25,3.9,29.8,19,0.52,15.1,8.5,75.9,0.1
7357,18/04/2023 15:00,18/04/2023 15:15,68,25,4.1,29.7,19.2,0.48,12,8,75.2,0.1
7358,18/04/2023 15:15,18/04/2023 15:30,68,25,3.9,30.1,19.2,0.52,10,7.9,76.4,0.1
7359,18/04/2023 15:30,18/04/2023 15:45,68,25,3.9,30.1,19.2,0.5,10.9,8,74.4,0.1
7360,18/04/2023 15:45,18/04/2023 16:00,69,33,3.5,30,18.8,0.56,10.3,8.2,73.7,0.1
7361,18/04/2023 16:00,18/04/2023 16:15,69,33,3.3,29.4,18.4,0.8,10.1,8.3,73.9,0.1
7362,18/04/2023 16:15,18/04/2023 16:30,69,33,3.5,28.7,18.1,0.81,11.2,8.5,74.4,0.1
7363,18/04/2023 16:30,18/04/2023 16:45,69,33,3.8,29,18.5,0.82,13.1,8.5,72.7,0.1
7364,18/04/2023 16:45,18/04/2023 17:00,96,38,3.8,29.8,18.9,0.82,16.5,8.1,74.2,0.1
7365,18/04/2023 17:00,18/04/2023 17:15,96,38,3.6,30.4,19.1,0.84,12.5,7.6,73.1,0.1
7366,18/04/2023 17:15,18/04/2023 17:30,96,38,3.3,30.3,18.8,0.81,11.8,8,74.2,0.1
7367,18/04/2023 17:30,18/04/2023 17:45,96,38,3.6,30.1,18.9,0.88,14.8,7.9,69.8,0.1
7368,18/04/2023 17:45,18/04/2023 18:00,96,59,3.4,29.9,18.7,0.92,17.3,7.9,64.4,0.1
7369,18/04/2023 18:00,18/04/2023 18:15,96,59,2.3,31.8,18.8,1.1,11.4,8.3,58.6,0.1
7370,18/04/2023 18:15,18/04/2023 18:30,96,59,3,33.8,20.4,1.13,11.5,8.5,51.9,0.1
7371,18/04/2023 18:30,18/04/2023 18:45,96,59,2.9,37.6,22.4,1.18,11.9,8.6,43.6,0.1
7372,18/04/2023 18:45,18/04/2023 19:00,221,90,3.3,43.1,25.6,1.31,12.3,8.8,29.9,0.1
7373,18/04/2023 19:00,18/04/2023 19:15,221,90,3.3,50.1,29.4,1.31,11.6,8.6,23.6,0.1
7374,18/04/2023 19:15,18/04/2023 19:30,221,90,4.8,58.6,35.1,1.99,17.3,8.7,4.9,0.1
7375,18/04/2023 19:30,18/04/2023 19:45,221,90,11.8,71.7,47.8,2.16,22.4,5.5,2.6,0.1
7376,18/04/2023 19:45,18/04/2023 20:00,291,179,19.8,80.7,59,2.15,25,5,1.7,0.1
7377,18/04/2023 20:00,18/04/2023 20:15,291,179,26.7,80.1,64.3,2.31,26.4,8,1.5,0.1
7378,18/04/2023 20:15,18/04/2023 20:30,291,179,35.3,79.7,71.1,2.23,26.9,9.9,1.6,0.1
7379,18/04/2023 20:30,18/04/2023 20:45,291,179,40,79.4,74.8,1.94,25.2,11.5,1.7,0.1
7380,18/04/2023 20:45,18/04/2023 21:00,443,159,42.2,80.9,77.4,1.57,22.1,11.4,1.5,0.1
7381,18/04/2023 21:00,18/04/2023 21:15,443,159,41.1,81.1,76.5,1.57,20.7,10.7,1.4,0.1
7382,18/04/2023 21:15,18/04/2023 21:30,443,159,36.1,80,71.9,1.57,18.6,11,0.8,0.1
7383,18/04/2023 21:30,18/04/2023 21:45,443,159,31.7,75.8,66.1,1.82,19.2,10.3,4,0.1
7384,18/04/2023 21:45,18/04/2023 22:00,368,129,26.2,69.9,58.4,1.82,17.6,10.4,10.6,0.1
7385,18/04/2023 22:00,18/04/2023 22:15,368,129,18.3,64.3,49,1.83,16,11.4,12.8,0.1
7386,18/04/2023 22:15,18/04/2023 22:30,368,129,12.1,59.7,41.6,1.83,15,12.4,13.3,0.1
7387,18/04/2023 22:30,18/04/2023 22:45,368,129,8.6,56.2,36.9,1.99,14.6,13,9,0.1
7388,18/04/2023 22:45,18/04/2023 23:00,276,115,8.1,54.2,35.4,2.19,14.8,13.2,5.8,0.1
7389,18/04/2023 23:00,18/04/2023 23:15,276,115,8.7,53.8,35.7,1.94,13.7,12.8,9.1,0.1
7390,18/04/2023 23:15,18/04/2023 23:30,276,115,8.3,54.1,35.5,1.84,13.1,12.5,10.9,0.1
7391,18/04/2023 23:30,18/04/2023 23:45,276,115,7.2,52.1,33.5,1.81,12.7,12.6,13.7,0.1
7392,18/04/2023 23:45,19/04/2023 00:00,175,94,6.9,50.2,32.3,2.165,13.75,12.3,12.5,0.1
7393,19/04/2023 00:00,19/04/2023 00:15,175,94,6.6,48.8,31.3,2.52,14.8,11.9,7.9,0.1
7394,19/04/2023 00:15,19/04/2023 00:30,175,94,6.6,48,30.9,2.46,16,12.2,6.1,0.1
7395,19/04/2023 00:30,19/04/2023 00:45,175,94,7.2,47.6,31.2,2.53,17.6,12.3,2.7,0.1
7396,19/04/2023 00:45,19/04/2023 01:00,146,109,8,48.6,32.4,2.37,18.8,12.6,1.9,0.1
7397,19/04/2023 01:00,19/04/2023 01:15,146,109,8.8,50.1,33.8,2.36,18.3,12.4,2.8,0.1
7398,19/04/2023 01:15,19/04/2023 01:30,146,109,9.4,51.3,34.9,2.45,18.9,12.7,1.2,0.1
7399,19/04/2023 01:30,19/04/2023 01:45,146,109,11.2,51.9,36.7,2.36,19.8,12.7,1.7,0.1
7400,19/04/2023 01:45,19/04/2023 02:00,146,109,11.7,52.5,37.4,2.24,18.7,12.8,1.6,0.1
7401,19/04/2023 02:00,19/04/2023 02:15,146,109,12.4,52.3,37.9,2.2,19.5,12.8,1,0.1
7402,19/04/2023 02:15,19/04/2023 02:30,146,109,13.3,52.8,38.9,2.27,19.4,13.1,1.7,0.1
7403,19/04/2023 02:30,19/04/2023 02:45,146,109,14.8,52.9,40.2,2.04,20.3,13.2,1.2,0.1
7404,19/04/2023 02:45,19/04/2023 03:00,179,107,14.9,51.7,39.6,1.9,20.8,13.7,1.4,0.1
7405,19/04/2023 03:00,19/04/2023 03:15,179,107,15.1,50.2,39,1.94,20,13.5,1.6,0.1
7406,19/04/2023 03:15,19/04/2023 03:30,179,107,17,50.2,40.5,2.05,20.2,12.9,1.3,0.1
7407,19/04/2023 03:30,19/04/2023 03:45,179,107,18.4,49.6,41.4,1.88,20,13.2,1,0.1
7408,19/04/2023 03:45,19/04/2023 04:00,188,106,18.1,48.5,40.5,1.87,20,13.5,1.2,0.1
7409,19/04/2023 04:00,19/04/2023 04:15,188,106,18.4,46.9,39.9,1.85,19.6,13.7,1.4,0.1
7410,19/04/2023 04:15,19/04/2023 04:30,188,106,18.9,47.4,40.6,1.92,20.3,13.4,0.9,0.1
