From,CO (mg/m3)
09/04/2023 03:00,1.59
09/04/2023 03:15,1.64
09/04/2023 03:30,1.77
09/04/2023 03:45,1.77
09/04/2023 04:00,1.53
09/04/2023 04:15,1.55
09/04/2023 04:30,1.45
09/04/2023 04:45,1.47
09/04/2023 05:00,1.35
09/04/2023 05:15,1.35
09/04/2023 05:30,1.48
09/04/2023 05:45,1.48
09/04/2023 06:00,1.49
09/04/2023 06:15,1.91
09/04/2023 06:30,1.96
09/04/2023 06:45,1.67
09/04/2023 07:00,1.44
09/04/2023 07:15,1.29
09/04/2023 07:30,1.25
09/04/2023 07:45,1.19
09/04/2023 08:00,1.19
09/04/2023 08:15,1.16
09/04/2023 08:30,1.18
09/04/2023 08:45,1.11
09/04/2023 09:00,0.98
09/04/2023 09:15,1.09
09/04/2023 09:30,0.94
09/04/2023 09:45,1.223333333
09/04/2023 10:00,1.506666667
09/04/2023 10:15,1.79
09/04/2023 10:30,0.89
09/04/2023 10:45,0.84
09/04/2023 11:00,0.8
09/04/2023 11:15,0.76
09/04/2023 11:30,0.7
09/04/2023 11:45,0.66
09/04/2023 12:00,0.64
09/04/2023 12:15,0.52
09/04/2023 12:30,0.5
09/04/2023 12:45,0.52
09/04/2023 13:00,0.49
09/04/2023 13:15,0.48
09/04/2023 13:30,0.47
09/04/2023 13:45,0.48
09/04/2023 14:00,0.5
09/04/2023 14:15,0.46
09/04/2023 14:30,0.47
09/04/2023 14:45,0.49
09/04/2023 15:00,0.48
09/04/2023 15:15,0.49
09/04/2023 15:30,0.46
09/04/2023 15:45,0.47
09/04/2023 16:00,0.48
09/04/2023 16:15,0.48
09/04/2023 16:30,0.46
09/04/2023 16:45,0.46
09/04/2023 17:00,0.58
09/04/2023 17:15,0.66
09/04/2023 17:30,0.71
09/04/2023 17:45,0.8
09/04/2023 18:00,0.8
09/04/2023 18:15,0.82
09/04/2023 18:30,0.86
09/04/2023 18:45,0.88
09/04/2023 19:00,1.04
09/04/2023 19:15,0.87
09/04/2023 19:30,0.89
09/04/2023 19:45,0.93
09/04/2023 20:00,1.01
09/04/2023 20:15,0.96
09/04/2023 20:30,0.87
09/04/2023 20:45,1.06
09/04/2023 21:00,1.1
09/04/2023 21:15,1.19
09/04/2023 21:30,1.21
09/04/2023 21:45,1.23
09/04/2023 22:00,1.21
09/04/2023 22:15,1.19
09/04/2023 22:30,1.33
09/04/2023 22:45,1.31
09/04/2023 23:00,1.23
09/04/2023 23:15,1.23
09/04/2023 23:30,1.27
09/04/2023 23:45,1.535
10/04/2023 00:00,1.8
10/04/2023 00:15,1.73
10/04/2023 00:30,1.71
10/04/2023 00:45,1.68
10/04/2023 01:00,1.76
10/04/2023 01:15,1.79
10/04/2023 01:30,1.89
10/04/2023 01:45,1.95
10/04/2023 02:00,1.99
10/04/2023 02:15,2.1
10/04/2023 02:30,2.06
10/04/2023 02:45,1.96
10/04/2023 03:00,1.96
10/04/2023 03:15,1.98
10/04/2023 03:30,2.03
10/04/2023 03:45,1.87
10/04/2023 04:00,1.67
10/04/2023 04:15,1.83
10/04/2023 04:30,1.84
10/04/2023 04:45,1.89
10/04/2023 05:00,1.85
10/04/2023 05:15,1.79
10/04/2023 05:30,1.76
10/04/2023 05:45,1.76
10/04/2023 06:00,1.79
10/04/2023 06:15,1.77
10/04/2023 06:30,1.56
10/04/2023 06:45,1.53
10/04/2023 07:00,1.57
10/04/2023 07:15,1.55
10/04/2023 07:30,1.55
10/04/2023 07:45,1.44
10/04/2023 08:00,1.37
10/04/2023 08:15,1.33
10/04/2023 08:30,1.26
10/04/2023 08:45,1.29
10/04/2023 09:00,1.31
10/04/2023 09:15,1.29
10/04/2023 09:30,1.31
10/04/2023 09:45,1.523333333
10/04/2023 10:00,1.736666667
10/04/2023 10:15,1.95
10/04/2023 10:30,1.15
10/04/2023 10:45,1.12
10/04/2023 11:00,1.11
10/04/2023 11:15,1.09
10/04/2023 11:30,1.09
10/04/2023 11:45,1.08
10/04/2023 12:00,1.05
10/04/2023 12:15,1.05
10/04/2023 12:30,1.04
10/04/2023 12:45,1.03
10/04/2023 13:00,1.04
10/04/2023 13:15,1.04
10/04/2023 13:30,1.03
10/04/2023 13:45,1.01
10/04/2023 14:00,0.84
10/04/2023 14:15,0.73
10/04/2023 14:30,0.69
10/04/2023 14:45,0.68
10/04/2023 15:00,0.7
10/04/2023 15:15,0.72
10/04/2023 15:30,0.68
10/04/2023 15:45,0.66
10/04/2023 16:00,0.66
10/04/2023 16:15,0.69
10/04/2023 16:30,0.66
10/04/2023 16:45,0.65
10/04/2023 17:00,0.64
10/04/2023 17:15,0.65
10/04/2023 17:30,0.7
10/04/2023 17:45,0.7
10/04/2023 18:00,0.71
10/04/2023 18:15,0.74
10/04/2023 18:30,0.76
10/04/2023 18:45,0.84
10/04/2023 19:00,0.98
10/04/2023 19:15,1.2
10/04/2023 19:30,1.37
10/04/2023 19:45,1.35
10/04/2023 20:00,1.33
10/04/2023 20:15,1.2
10/04/2023 20:30,1.08
10/04/2023 20:45,0.84
10/04/2023 21:00,0.7
10/04/2023 21:15,0.69
10/04/2023 21:30,0.69
10/04/2023 21:45,0.69
10/04/2023 22:00,0.62
10/04/2023 22:15,0.58
10/04/2023 22:30,0.57
10/04/2023 22:45,0.56
10/04/2023 23:00,0.7
10/04/2023 23:15,0.86
10/04/2023 23:30,1.06
10/04/2023 23:45,1.45
11/04/2023 00:00,1.84
11/04/2023 00:15,1.77
11/04/2023 00:30,1.75
11/04/2023 00:45,1.79
11/04/2023 01:00,2.13
11/04/2023 01:15,2.15
11/04/2023 01:30,2.12
11/04/2023 01:45,2.14
11/04/2023 02:00,2.03
11/04/2023 02:15,1.9
11/04/2023 02:30,2.03
11/04/2023 02:45,1.96
11/04/2023 03:00,1.99
11/04/2023 03:15,2.06
11/04/2023 03:30,2.26
11/04/2023 03:45,2.35
11/04/2023 04:00,2.29
11/04/2023 04:15,2.12
11/04/2023 04:30,2.1
11/04/2023 04:45,2.1
11/04/2023 05:00,2.18
11/04/2023 05:15,2.04
11/04/2023 05:30,2.08
11/04/2023 05:45,1.99
11/04/2023 06:00,1.97
11/04/2023 06:15,1.97
11/04/2023 06:30,1.97
11/04/2023 06:45,2.37
11/04/2023 07:00,2.79
11/04/2023 07:15,2.73
11/04/2023 07:30,2.11
11/04/2023 07:45,1.98
11/04/2023 08:00,1.95
11/04/2023 08:15,1.89
11/04/2023 08:30,1.81
11/04/2023 08:45,1.79
11/04/2023 09:00,1.74
11/04/2023 09:15,1.71
11/04/2023 09:30,1.69
11/04/2023 09:45,1.7
11/04/2023 10:00,1.71
11/04/2023 10:15,1.72
11/04/2023 10:30,0.97
11/04/2023 10:45,0.96
11/04/2023 11:00,0.95
11/04/2023 11:15,0.94
11/04/2023 11:30,0.92
11/04/2023 11:45,0.87
11/04/2023 12:00,0.85
11/04/2023 12:15,0.84
11/04/2023 12:30,0.84
11/04/2023 12:45,0.84
11/04/2023 13:00,0.85
11/04/2023 13:15,0.85
11/04/2023 13:30,0.85
11/04/2023 13:45,0.84
11/04/2023 14:00,0.85
11/04/2023 14:15,0.85
11/04/2023 14:30,0.86
11/04/2023 14:45,0.84
11/04/2023 15:00,0.85
11/04/2023 15:15,0.86
11/04/2023 15:30,0.85
11/04/2023 15:45,0.84
11/04/2023 16:00,0.87
11/04/2023 16:15,0.86
11/04/2023 16:30,0.87
11/04/2023 16:45,0.84
11/04/2023 17:00,0.85
11/04/2023 17:15,0.86
11/04/2023 17:30,0.87
11/04/2023 17:45,0.87
11/04/2023 18:00,0.87
11/04/2023 18:15,0.88
11/04/2023 18:30,0.96
11/04/2023 18:45,1.34
11/04/2023 19:00,1.56
11/04/2023 19:15,1.59
11/04/2023 19:30,1.56
11/04/2023 19:45,1.53
11/04/2023 20:00,1.58
11/04/2023 20:15,1.74
11/04/2023 20:30,1.69
11/04/2023 20:45,2.03
11/04/2023 21:00,2.12
11/04/2023 21:15,2.14
11/04/2023 21:30,2.16
11/04/2023 21:45,2.13
11/04/2023 22:00,2.1
11/04/2023 22:15,2.27
11/04/2023 22:30,1.87
11/04/2023 22:45,2.21
11/04/2023 23:00,2.29
11/04/2023 23:15,2.11
11/04/2023 23:30,2.05
11/04/2023 23:45,1.85
12/04/2023 00:00,1.65
12/04/2023 00:15,1.66
12/04/2023 00:30,1.77
12/04/2023 00:45,1.55
12/04/2023 01:00,1.39
12/04/2023 01:15,1.47
12/04/2023 01:30,1.47
12/04/2023 01:45,1.35
12/04/2023 02:00,1.64
12/04/2023 02:15,1.58
12/04/2023 02:30,1.52
12/04/2023 02:45,1.59
12/04/2023 03:00,1.73
12/04/2023 03:15,1.8
12/04/2023 03:30,1.56
12/04/2023 03:45,1.58
12/04/2023 04:00,1.65
12/04/2023 04:15,1.6
12/04/2023 04:30,1.59
12/04/2023 04:45,1.69
12/04/2023 05:00,1.87
12/04/2023 05:15,1.83
12/04/2023 05:30,1.83
12/04/2023 05:45,1.83
12/04/2023 06:00,1.97
12/04/2023 06:15,1.82
12/04/2023 06:30,1.63
12/04/2023 06:45,1.71
12/04/2023 07:00,1.74
12/04/2023 07:15,1.76
12/04/2023 07:30,1.81
12/04/2023 07:45,1.74
12/04/2023 08:00,1.64
12/04/2023 08:15,1.67
12/04/2023 08:30,1.64
12/04/2023 08:45,1.57
12/04/2023 09:00,1.44
12/04/2023 09:15,1.21
12/04/2023 09:30,1.11
12/04/2023 09:45,1.39
12/04/2023 10:00,1.67
12/04/2023 10:15,1.95
12/04/2023 10:30,1.11
12/04/2023 10:45,1.06
12/04/2023 11:00,1.03
12/04/2023 11:15,0.98
12/04/2023 11:30,0.9
12/04/2023 11:45,0.85
12/04/2023 12:00,0.74
12/04/2023 12:15,0.7
12/04/2023 12:30,0.66
12/04/2023 12:45,0.62
12/04/2023 13:00,0.54
12/04/2023 13:15,0.54
12/04/2023 13:30,0.56
12/04/2023 13:45,0.58
12/04/2023 14:00,0.57
12/04/2023 14:15,0.6
12/04/2023 14:30,0.61
12/04/2023 14:45,0.6
12/04/2023 15:00,0.58
12/04/2023 15:15,0.62
12/04/2023 15:30,0.61
12/04/2023 15:45,0.61
12/04/2023 16:00,0.58
12/04/2023 16:15,0.58
12/04/2023 16:30,0.6
12/04/2023 16:45,0.57
12/04/2023 17:00,0.58
12/04/2023 17:15,0.58
12/04/2023 17:30,0.61
12/04/2023 17:45,0.62
12/04/2023 18:00,0.69
12/04/2023 18:15,0.76
12/04/2023 18:30,0.81
12/04/2023 18:45,0.97
12/04/2023 19:00,0.97
12/04/2023 19:15,1.02
12/04/2023 19:30,1.13
12/04/2023 19:45,1.6
12/04/2023 20:00,1.36
12/04/2023 20:15,1.56
12/04/2023 20:30,1.56
12/04/2023 20:45,1.53
12/04/2023 21:00,1.4
12/04/2023 21:15,1.31
12/04/2023 21:30,1.45
12/04/2023 21:45,1.28
12/04/2023 22:00,1.34
12/04/2023 22:15,1.75
12/04/2023 22:30,1.96
12/04/2023 22:45,1.98
12/04/2023 23:00,1.68
12/04/2023 23:15,1.48
12/04/2023 23:30,1.58
12/04/2023 23:45,1.655
13/04/2023 00:00,1.73
13/04/2023 00:15,1.77
13/04/2023 00:30,1.45
13/04/2023 00:45,1.33
13/04/2023 01:00,1.24
13/04/2023 01:15,1.16
13/04/2023 01:30,1.11
13/04/2023 01:45,1.16
13/04/2023 02:00,1.2
13/04/2023 02:15,1.11
13/04/2023 02:30,1.11
13/04/2023 02:45,1.12
13/04/2023 03:00,1.28
13/04/2023 03:15,1.27
13/04/2023 03:30,1.27
13/04/2023 03:45,1.26
13/04/2023 04:00,1.23
13/04/2023 04:15,1.24
13/04/2023 04:30,1.21
13/04/2023 04:45,1.18
13/04/2023 05:00,1.19
13/04/2023 05:15,1.23
13/04/2023 05:30,1.29
13/04/2023 05:45,1.37
13/04/2023 06:00,1.47
13/04/2023 06:15,1.67
13/04/2023 06:30,2.06
13/04/2023 06:45,2.35
13/04/2023 07:00,2.12
13/04/2023 07:15,1.36
13/04/2023 07:30,0.95
13/04/2023 07:45,1.04
13/04/2023 08:00,1.35
13/04/2023 08:15,1.35
13/04/2023 08:30,1.37
13/04/2023 08:45,1.29
13/04/2023 09:00,1.26
13/04/2023 09:15,1.25
13/04/2023 09:30,1.23
13/04/2023 09:45,1.453333333
13/04/2023 10:00,1.676666666
13/04/2023 10:15,1.9
13/04/2023 10:30,1.03
13/04/2023 10:45,0.97
13/04/2023 11:00,0.93
13/04/2023 11:15,0.88
13/04/2023 11:30,0.78
13/04/2023 11:45,0.74
13/04/2023 12:00,0.71
13/04/2023 12:15,0.68
13/04/2023 12:30,0.7
13/04/2023 12:45,0.74
13/04/2023 13:00,0.74
13/04/2023 13:15,0.74
13/04/2023 13:30,0.68
13/04/2023 13:45,0.62
13/04/2023 14:00,0.61
13/04/2023 14:15,0.77
13/04/2023 14:30,0.82
13/04/2023 14:45,0.79
13/04/2023 15:00,0.79
13/04/2023 15:15,0.84
13/04/2023 15:30,0.87
13/04/2023 15:45,0.88
13/04/2023 16:00,0.89
13/04/2023 16:15,0.92
13/04/2023 16:30,0.95
13/04/2023 16:45,0.94
13/04/2023 17:00,0.89
13/04/2023 17:15,0.94
13/04/2023 17:30,0.9
13/04/2023 17:45,0.94
13/04/2023 18:00,1.02
13/04/2023 18:15,0.97
13/04/2023 18:30,0.94
13/04/2023 18:45,0.97
13/04/2023 19:00,1.03
13/04/2023 19:15,1.11
13/04/2023 19:30,1.44
13/04/2023 19:45,1.58
13/04/2023 20:00,1.28
13/04/2023 20:15,1.2
13/04/2023 20:30,1.25
13/04/2023 20:45,1.39
13/04/2023 21:00,1.42
13/04/2023 21:15,1.68
13/04/2023 21:30,1.96
13/04/2023 21:45,1.98
13/04/2023 22:00,2.36
13/04/2023 22:15,2.28
13/04/2023 22:30,2.62
13/04/2023 22:45,2.38
13/04/2023 23:00,1.88
13/04/2023 23:15,1.91
13/04/2023 23:30,1.77
13/04/2023 23:45,1.895
14/04/2023 00:00,2.02
14/04/2023 00:15,1.95
14/04/2023 00:30,1.96
14/04/2023 00:45,1.88
14/04/2023 01:00,2.02
14/04/2023 01:15,2.12
14/04/2023 01:30,2.15
14/04/2023 01:45,2.19
14/04/2023 02:00,2.19
14/04/2023 02:15,2.22
14/04/2023 02:30,2.23
14/04/2023 02:45,2.27
14/04/2023 03:00,2.24
14/04/2023 03:15,2.08
14/04/2023 03:30,2.06
14/04/2023 03:45,2.04
14/04/2023 04:00,2.07
14/04/2023 04:15,2.02
14/04/2023 04:30,1.85
14/04/2023 04:45,1.85
14/04/2023 05:00,1.88
14/04/2023 05:15,1.99
14/04/2023 05:30,2.11
14/04/2023 05:45,2.1
14/04/2023 06:00,2.24
14/04/2023 06:15,2.39
14/04/2023 06:30,2.06
14/04/2023 06:45,2.04
14/04/2023 07:00,1.9
14/04/2023 07:15,1.83
14/04/2023 07:30,1.96
14/04/2023 07:45,1.97
14/04/2023 08:00,1.63
14/04/2023 08:15,1.64
14/04/2023 08:30,1.69
14/04/2023 08:45,1.69
14/04/2023 09:00,1.77
14/04/2023 09:15,1.83
14/04/2023 09:30,1.8
14/04/2023 09:45,1.94
14/04/2023 10:00,2.08
14/04/2023 10:15,2.22
14/04/2023 10:30,1.33
14/04/2023 10:45,1.26
14/04/2023 11:00,1.05
14/04/2023 11:15,0.993333333
14/04/2023 11:30,0.936666667
14/04/2023 11:45,0.88
14/04/2023 12:00,0.823333333
14/04/2023 12:15,0.766666667
14/04/2023 12:30,0.71
14/04/2023 12:45,0.653333333
14/04/2023 13:00,0.596666667
14/04/2023 13:15,0.54
14/04/2023 13:30,0.483333333
14/04/2023 13:45,0.426666667
14/04/2023 14:00,0.37
14/04/2023 14:15,0.48
14/04/2023 14:30,0.61
14/04/2023 14:45,0.63
14/04/2023 15:00,0.53
14/04/2023 15:15,0.5
14/04/2023 15:30,0.71
14/04/2023 15:45,0.77
14/04/2023 16:00,0.78
14/04/2023 16:15,0.78
14/04/2023 16:30,0.77
14/04/2023 16:45,0.76
14/04/2023 17:00,0.77
14/04/2023 17:15,0.76
14/04/2023 17:30,0.8
14/04/2023 17:45,0.81
14/04/2023 18:00,0.8
14/04/2023 18:15,0.81
14/04/2023 18:30,0.84
14/04/2023 18:45,0.86
14/04/2023 19:00,0.81
14/04/2023 19:15,0.97
14/04/2023 19:30,0.96
14/04/2023 19:45,0.86
14/04/2023 20:00,0.87
14/04/2023 20:15,0.97
14/04/2023 20:30,1.04
14/04/2023 20:45,1.11
14/04/2023 21:00,1.11
14/04/2023 21:15,1.12
14/04/2023 21:30,1.25
14/04/2023 21:45,1.45
14/04/2023 22:00,1.53
14/04/2023 22:15,1.57
14/04/2023 22:30,1.61
14/04/2023 22:45,1.63
14/04/2023 23:00,1.99
14/04/2023 23:15,2.07
14/04/2023 23:30,2.2
14/04/2023 23:45,2.445
15/04/2023 00:00,2.69
15/04/2023 00:15,2.64
15/04/2023 00:30,2.63
15/04/2023 00:45,2.6
15/04/2023 01:00,2.51
15/04/2023 01:15,2.43
15/04/2023 01:30,2.45
15/04/2023 01:45,2.39
15/04/2023 02:00,2.14
15/04/2023 02:15,2.21
15/04/2023 02:30,2.48
15/04/2023 02:45,2.55
15/04/2023 03:00,2.56
15/04/2023 03:15,2.58
15/04/2023 03:30,2.89
15/04/2023 03:45,2.52
15/04/2023 04:00,2.55
15/04/2023 04:15,2.59
15/04/2023 04:30,2.53
15/04/2023 04:45,2.53
15/04/2023 05:00,2.83
15/04/2023 05:15,2.76
15/04/2023 05:30,2.74
15/04/2023 05:45,2.79
15/04/2023 06:00,2.73
15/04/2023 06:15,2.73
15/04/2023 06:30,2.66
15/04/2023 06:45,2.39
15/04/2023 07:00,2.39
15/04/2023 07:15,2.32
15/04/2023 07:30,2.23
15/04/2023 07:45,2.18
15/04/2023 08:00,2.1
15/04/2023 08:15,1.96
15/04/2023 08:30,1.82
15/04/2023 08:45,1.65
15/04/2023 09:00,1.68
15/04/2023 09:15,1.76
15/04/2023 09:30,1.75
15/04/2023 09:45,1.963333333
15/04/2023 10:00,2.176666667
15/04/2023 10:15,2.39
15/04/2023 10:30,1.59
15/04/2023 10:45,1.58
15/04/2023 11:00,1.57
15/04/2023 11:15,1.56
15/04/2023 11:30,1.53
15/04/2023 11:45,1.52
15/04/2023 12:00,1.49
15/04/2023 12:15,1.47
15/04/2023 12:30,1.56
15/04/2023 12:45,1.58
15/04/2023 13:00,1.58
15/04/2023 13:15,1.59
15/04/2023 13:30,1.59
15/04/2023 13:45,1.6
15/04/2023 14:00,1.6
15/04/2023 14:15,1.52
15/04/2023 14:30,0.92
15/04/2023 14:45,0.92
15/04/2023 15:00,0.95
15/04/2023 15:15,0.93
15/04/2023 15:30,0.95
15/04/2023 15:45,0.96
15/04/2023 16:00,1
15/04/2023 16:15,1.02
15/04/2023 16:30,1.02
15/04/2023 16:45,1.03
15/04/2023 17:00,1.05
15/04/2023 17:15,1.05
15/04/2023 17:30,1.13
15/04/2023 17:45,1.18
15/04/2023 18:00,1.21
15/04/2023 18:15,1.45
15/04/2023 18:30,1.37
15/04/2023 18:45,1.42
15/04/2023 19:00,1.33
15/04/2023 19:15,1.25
15/04/2023 19:30,1.35
15/04/2023 19:45,1.35
15/04/2023 20:00,1.28
15/04/2023 20:15,1.32
15/04/2023 20:30,1.33
15/04/2023 20:45,1.5
15/04/2023 21:00,1.73
15/04/2023 21:15,1.49
15/04/2023 21:30,1.34
15/04/2023 21:45,1.32
15/04/2023 22:00,1.29
15/04/2023 22:15,1.58
15/04/2023 22:30,2.27
15/04/2023 22:45,2.03
15/04/2023 23:00,1.87
15/04/2023 23:15,1.73
15/04/2023 23:30,1.59
15/04/2023 23:45,1.765
16/04/2023 00:00,1.94
16/04/2023 00:15,1.99
16/04/2023 00:30,2.04
16/04/2023 00:45,1.64
16/04/2023 01:00,1.53
16/04/2023 01:15,1.57
16/04/2023 01:30,1.61
16/04/2023 01:45,1.63
16/04/2023 02:00,1.76
16/04/2023 02:15,1.68
16/04/2023 02:30,1.76
16/04/2023 02:45,1.98
16/04/2023 03:00,2.02
16/04/2023 03:15,1.91
16/04/2023 03:30,1.89
16/04/2023 03:45,1.9
16/04/2023 04:00,1.88
16/04/2023 04:15,1.88
16/04/2023 04:30,1.85
16/04/2023 04:45,1.84
16/04/2023 05:00,1.87
16/04/2023 05:15,1.92
16/04/2023 05:30,1.9
16/04/2023 05:45,1.91
16/04/2023 06:00,1.96
16/04/2023 06:15,1.99
16/04/2023 06:30,1.96
16/04/2023 06:45,1.98
16/04/2023 07:00,2.21
16/04/2023 07:15,2.27
16/04/2023 07:30,2.3
16/04/2023 07:45,2.04
16/04/2023 08:00,1.85
16/04/2023 08:15,1.84
16/04/2023 08:30,1.81
16/04/2023 08:45,1.81
16/04/2023 09:00,1.69
16/04/2023 09:15,1.64
16/04/2023 09:30,1.67
16/04/2023 09:45,1.963333333
16/04/2023 10:00,2.256666667
16/04/2023 10:15,2.55
16/04/2023 10:30,1.71
16/04/2023 10:45,1.68
16/04/2023 11:00,1.71
16/04/2023 11:15,1.74
16/04/2023 11:30,1.74
16/04/2023 11:45,1.76
16/04/2023 12:00,1.75
16/04/2023 12:15,1.72
16/04/2023 12:30,1.71
16/04/2023 12:45,1.68
16/04/2023 13:00,1.64
16/04/2023 13:15,1.6
16/04/2023 13:30,1.89
16/04/2023 13:45,0.79
16/04/2023 14:00,0.23
16/04/2023 14:15,1.105
16/04/2023 14:30,1.98
16/04/2023 14:45,2.15
16/04/2023 15:00,2.14
16/04/2023 15:15,2.12
16/04/2023 15:30,2.14
16/04/2023 15:45,1.94
16/04/2023 16:00,1.74
16/04/2023 16:15,1.65
16/04/2023 16:30,1.65
16/04/2023 16:45,1.71
16/04/2023 17:00,1.76
16/04/2023 17:15,1.79
16/04/2023 17:30,1.81
16/04/2023 17:45,1.8
16/04/2023 18:00,1.82
16/04/2023 18:15,1.88
16/04/2023 18:30,2.4
16/04/2023 18:45,3.17
16/04/2023 19:00,2.73
16/04/2023 19:15,2.86
16/04/2023 19:30,3.78
16/04/2023 19:45,3.45
16/04/2023 20:00,3.06
16/04/2023 20:15,2.77
16/04/2023 20:30,3.14
16/04/2023 20:45,3.53
16/04/2023 21:00,3.56
16/04/2023 21:15,3.09
16/04/2023 21:30,3.09
16/04/2023 21:45,3.27
16/04/2023 22:00,1.9
16/04/2023 22:15,1.24
16/04/2023 22:30,1.17
16/04/2023 22:45,1.55
16/04/2023 23:00,1.82
16/04/2023 23:15,2.02
16/04/2023 23:30,1.88
16/04/2023 23:45,2.18
17/04/2023 00:00,2.48
17/04/2023 00:15,2.47
17/04/2023 00:30,2.67
17/04/2023 00:45,2.64
17/04/2023 01:00,2.79
17/04/2023 01:15,2.82
17/04/2023 01:30,3.02
17/04/2023 01:45,3.45
17/04/2023 02:00,4
17/04/2023 02:15,3.48
17/04/2023 02:30,2.95
17/04/2023 02:45,3.16
17/04/2023 03:00,3.25
17/04/2023 03:15,3.02
17/04/2023 03:30,2.92
17/04/2023 03:45,2.94
17/04/2023 04:00,2.94
17/04/2023 04:15,2.92
17/04/2023 04:30,2.94
17/04/2023 04:45,2.78
17/04/2023 05:00,2.7
17/04/2023 05:15,2.7
17/04/2023 05:30,2.68
17/04/2023 05:45,3.17
17/04/2023 06:00,3.09
17/04/2023 06:15,2.92
17/04/2023 06:30,2.6
17/04/2023 06:45,2.31
17/04/2023 07:00,2.37
17/04/2023 07:15,2.32
17/04/2023 07:30,1.92
17/04/2023 07:45,1.985
17/04/2023 08:00,2.05
17/04/2023 08:15,1.84
17/04/2023 08:30,1.85
17/04/2023 08:45,1.82
17/04/2023 09:00,1.77
17/04/2023 09:15,1.79
17/04/2023 09:30,1.81
17/04/2023 09:45,2.106666666
17/04/2023 10:00,2.403333333
17/04/2023 10:15,2.7
17/04/2023 10:30,1.88
17/04/2023 10:45,1.89
17/04/2023 11:00,1.89
17/04/2023 11:15,1.88
17/04/2023 11:30,1.89
17/04/2023 11:45,1.9
17/04/2023 12:00,1.94
17/04/2023 12:15,1.97
17/04/2023 12:30,1.96
17/04/2023 12:45,1.85
17/04/2023 13:00,1.9
17/04/2023 13:15,1.89
17/04/2023 13:30,1.83
17/04/2023 13:45,1.77
17/04/2023 14:00,1.68
17/04/2023 14:15,1.79
17/04/2023 14:30,1.71
17/04/2023 14:45,1.63
17/04/2023 15:00,1.58
17/04/2023 15:15,1.5
17/04/2023 15:30,1.5
17/04/2023 15:45,1.5
17/04/2023 16:00,1.49
17/04/2023 16:15,1.49
17/04/2023 16:30,1.48
17/04/2023 16:45,1.51
17/04/2023 17:00,1.58
17/04/2023 17:15,1.565
17/04/2023 17:30,1.55
17/04/2023 17:45,1.58
17/04/2023 18:00,1.47
17/04/2023 18:15,1.69
17/04/2023 18:30,1.77
17/04/2023 18:45,2.3
17/04/2023 19:00,2.07
17/04/2023 19:15,2.85
17/04/2023 19:30,2.22
17/04/2023 19:45,2.16
17/04/2023 20:00,1.81
17/04/2023 20:15,1.69
17/04/2023 20:30,1.95
17/04/2023 20:45,2.15
17/04/2023 21:00,1.92
17/04/2023 21:15,1.98
17/04/2023 21:30,1.98
17/04/2023 21:45,1.97
17/04/2023 22:00,2.84
17/04/2023 22:15,2.37
17/04/2023 22:30,2.14
17/04/2023 22:45,2.38
17/04/2023 23:00,2.36
17/04/2023 23:15,2.53
17/04/2023 23:30,2.66
17/04/2023 23:45,2.445
18/04/2023 00:00,2.23
18/04/2023 00:15,1.98
18/04/2023 00:30,1.95
18/04/2023 00:45,1.96
18/04/2023 01:00,2.04
18/04/2023 01:15,2.06
18/04/2023 01:30,2.05
18/04/2023 01:45,1.97
18/04/2023 02:00,1.94
18/04/2023 02:15,1.92
18/04/2023 02:30,1.85
18/04/2023 02:45,1.83
18/04/2023 03:00,1.83
18/04/2023 03:15,1.84
18/04/2023 03:30,1.92
18/04/2023 03:45,2.06
18/04/2023 04:00,2.07
18/04/2023 04:15,2.22
18/04/2023 04:30,2.21
18/04/2023 04:45,2.28
18/04/2023 05:00,2.38
18/04/2023 05:15,2.45
18/04/2023 05:30,2.37
18/04/2023 05:45,2.82
18/04/2023 06:00,2.51
18/04/2023 06:15,1.96
18/04/2023 06:30,2.44
18/04/2023 06:45,2.69
18/04/2023 07:00,2.69
18/04/2023 07:15,2.52
18/04/2023 07:30,2.44
18/04/2023 07:45,2.14
18/04/2023 08:00,1.67
18/04/2023 08:15,1.33
18/04/2023 08:30,1.17
18/04/2023 08:45,1.05
18/04/2023 09:00,1.03
18/04/2023 09:15,0.93
18/04/2023 09:30,0.82
18/04/2023 09:45,1.053333333
18/04/2023 10:00,1.286666667
18/04/2023 10:15,1.52
18/04/2023 10:30,0.71
18/04/2023 10:45,0.68
18/04/2023 11:00,0.65
18/04/2023 11:15,0.64
18/04/2023 11:30,0.62
18/04/2023 11:45,0.6
18/04/2023 12:00,0.61
18/04/2023 12:15,0.61
18/04/2023 12:30,0.6
18/04/2023 12:45,0.58
18/04/2023 13:00,0.58
18/04/2023 13:15,0.47
18/04/2023 13:30,0.45
18/04/2023 13:45,0.46
18/04/2023 14:00,0.5
18/04/2023 14:15,0.5
18/04/2023 14:30,0.52
18/04/2023 14:45,0.52
18/04/2023 15:00,0.48
18/04/2023 15:15,0.52
18/04/2023 15:30,0.5
18/04/2023 15:45,0.56
18/04/2023 16:00,0.8
18/04/2023 16:15,0.81
18/04/2023 16:30,0.82
18/04/2023 16:45,0.82
18/04/2023 17:00,0.84
18/04/2023 17:15,0.81
18/04/2023 17:30,0.88
18/04/2023 17:45,0.92
18/04/2023 18:00,1.1
18/04/2023 18:15,1.13
18/04/2023 18:30,1.18
18/04/2023 18:45,1.31
18/04/2023 19:00,1.31
