From,Ozone (µg/m3)
04/03/2023 01:30,9
04/03/2023 01:45,8
04/03/2023 02:00,7.7
04/03/2023 02:15,7.7
04/03/2023 02:30,7.6
04/03/2023 02:45,7.7
04/03/2023 03:00,8.3
04/03/2023 03:15,8.3
04/03/2023 03:30,8.3
04/03/2023 03:45,7.6
04/03/2023 04:00,7.7
04/03/2023 04:15,8.8
04/03/2023 04:30,8.5
04/03/2023 04:45,8.5
04/03/2023 05:00,7.9
04/03/2023 05:15,8.2
04/03/2023 05:30,8.1
04/03/2023 05:45,8
04/03/2023 06:00,7.4
04/03/2023 06:15,8
04/03/2023 06:30,8.4
04/03/2023 06:45,11.8
04/03/2023 07:00,14
04/03/2023 07:15,12.4
04/03/2023 07:30,12.2
04/03/2023 07:45,16.7
04/03/2023 08:00,25.8
04/03/2023 08:15,32.2
04/03/2023 08:30,34.6
04/03/2023 08:45,41
04/03/2023 09:00,47.4
04/03/2023 09:15,53.8
04/03/2023 09:30,58.2
04/03/2023 09:45,62.9
04/03/2023 10:00,62.4
04/03/2023 10:15,61.9
04/03/2023 10:30,64.8
04/03/2023 10:45,69.5
04/03/2023 11:00,73.1
04/03/2023 11:15,77.6
04/03/2023 11:30,78.2
04/03/2023 11:45,79.6
04/03/2023 12:00,81.9
04/03/2023 12:15,83.7
04/03/2023 12:30,81
04/03/2023 12:45,81.7
04/03/2023 13:00,81.9
04/03/2023 13:15,81.8
04/03/2023 13:30,81.1
04/03/2023 13:45,78.5
04/03/2023 14:00,78.1
04/03/2023 14:15,80.9
04/03/2023 14:30,83
04/03/2023 14:45,83.6
04/03/2023 15:00,81.5
04/03/2023 15:15,79.9
04/03/2023 15:30,76.7
04/03/2023 15:45,73.3
04/03/2023 16:00,71.9
04/03/2023 16:15,71.8
04/03/2023 16:30,70.6
04/03/2023 16:45,70.6
04/03/2023 17:00,69.5
04/03/2023 17:15,69.8
04/03/2023 17:30,65.7
04/03/2023 17:45,65.1
04/03/2023 18:00,68.5
04/03/2023 18:15,65.2
04/03/2023 18:30,61.5
04/03/2023 18:45,65.3
04/03/2023 19:00,65.9
04/03/2023 19:15,63.3
04/03/2023 19:30,67.5
04/03/2023 19:45,67.5
04/03/2023 20:00,66.5
04/03/2023 20:15,61.9
04/03/2023 20:30,58.4
04/03/2023 20:45,60.6
04/03/2023 21:00,62.9
04/03/2023 21:15,58.6
04/03/2023 21:30,56.9
04/03/2023 21:45,58.1
04/03/2023 22:00,51.8
04/03/2023 22:15,47.9
04/03/2023 22:30,40.8
04/03/2023 22:45,40.6
04/03/2023 23:00,35.5
04/03/2023 23:15,33.2
04/03/2023 23:30,32.3
04/03/2023 23:45,31.8
05/03/2023 00:00,29.7
05/03/2023 00:15,26.5
05/03/2023 00:30,26.32385321
05/03/2023 00:45,26.14770642
05/03/2023 01:00,25.97155963
05/03/2023 01:15,25.79541284
05/03/2023 01:30,25.61926606
05/03/2023 01:45,25.44311927
05/03/2023 02:00,25.26697248
05/03/2023 02:15,25.09082569
05/03/2023 02:30,24.9146789
05/03/2023 02:45,24.73853211
05/03/2023 03:00,24.56238532
05/03/2023 03:15,24.38623853
05/03/2023 03:30,24.21009174
05/03/2023 03:45,24.03394495
05/03/2023 04:00,23.85779817
05/03/2023 04:15,23.68165138
05/03/2023 04:30,23.50550459
05/03/2023 04:45,23.3293578
05/03/2023 05:00,23.15321101
05/03/2023 05:15,22.97706422
05/03/2023 05:30,22.80091743
05/03/2023 05:45,22.62477064
05/03/2023 06:00,22.44862385
05/03/2023 06:15,22.27247706
05/03/2023 06:30,22.09633028
05/03/2023 06:45,21.92018349
05/03/2023 07:00,21.7440367
05/03/2023 07:15,21.56788991
05/03/2023 07:30,21.39174312
05/03/2023 07:45,21.21559633
05/03/2023 08:00,21.03944954
05/03/2023 08:15,20.86330275
05/03/2023 08:30,20.68715596
05/03/2023 08:45,20.51100917
05/03/2023 09:00,20.33486239
05/03/2023 09:15,20.1587156
05/03/2023 09:30,19.98256881
05/03/2023 09:45,19.80642202
05/03/2023 10:00,19.63027523
05/03/2023 10:15,19.45412844
05/03/2023 10:30,19.27798165
05/03/2023 10:45,19.10183486
05/03/2023 11:00,18.92568807
05/03/2023 11:15,18.74954128
05/03/2023 11:30,18.5733945
05/03/2023 11:45,18.39724771
05/03/2023 12:00,18.22110092
05/03/2023 12:15,18.04495413
05/03/2023 12:30,17.86880734
05/03/2023 12:45,17.69266055
05/03/2023 13:00,17.51651376
05/03/2023 13:15,17.34036697
05/03/2023 13:30,17.16422018
05/03/2023 13:45,16.98807339
05/03/2023 14:00,16.81192661
05/03/2023 14:15,16.63577982
05/03/2023 14:30,16.45963303
05/03/2023 14:45,16.28348624
05/03/2023 15:00,16.10733945
05/03/2023 15:15,15.93119266
05/03/2023 15:30,15.75504587
05/03/2023 15:45,15.57889908
05/03/2023 16:00,15.40275229
05/03/2023 16:15,15.2266055
05/03/2023 16:30,15.05045872
05/03/2023 16:45,14.87431193
05/03/2023 17:00,14.69816514
05/03/2023 17:15,14.52201835
05/03/2023 17:30,14.34587156
05/03/2023 17:45,14.16972477
05/03/2023 18:00,13.99357798
05/03/2023 18:15,13.81743119
05/03/2023 18:30,13.6412844
05/03/2023 18:45,13.46513761
05/03/2023 19:00,13.28899083
05/03/2023 19:15,13.11284404
05/03/2023 19:30,12.93669725
05/03/2023 19:45,12.76055046
05/03/2023 20:00,12.58440367
05/03/2023 20:15,12.40825688
05/03/2023 20:30,12.23211009
05/03/2023 20:45,12.0559633
05/03/2023 21:00,11.87981651
05/03/2023 21:15,11.70366972
05/03/2023 21:30,11.52752294
05/03/2023 21:45,11.35137615
05/03/2023 22:00,11.17522936
05/03/2023 22:15,10.99908257
05/03/2023 22:30,10.82293578
05/03/2023 22:45,10.64678899
05/03/2023 23:00,10.4706422
05/03/2023 23:15,10.29449541
05/03/2023 23:30,10.11834862
05/03/2023 23:45,9.942201835
06/03/2023 00:00,9.766055046
06/03/2023 00:15,9.589908257
06/03/2023 00:30,9.413761468
06/03/2023 00:45,9.237614679
06/03/2023 01:00,9.06146789
06/03/2023 01:15,8.885321101
06/03/2023 01:30,8.709174312
06/03/2023 01:45,8.533027523
06/03/2023 02:00,8.356880734
06/03/2023 02:15,8.180733945
06/03/2023 02:30,8.004587156
06/03/2023 02:45,7.828440367
06/03/2023 03:00,7.652293578
06/03/2023 03:15,7.476146789
06/03/2023 03:30,7.3
06/03/2023 03:45,7.8
06/03/2023 04:00,8.3
06/03/2023 04:15,8.75
06/03/2023 04:30,9.2
06/03/2023 04:45,9.5
06/03/2023 05:00,8.3
06/03/2023 05:15,7.7
06/03/2023 05:30,7.7
06/03/2023 05:45,7.9
06/03/2023 06:00,10.3
06/03/2023 06:15,11.9
06/03/2023 06:30,16.7
06/03/2023 06:45,13.9
06/03/2023 07:00,8.8
06/03/2023 07:15,12.8
06/03/2023 07:30,16.2
06/03/2023 07:45,20.1
06/03/2023 08:00,23.2
06/03/2023 08:15,28.5
06/03/2023 08:30,32.9
06/03/2023 08:45,37.23333333
06/03/2023 09:00,41.56666667
06/03/2023 09:15,45.9
06/03/2023 09:30,50
06/03/2023 09:45,52.1
06/03/2023 10:00,54.2
06/03/2023 10:15,55.8
06/03/2023 10:30,59.3
06/03/2023 10:45,61.9
06/03/2023 11:00,64.3
06/03/2023 11:15,68.2
06/03/2023 11:30,63.9
06/03/2023 11:45,63.2
06/03/2023 12:00,62.9
06/03/2023 12:15,62.7
06/03/2023 12:30,63.9
06/03/2023 12:45,64.1
06/03/2023 13:00,63.2
06/03/2023 13:15,64.2
06/03/2023 13:30,63.7
06/03/2023 13:45,62.5
06/03/2023 14:00,61.8
06/03/2023 14:15,62.5
06/03/2023 14:30,62.7
06/03/2023 14:45,63
06/03/2023 15:00,63.9
06/03/2023 15:15,64.5
06/03/2023 15:30,64.9
06/03/2023 15:45,64
06/03/2023 16:00,63.7
06/03/2023 16:15,62.7
06/03/2023 16:30,59.3
06/03/2023 16:45,60
06/03/2023 17:00,58.8
06/03/2023 17:15,55.7
06/03/2023 17:30,54.9
06/03/2023 17:45,54.1
06/03/2023 18:00,48.1
06/03/2023 18:15,39.1
06/03/2023 18:30,39.3
06/03/2023 18:45,42.6
06/03/2023 19:00,38.9
06/03/2023 19:15,43.6
06/03/2023 19:30,35.9
06/03/2023 19:45,14.6
06/03/2023 20:00,7.6
06/03/2023 20:15,5.4
06/03/2023 20:30,6.7
06/03/2023 20:45,16.6
06/03/2023 21:00,25.2
06/03/2023 21:15,25.7
06/03/2023 21:30,28.6
06/03/2023 21:45,23.6
06/03/2023 22:00,19.7
06/03/2023 22:15,17.1
06/03/2023 22:30,17.1
06/03/2023 22:45,18.4
06/03/2023 23:00,20.8
06/03/2023 23:15,22.8
06/03/2023 23:30,21.7
06/03/2023 23:45,15.6
07/03/2023 00:00,13
07/03/2023 00:15,12.4
07/03/2023 00:30,12.5
07/03/2023 00:45,11.9
07/03/2023 01:00,10
07/03/2023 01:15,9
07/03/2023 01:30,7.3
07/03/2023 01:45,4.6
07/03/2023 02:00,3.8
07/03/2023 02:15,4.6
07/03/2023 02:30,4.1
07/03/2023 02:45,4.4
07/03/2023 03:00,4
07/03/2023 03:15,3.3
07/03/2023 03:30,3.7
07/03/2023 03:45,3.1
07/03/2023 04:00,3.9
07/03/2023 04:15,4.4
07/03/2023 04:30,4.3
07/03/2023 04:45,3.8
07/03/2023 05:00,3.6
07/03/2023 05:15,3.4
07/03/2023 05:30,3
07/03/2023 05:45,3.2
07/03/2023 06:00,4.6
07/03/2023 06:15,5
07/03/2023 06:30,4.2
07/03/2023 06:45,4.8
07/03/2023 07:00,5
07/03/2023 07:15,5.2
07/03/2023 07:30,12.6
07/03/2023 07:45,21.8
07/03/2023 08:00,24.4
07/03/2023 08:15,25.8
07/03/2023 08:30,22
07/03/2023 08:45,21.93333333
07/03/2023 09:00,21.86666667
07/03/2023 09:15,21.8
07/03/2023 09:30,22.2
07/03/2023 09:45,25.8
07/03/2023 10:00,32.2
07/03/2023 10:15,42.3
07/03/2023 10:30,36.7
07/03/2023 10:45,45.2
07/03/2023 11:00,53.1
07/03/2023 11:15,57.3
07/03/2023 11:30,59
07/03/2023 11:45,61.2
07/03/2023 12:00,66.2
07/03/2023 12:15,67.7
07/03/2023 12:30,68.1
07/03/2023 12:45,68.9
07/03/2023 13:00,60.8
07/03/2023 13:15,58.7
07/03/2023 13:30,73
07/03/2023 13:45,75.7
07/03/2023 14:00,76.7
07/03/2023 14:15,75.6
07/03/2023 14:30,75.4
07/03/2023 14:45,75.2
07/03/2023 15:00,72.8
07/03/2023 15:15,70.2
07/03/2023 15:30,68.5
07/03/2023 15:45,68.4
07/03/2023 16:00,67.9
07/03/2023 16:15,65.5
07/03/2023 16:30,61.8
07/03/2023 16:45,59.4
07/03/2023 17:00,58.2
07/03/2023 17:15,57.2
07/03/2023 17:30,57.3
07/03/2023 17:45,59.4
07/03/2023 18:00,58.1
07/03/2023 18:15,54.5
07/03/2023 18:30,49.1
07/03/2023 18:45,47.9
07/03/2023 19:00,30.2
07/03/2023 19:15,17.9
07/03/2023 19:30,26.1
07/03/2023 19:45,40.5
07/03/2023 20:00,35.1
07/03/2023 20:15,39.7
07/03/2023 20:30,44.8
07/03/2023 20:45,47.9
07/03/2023 21:00,44.2
07/03/2023 21:15,35.8
07/03/2023 21:30,28.8
07/03/2023 21:45,28.9
07/03/2023 22:00,27.3
07/03/2023 22:15,28.5
07/03/2023 22:30,27.8
07/03/2023 22:45,29.9
07/03/2023 23:00,28.2
07/03/2023 23:15,23.4
07/03/2023 23:30,21.5
07/03/2023 23:45,20.2
08/03/2023 00:00,22
08/03/2023 00:15,26
08/03/2023 00:30,27.3
08/03/2023 00:45,27.1
08/03/2023 01:00,26.9
08/03/2023 01:15,24.9
08/03/2023 01:30,23.2
08/03/2023 01:45,25.1
08/03/2023 02:00,30.3
08/03/2023 02:15,33.1
08/03/2023 02:30,31.5
08/03/2023 02:45,24.8
08/03/2023 03:00,20.5
08/03/2023 03:15,19.6
08/03/2023 03:30,19.1
08/03/2023 03:45,22.2
08/03/2023 04:00,19.4
08/03/2023 04:15,18.8
08/03/2023 04:30,17.8
08/03/2023 04:45,19.6
08/03/2023 05:00,19.2
08/03/2023 05:15,16
08/03/2023 05:30,13.2
08/03/2023 05:45,12.1
08/03/2023 06:00,12.4
08/03/2023 06:15,6.3
08/03/2023 06:30,9
08/03/2023 06:45,7.3
08/03/2023 07:00,6.8
08/03/2023 07:15,8.4
08/03/2023 07:30,8.4
08/03/2023 07:45,9.8
08/03/2023 08:00,12.4
08/03/2023 08:15,18.8
08/03/2023 08:30,31.2
08/03/2023 08:45,38.6
08/03/2023 09:00,46
08/03/2023 09:15,53.4
08/03/2023 09:30,52.6
08/03/2023 09:45,57.9
08/03/2023 10:00,58.1
08/03/2023 10:15,40.2
08/03/2023 10:30,20.4
08/03/2023 10:45,9.7
08/03/2023 11:00,5.9
08/03/2023 11:15,6.1
08/03/2023 11:30,7.4
08/03/2023 11:45,11
08/03/2023 12:00,23.7
08/03/2023 12:15,46.9
08/03/2023 12:30,61.6
08/03/2023 12:45,48.8
08/03/2023 13:00,20.4
08/03/2023 13:15,17.6
08/03/2023 13:30,27
08/03/2023 13:45,30.8
08/03/2023 14:00,55.4
08/03/2023 14:15,32
08/03/2023 14:30,31.3
08/03/2023 14:45,35.1
08/03/2023 15:00,43.6
08/03/2023 15:15,35.8
08/03/2023 15:30,50.2
08/03/2023 15:45,52.4
08/03/2023 16:00,55.5
08/03/2023 16:15,60.3
08/03/2023 16:30,61.5
08/03/2023 16:45,60.2
08/03/2023 17:00,65
08/03/2023 17:15,76.4
08/03/2023 17:30,76.7
08/03/2023 17:45,66.3
08/03/2023 18:00,55.3
08/03/2023 18:15,49.7
08/03/2023 18:30,44.2
08/03/2023 18:45,38.2
08/03/2023 19:00,37.7
08/03/2023 19:15,27.9
08/03/2023 19:30,17.7
08/03/2023 19:45,14.7
08/03/2023 20:00,11.6
08/03/2023 20:15,11.3
08/03/2023 20:30,17
08/03/2023 20:45,24.7
08/03/2023 21:00,50
08/03/2023 21:15,58.7
08/03/2023 21:30,59
08/03/2023 21:45,57
08/03/2023 22:00,56
08/03/2023 22:15,52.8
08/03/2023 22:30,49.5
08/03/2023 22:45,48.9
08/03/2023 23:00,46.1
08/03/2023 23:15,42.1
08/03/2023 23:30,39.9
08/03/2023 23:45,39.9
09/03/2023 00:00,38.6
09/03/2023 00:15,35.8
09/03/2023 00:30,30.7
09/03/2023 00:45,33.1
09/03/2023 01:00,29.8
09/03/2023 01:15,23.5
09/03/2023 01:30,24
09/03/2023 01:45,25.8
09/03/2023 02:00,23.7
09/03/2023 02:15,22.5
09/03/2023 02:30,21.3
09/03/2023 02:45,22
09/03/2023 03:00,20.8
09/03/2023 03:15,21.1
09/03/2023 03:30,16.8
09/03/2023 03:45,14.1
09/03/2023 04:00,12.7
09/03/2023 04:15,13.9
09/03/2023 04:30,13.2
09/03/2023 04:45,12.1
09/03/2023 05:00,9.8
09/03/2023 05:15,6.8
09/03/2023 05:30,5.5
09/03/2023 05:45,5.8
09/03/2023 06:00,5.9
09/03/2023 06:15,6.3
09/03/2023 06:30,6.9
09/03/2023 06:45,8.3
09/03/2023 07:00,7.6
09/03/2023 07:15,9.1
09/03/2023 07:30,9.9
09/03/2023 07:45,15.2
09/03/2023 08:00,23.1
09/03/2023 08:15,32.4
09/03/2023 08:30,36.9
09/03/2023 08:45,40.6
09/03/2023 09:00,44.3
09/03/2023 09:15,48
09/03/2023 09:30,47.2
09/03/2023 09:45,43.9
09/03/2023 10:00,45.4
09/03/2023 10:15,49.2
09/03/2023 10:30,42.8
09/03/2023 10:45,37.9
09/03/2023 11:00,47
09/03/2023 11:15,37.2
09/03/2023 11:30,36.4
09/03/2023 11:45,31.3
09/03/2023 12:00,30.8
09/03/2023 12:15,46.4
09/03/2023 12:30,55.5
09/03/2023 12:45,67.1
09/03/2023 13:00,80.2
09/03/2023 13:15,87.1
09/03/2023 13:30,86.5
09/03/2023 13:45,76.3
09/03/2023 14:00,75
09/03/2023 14:15,80.7
09/03/2023 14:30,85.6
09/03/2023 14:45,88.9
09/03/2023 15:00,85.2
09/03/2023 15:15,36.3
09/03/2023 15:30,34.2
09/03/2023 15:45,55.9
09/03/2023 16:00,59.5
09/03/2023 16:15,63
09/03/2023 16:30,59.6
09/03/2023 16:45,63.3
09/03/2023 17:00,61.4
09/03/2023 17:15,55.5
09/03/2023 17:30,54.4
09/03/2023 17:45,51.5
09/03/2023 18:00,55.5
09/03/2023 18:15,50.7
09/03/2023 18:30,53.4
09/03/2023 18:45,64.3
09/03/2023 19:00,55.9
09/03/2023 19:15,52.1
09/03/2023 19:30,48.1
09/03/2023 19:45,54
09/03/2023 20:00,59.9
09/03/2023 20:15,52.8
09/03/2023 20:30,53.1
09/03/2023 20:45,51.9
09/03/2023 21:00,51.1
09/03/2023 21:15,45.7
09/03/2023 21:30,39
09/03/2023 21:45,40.9
09/03/2023 22:00,40.8
09/03/2023 22:15,31.5
09/03/2023 22:30,28.7
09/03/2023 22:45,28.7
09/03/2023 23:00,27.2
09/03/2023 23:15,25.5
09/03/2023 23:30,24.4
09/03/2023 23:45,28
10/03/2023 00:00,28.5
10/03/2023 00:15,28.9
10/03/2023 00:30,25.4
10/03/2023 00:45,22.1
10/03/2023 01:00,23.4
10/03/2023 01:15,16.5
10/03/2023 01:30,12.4
10/03/2023 01:45,10.8
10/03/2023 02:00,11.2
10/03/2023 02:15,10.5
10/03/2023 02:30,11.5
10/03/2023 02:45,11.7
10/03/2023 03:00,17.3
10/03/2023 03:15,16.4
10/03/2023 03:30,13.4
10/03/2023 03:45,10.9
10/03/2023 04:00,10.6
10/03/2023 04:15,11.8
10/03/2023 04:30,13.9
10/03/2023 04:45,12.1
10/03/2023 05:00,12
10/03/2023 05:15,10.1
10/03/2023 05:30,9.5
10/03/2023 05:45,10
10/03/2023 06:00,9.6
10/03/2023 06:15,8.9
10/03/2023 06:30,9
10/03/2023 06:45,10.7
10/03/2023 07:00,11
10/03/2023 07:15,10.8
10/03/2023 07:30,11
10/03/2023 07:45,12.6
10/03/2023 08:00,15.3
10/03/2023 08:15,17.2
10/03/2023 08:30,17.1
10/03/2023 08:45,25.33333334
10/03/2023 09:00,33.56666667
10/03/2023 09:15,41.8
10/03/2023 09:30,45.2
10/03/2023 09:45,47.4
10/03/2023 10:00,49.8
10/03/2023 10:15,57.6
10/03/2023 10:30,55.7
10/03/2023 10:45,42
10/03/2023 11:00,40.8
10/03/2023 11:15,36.4
10/03/2023 11:30,24.4
10/03/2023 11:45,16.9
10/03/2023 12:00,17.1
10/03/2023 12:15,19.8
10/03/2023 12:30,15.2
10/03/2023 12:45,12.8
10/03/2023 13:00,13
10/03/2023 13:15,47.4
10/03/2023 13:30,77.9
10/03/2023 13:45,77.5
10/03/2023 14:00,75.6
10/03/2023 14:15,57.4
10/03/2023 14:30,37.4
10/03/2023 14:45,33.1
10/03/2023 15:00,35.3
10/03/2023 15:15,36.4
10/03/2023 15:30,38.2
10/03/2023 15:45,44.3
10/03/2023 16:00,52.7
10/03/2023 16:15,61.8
10/03/2023 16:30,54
10/03/2023 16:45,50.4
10/03/2023 17:00,48.1
10/03/2023 17:15,42.1
10/03/2023 17:30,39.6
10/03/2023 17:45,34.9
10/03/2023 18:00,23.1
10/03/2023 18:15,14
10/03/2023 18:30,11.3
10/03/2023 18:45,12
10/03/2023 19:00,11.1
10/03/2023 19:15,19
10/03/2023 19:30,23.3
10/03/2023 19:45,16.4
10/03/2023 20:00,9.8
10/03/2023 20:15,17.1
10/03/2023 20:30,14.7
10/03/2023 20:45,10.3
10/03/2023 21:00,27.3
10/03/2023 21:15,38.9
10/03/2023 21:30,42.1
10/03/2023 21:45,53.4
10/03/2023 22:00,57.8
10/03/2023 22:15,58.4
10/03/2023 22:30,58.4
10/03/2023 22:45,56.1
10/03/2023 23:00,48.3
10/03/2023 23:15,39.6
10/03/2023 23:30,34.9
10/03/2023 23:45,30.8
11/03/2023 00:00,25.5
11/03/2023 00:15,23.9
11/03/2023 00:30,22.5
11/03/2023 00:45,17.3
11/03/2023 01:00,10.6
11/03/2023 01:15,8.8
11/03/2023 01:30,8.9
11/03/2023 01:45,8.6
11/03/2023 02:00,8.2
11/03/2023 02:15,8.1
11/03/2023 02:30,8.4
11/03/2023 02:45,8.1
11/03/2023 03:00,8.4
11/03/2023 03:15,8.7
11/03/2023 03:30,8.6
11/03/2023 03:45,9.1
11/03/2023 04:00,8.8
11/03/2023 04:15,9.3
11/03/2023 04:30,9.1
11/03/2023 04:45,8.8
11/03/2023 05:00,8.7
11/03/2023 05:15,9.1
11/03/2023 05:30,9.6
11/03/2023 05:45,8.8
11/03/2023 06:00,8.7
11/03/2023 06:15,9.3
11/03/2023 06:30,10.5
11/03/2023 06:45,11.8
11/03/2023 07:00,12.2
11/03/2023 07:15,14.8
11/03/2023 07:30,18.2
11/03/2023 07:45,19.8
11/03/2023 08:00,17.5
11/03/2023 08:15,21.3
11/03/2023 08:30,25.6
11/03/2023 08:45,39.10000001
11/03/2023 09:00,52.60000001
11/03/2023 09:15,66.1
11/03/2023 09:30,64.4
11/03/2023 09:45,65.1
11/03/2023 10:00,68.1
11/03/2023 10:15,48.59999999
11/03/2023 10:30,29.1
11/03/2023 10:45,27.3
11/03/2023 11:00,36.6
11/03/2023 11:15,30.5
11/03/2023 11:30,55.3
11/03/2023 11:45,70.4
11/03/2023 12:00,67.1
11/03/2023 12:15,67.8
11/03/2023 12:30,50.1
11/03/2023 12:45,41.7
11/03/2023 13:00,48.4
11/03/2023 13:15,49.3
11/03/2023 13:30,51.1
11/03/2023 13:45,53.6
11/03/2023 14:00,55.8
11/03/2023 14:15,56.1
11/03/2023 14:30,60.2
11/03/2023 14:45,68
11/03/2023 15:00,74.4
11/03/2023 15:15,77.3
11/03/2023 15:30,78
11/03/2023 15:45,83.9
11/03/2023 16:00,85.2
11/03/2023 16:15,85.5
11/03/2023 16:30,65
11/03/2023 16:45,71.7
11/03/2023 17:00,73.3
11/03/2023 17:15,70.4
11/03/2023 17:30,65.6
11/03/2023 17:45,59.4
11/03/2023 18:00,55
11/03/2023 18:15,55.8
11/03/2023 18:30,46
11/03/2023 18:45,40.4
11/03/2023 19:00,47.9
11/03/2023 19:15,40
11/03/2023 19:30,37.2
11/03/2023 19:45,41.9
11/03/2023 20:00,55.2
11/03/2023 20:15,44.8
11/03/2023 20:30,33.1
11/03/2023 20:45,32.7
11/03/2023 21:00,27.7
11/03/2023 21:15,38.7
11/03/2023 21:30,39.5
11/03/2023 21:45,45.2
11/03/2023 22:00,48.1
11/03/2023 22:15,40.6
11/03/2023 22:30,41.9
11/03/2023 22:45,39.5
11/03/2023 23:00,33.9
11/03/2023 23:15,29.5
11/03/2023 23:30,30.4
11/03/2023 23:45,26.3
12/03/2023 00:00,19
12/03/2023 00:15,19
12/03/2023 00:30,19.2
12/03/2023 00:45,16.6
12/03/2023 01:00,11.8
12/03/2023 01:15,12.4
12/03/2023 01:30,13
12/03/2023 01:45,10
12/03/2023 02:00,8.8
12/03/2023 02:15,8.3
12/03/2023 02:30,8.2
12/03/2023 02:45,7.5
12/03/2023 03:00,8.1
12/03/2023 03:15,8.3
12/03/2023 03:30,7.9
12/03/2023 03:45,8.5
12/03/2023 04:00,8.2
12/03/2023 04:15,7.9
12/03/2023 04:30,8.3
12/03/2023 04:45,8.4
12/03/2023 05:00,8.2
12/03/2023 05:15,8.6
12/03/2023 05:30,8.3
12/03/2023 05:45,8.4
12/03/2023 06:00,8.7
12/03/2023 06:15,8.6
12/03/2023 06:30,8.9
12/03/2023 06:45,9.2
12/03/2023 07:00,9.4
12/03/2023 07:15,11.1
12/03/2023 07:30,14
12/03/2023 07:45,17.6
12/03/2023 08:00,22.7
12/03/2023 08:15,25.7
12/03/2023 08:30,28.5
12/03/2023 08:45,38.80000001
12/03/2023 09:00,49.10000001
12/03/2023 09:15,59.4
12/03/2023 09:30,64.2
12/03/2023 09:45,67.6
12/03/2023 10:00,53.1
12/03/2023 10:15,33
12/03/2023 10:30,42.2
12/03/2023 10:45,38.5
12/03/2023 11:00,29.8
12/03/2023 11:15,50.8
12/03/2023 11:30,23.3
12/03/2023 11:45,36
12/03/2023 12:00,30.2
12/03/2023 12:15,29.5
12/03/2023 12:30,33.9
12/03/2023 12:45,42.4
12/03/2023 13:00,47.6
12/03/2023 13:15,52.8
12/03/2023 13:30,62.6
12/03/2023 13:45,60.1
12/03/2023 14:00,62.6
12/03/2023 14:15,65.5
12/03/2023 14:30,67.7
12/03/2023 14:45,71
12/03/2023 15:00,70.7
12/03/2023 15:15,71.8
12/03/2023 15:30,73.6
12/03/2023 15:45,72.7
12/03/2023 16:00,23.1
12/03/2023 16:15,21.4
12/03/2023 16:30,24.3
12/03/2023 16:45,27.6
12/03/2023 17:00,35.5
12/03/2023 17:15,33.3
12/03/2023 17:30,32.2
12/03/2023 17:45,23.4
12/03/2023 18:00,15.9
12/03/2023 18:15,10.8
12/03/2023 18:30,9.2
12/03/2023 18:45,10.4
12/03/2023 19:00,14.5
12/03/2023 19:15,19.7
12/03/2023 19:30,18.7
12/03/2023 19:45,21.7
12/03/2023 20:00,15.2
12/03/2023 20:15,12.1
12/03/2023 20:30,27.6
12/03/2023 20:45,24.4
12/03/2023 21:00,26.3
12/03/2023 21:15,32.8
12/03/2023 21:30,38.4
12/03/2023 21:45,42.2
12/03/2023 22:00,42.4
12/03/2023 22:15,43.6
12/03/2023 22:30,40.1
12/03/2023 22:45,35.8
12/03/2023 23:00,32.9
12/03/2023 23:15,31.1
12/03/2023 23:30,30.5
12/03/2023 23:45,26.8
13/03/2023 00:00,27.5
13/03/2023 00:15,23.3
13/03/2023 00:30,9.9
13/03/2023 00:45,8.5
13/03/2023 01:00,9.7
13/03/2023 01:15,12.6
13/03/2023 01:30,13.7
13/03/2023 01:45,15.2
13/03/2023 02:00,17.5
13/03/2023 02:15,15.3
13/03/2023 02:30,12.4
13/03/2023 02:45,9.3
13/03/2023 03:00,8.4
13/03/2023 03:15,8.3
13/03/2023 03:30,9.3
13/03/2023 03:45,8.9
13/03/2023 04:00,9
13/03/2023 04:15,9
13/03/2023 04:30,9
13/03/2023 04:45,8.4
13/03/2023 05:00,8.1
13/03/2023 05:15,8.1
13/03/2023 05:30,8.7
13/03/2023 05:45,8.4
13/03/2023 06:00,8.4
13/03/2023 06:15,9.6
13/03/2023 06:30,9.3
13/03/2023 06:45,9.2
13/03/2023 07:00,9.8
13/03/2023 07:15,10.9
13/03/2023 07:30,11.6
13/03/2023 07:45,14.8
13/03/2023 08:00,21.5
13/03/2023 08:15,35.7
13/03/2023 08:30,58.5
13/03/2023 08:45,65.13333334
13/03/2023 09:00,71.76666667
13/03/2023 09:15,78.4
13/03/2023 09:30,79.6
13/03/2023 09:45,81.2
13/03/2023 10:00,78.4
13/03/2023 10:15,62.1
13/03/2023 10:30,62
13/03/2023 10:45,70
13/03/2023 11:00,64.6
13/03/2023 11:15,78.3
13/03/2023 11:30,87.8
13/03/2023 11:45,89.3
13/03/2023 12:00,88.7
13/03/2023 12:15,91.8
13/03/2023 12:30,90.5
13/03/2023 12:45,90.8
13/03/2023 13:00,81.1
13/03/2023 13:15,81.2
13/03/2023 13:30,83.8
13/03/2023 13:45,86.4
13/03/2023 14:00,91.7
13/03/2023 14:15,92.2
13/03/2023 14:30,97.6
13/03/2023 14:45,97.5
13/03/2023 15:00,98
13/03/2023 15:15,98.6
13/03/2023 15:30,93.8
13/03/2023 15:45,96.3
13/03/2023 16:00,91.5
13/03/2023 16:15,89.2
13/03/2023 16:30,89.3
13/03/2023 16:45,84.4
