From,To (Interval: 15M),PM10 (µg/m3),PM2.5 (µg/m3),NO (µg/m3),NO2 (µg/m3),NOX (ppb),CO (mg/m3),SO2 (µg/m3),NH3 (µg/m3),Ozone (µg/m3),Benzene (µg/m3)
24/03/2023 21:15,24/03/2023 21:30,454,110,18.5,65,49.7,2.97,31.9,14.1,16.4,0.1
24/03/2023 21:30,24/03/2023 21:45,454,110,19.2,64.8,50,3.63,34,14,11.5,0.1
24/03/2023 21:45,24/03/2023 22:00,182,130,26,63.8,55.1,3.69,36.1,13.8,11.1,0.1
24/03/2023 22:00,24/03/2023 22:15,182,130,36.8,59.1,61.3,3.34,35.8,14.6,12.1,0.1
24/03/2023 22:15,24/03/2023 22:30,182,130,39.8,61.5,65.1,3.42,33.2,14.5,11.6,0.1
24/03/2023 22:30,24/03/2023 22:45,182,130,42,63.3,67.8,3.46,33.5,14.2,11.2,0.1
24/03/2023 22:45,24/03/2023 23:00,217,161,45.2,63.2,70.3,3.37,31.6,14,11.4,0.1
24/03/2023 23:00,24/03/2023 23:15,217,161,48.8,63.2,73.3,3.24,30.1,13.6,11.9,0.1
24/03/2023 23:15,24/03/2023 23:30,217,161,51.1,63.9,75.5,3.14,27.7,12.6,11.5,0.1
24/03/2023 23:30,24/03/2023 23:45,217,161,50.9,61.2,74,3.24,28.7,13.1,11.6,0.1
24/03/2023 23:45,25/03/2023 00:00,217,152,50.5,60.1,73,3.07,27.25,13,11.6,0.1
25/03/2023 00:00,25/03/2023 00:15,217,152,50.4,59.7,72.8,2.9,25.8,13.6,11.2,0.1
25/03/2023 00:15,25/03/2023 00:30,217,152,50.2,58.2,71.8,2.71,22.3,13.8,10.9,0.1
25/03/2023 00:30,25/03/2023 00:45,217,152,50,58.4,71.7,2.62,20.3,12.9,11.3,0.1
25/03/2023 00:45,25/03/2023 01:00,317,133,47.9,58.8,70.2,2.16,20.3,12.7,11.7,0.1
25/03/2023 01:00,25/03/2023 01:15,317,133,40.9,58.8,64.6,1.99,17.9,12.6,12.1,0.1
25/03/2023 01:15,25/03/2023 01:30,317,133,35.8,58,59.9,2,14.9,12.6,11.8,0.1
25/03/2023 01:30,25/03/2023 01:45,317,133,32.1,59.7,57.9,2,16,12.6,11.5,0.1
25/03/2023 01:45,25/03/2023 02:00,290,99,31.3,60.5,57.6,1.82,15.4,12.3,11.9,0.1
25/03/2023 02:00,25/03/2023 02:15,290,99,29.3,60.3,55.9,1.77,12.6,11.8,12.2,0.1
25/03/2023 02:15,25/03/2023 02:30,290,99,25.8,59.1,52.5,1.61,11.3,11.5,14.3,0.1
25/03/2023 02:30,25/03/2023 02:45,290,99,20.9,56.7,47.1,1.49,12.6,11.6,15,0.1
25/03/2023 02:45,25/03/2023 03:00,189,66,17.2,55.5,43.5,1.61,12.2,11.5,12.3,0.1
25/03/2023 03:00,25/03/2023 03:15,189,66,17.3,52.8,42.2,1.53,11.3,11.8,12.6,0.1
25/03/2023 03:15,25/03/2023 03:30,189,66,16.8,52.5,41.6,1.47,10.5,11.8,14.2,0.1
25/03/2023 03:30,25/03/2023 03:45,189,66,15.8,50.2,39.6,1.43,10.2,12,13.3,0.1
25/03/2023 03:45,25/03/2023 04:00,129,65,13.6,50.1,37.8,1.43,9.4,11.7,14,0.1
25/03/2023 04:00,25/03/2023 04:15,129,65,12.5,50.1,36.8,1.55,8.5,11.7,12.6,0.1
25/03/2023 04:15,25/03/2023 04:30,129,65,12.1,48.5,35.7,1.59,8.5,12.2,12.8,0.1
25/03/2023 04:30,25/03/2023 04:45,129,65,12.3,48.3,35.7,1.56,10.8,12.3,13.7,0.1
25/03/2023 04:45,25/03/2023 05:00,84,67,11.8,47.8,35.1,1.51,9.4,12.3,13.9,0.1
25/03/2023 05:00,25/03/2023 05:15,84,67,11.5,47.1,34.4,1.51,9.6,12.6,12.6,0.1
25/03/2023 05:15,25/03/2023 05:30,84,67,11.2,46.9,34.1,1.63,9.2,12.7,13,0.1
25/03/2023 05:30,25/03/2023 05:45,84,67,11.4,46.9,34.3,1.57,9.6,12.8,14,0.1
25/03/2023 05:45,25/03/2023 06:00,81,75,10.6,47,33.7,1.65,9.3,12.8,13.6,0.1
25/03/2023 06:00,25/03/2023 06:15,81,75,12.5,46.6,35,1.83,9.6,12.9,12.6,0.1
25/03/2023 06:15,25/03/2023 06:30,81,75,14.5,46.2,36.3,1.69,9.6,13.2,13.4,0.1
25/03/2023 06:30,25/03/2023 06:45,81,75,14.9,45.9,36.5,1.66,8,13.2,14.3,0.1
25/03/2023 06:45,25/03/2023 07:00,89,90,13.2,44.8,34.5,1.68,7.4,13.1,16.3,0.1
25/03/2023 07:00,25/03/2023 07:15,89,90,11.7,44.2,33,1.58,9.2,12.5,19.7,0.1
25/03/2023 07:15,25/03/2023 07:30,89,90,9.8,43.8,31.3,1.44,8.9,12.3,26.5,0.1
25/03/2023 07:30,25/03/2023 07:45,89,90,8.5,41.9,29.2,1.5,10,12.4,30.4,0.1
25/03/2023 07:45,25/03/2023 08:00,89,59,6.7,40.1,26.7,1.51,10,12.5,37.2,0.1
25/03/2023 08:00,25/03/2023 08:15,89,59,5.1,37.9,24.3,1.41,9.9,12.5,47.7,0.1
25/03/2023 08:15,25/03/2023 08:30,89,59,4.5,35.8,22.7,1.44,10.8,12.5,48.6,0.1
25/03/2023 08:30,25/03/2023 08:45,89,59,4.1,33.5,21.1,1.47,11.3,11.8,52.5,0.1
25/03/2023 08:45,25/03/2023 09:00,80,45,4,30.2,19.3,1.41,11.3,11.7,51.9,0.1
25/03/2023 09:00,25/03/2023 09:15,80,45,3.8,27.8,17.9,1.4,9.1,12,51.3,0.1
25/03/2023 09:15,25/03/2023 09:30,80,45,3.6,26.7,17.1,1.4,8.8,12,50.7,0.1
25/03/2023 09:30,25/03/2023 09:45,80,45,3.7,28.4,18.1,1.4,11.2,11.6,57,0.1
25/03/2023 09:45,25/03/2023 10:00,57,33,3.4,28.9,18.1,1.67,12.5,11.9,61.6,0.1
25/03/2023 10:00,25/03/2023 10:15,57,33,3.4,27.4,17.4,1.94,12.7,12.6,63.9,0.1
25/03/2023 10:15,25/03/2023 10:30,57,33,3.4,26.9,17.1,2.21,12.9,12.2,66.5,0.1
25/03/2023 10:30,25/03/2023 10:45,57,33,3.4,28.5,18,1.35,16.7,11.3,69,0.1
25/03/2023 10:45,25/03/2023 11:00,50,45,2.9,28.6,17.6,1.37,15.5,11.3,71.9,0.1
25/03/2023 11:00,25/03/2023 11:15,50,45,3.3,27.3,17.2,1.37,14.3,11.1,70.7,0.1
25/03/2023 11:15,25/03/2023 11:30,50,45,3.6,27.7,17.7,1.36,13.1,11,70,0.1
25/03/2023 11:30,25/03/2023 11:45,50,45,4.2,27.9,18.3,1.33,11.9,10.7,68.6,0.1
25/03/2023 11:45,25/03/2023 12:00,64,24,3.9,27.55,17.875,1.26,9.7,12.13333333,64,0.1
25/03/2023 12:00,25/03/2023 12:15,64,24,3.6,27.2,17.45,1.25,10.4,13.56666667,63.9,0.1
25/03/2023 12:15,25/03/2023 12:30,64,24,3.3,26.85,17.025,1.24,6.1,15,61.6,0.1
25/03/2023 12:30,25/03/2023 12:45,64,24,3,26.5,16.6,1.24,6.7,10.8,62.4,0.1
25/03/2023 12:45,25/03/2023 13:00,63,21,3.4,26.7,16.9,1.27,8.6,11,63.2,0.1
25/03/2023 13:00,25/03/2023 13:15,63,21,4,27.6,17.9,1.28,8.4,10.7,63.5,0.1
25/03/2023 13:15,25/03/2023 13:30,63,21,3.8,28,18,1.28,9.3,10.5,64.3,0.1
25/03/2023 13:30,25/03/2023 13:45,63,21,3.1,28.3,17.6,1.29,9.3,10.4,65.7,0.1
25/03/2023 13:45,25/03/2023 14:00,47,20,2.9,28.3,17.4,1.31,10.8,10.5,65.5,0.1
25/03/2023 14:00,25/03/2023 14:15,47,20,2.7,29.3,17.8,1.29,9.5,10.4,64.3,0.1
25/03/2023 14:15,25/03/2023 14:30,47,20,3.4,28.2,17.8,1.28,8.9,10.5,64.6,0.1
25/03/2023 14:30,25/03/2023 14:45,47,20,3.5,27.9,17.6,1.28,9,10.7,64.8,0.1
25/03/2023 14:45,25/03/2023 15:00,59,25,3.6,28.5,18.1,1.28,9,10.5,66.1,0.1
25/03/2023 15:00,25/03/2023 15:15,59,25,4.2,29.3,19,1.26,9.6,10.5,66.2,0.1
25/03/2023 15:15,25/03/2023 15:30,59,25,3.6,30.1,18.9,1.26,9.1,10.4,66.4,0.1
25/03/2023 15:30,25/03/2023 15:45,59,25,3.4,30.6,19.1,1.28,9.4,10.4,66.3,0.1
25/03/2023 15:45,25/03/2023 16:00,59,27,3.6,30.9,19.3,1.31,13,10.6,66.7,0.1
25/03/2023 16:00,25/03/2023 16:15,59,27,3.8,30.5,19.3,1.26,14.1,10.7,68.2,0.1
25/03/2023 16:15,25/03/2023 16:30,59,27,4,30.5,19.5,1.27,13.5,11.1,67.6,0.1
25/03/2023 16:30,25/03/2023 16:45,59,27,4,29.1,18.8,1.26,13.4,11.2,65.9,0.1
25/03/2023 16:45,25/03/2023 17:00,52,23,4,28.9,18.6,1.27,10.7,9.9,65.3,0.1
25/03/2023 17:00,25/03/2023 17:15,52,23,3.9,28.5,18.3,1.29,7.1,9,64.5,0.1
25/03/2023 17:15,25/03/2023 17:30,52,23,3.6,29.6,18.7,1.29,8.2,8.7,61.9,0.1
25/03/2023 17:30,25/03/2023 17:45,52,23,3,30.7,18.8,1.33,8.4,8.4,57.5,0.1
25/03/2023 17:45,25/03/2023 18:00,47,33,3.3,33.1,20.3,1.36,9.6,8.3,54.4,0.1
25/03/2023 18:00,25/03/2023 18:15,47,33,3.7,35,21.6,1.4,10.4,8.7,46,0.1
25/03/2023 18:15,25/03/2023 18:30,47,33,3.9,38.8,23.8,1.47,13.2,9.2,37.1,0.1
25/03/2023 18:30,25/03/2023 18:45,47,33,4.1,44.2,26.8,1.49,13.8,9.3,33.4,0.1
25/03/2023 18:45,25/03/2023 19:00,111,56,4.6,48.5,29.6,1.55,13.7,9.6,24.4,0.1
25/03/2023 19:00,25/03/2023 19:15,111,56,4.6,53.4,32.1,1.69,13.7,9.6,16,0.1
25/03/2023 19:15,25/03/2023 19:30,111,56,5.7,60.5,36.9,1.74,14.1,9.8,10.2,0.1
25/03/2023 19:30,25/03/2023 19:45,111,56,6.7,65.3,40.2,1.65,14.1,10.1,19.3,0.1
25/03/2023 19:45,25/03/2023 20:00,111,84,7.1,67.6,41.7,1.65,12.9,10.2,21.2,0.1
25/03/2023 20:00,25/03/2023 20:15,221,84,7.8,70,43.7,1.66,12.7,10.2,15.5,0.1
25/03/2023 20:15,25/03/2023 20:30,221,84,9.6,71.9,46.1,1.63,13.1,10.3,13.4,0.1
25/03/2023 20:30,25/03/2023 20:45,221,84,11.4,72.3,47.8,1.59,13.4,10,14.2,0.1
25/03/2023 20:45,25/03/2023 21:00,221,64,11.7,72.8,48.3,1.61,13,9.4,16.1,0.1
25/03/2023 21:00,25/03/2023 21:15,221,64,11.6,73,48.3,1.65,13.4,9.4,18.7,0.1
25/03/2023 21:15,25/03/2023 21:30,221,64,11,72.6,47.5,1.67,13.1,9.5,30.6,0.1
25/03/2023 21:30,25/03/2023 21:45,221,64,10.2,72,46.6,1.97,12.4,9.8,20.3,0.1
25/03/2023 21:45,25/03/2023 22:00,221,68,10.5,71.4,46.5,2.1,14,10.5,13.8,0.1
25/03/2023 22:00,25/03/2023 22:15,205,68,11.5,67.7,45.3,2.07,15.1,11.5,12.9,0.1
25/03/2023 22:15,25/03/2023 22:30,205,68,12.4,65.2,44.8,1.97,13.7,11.5,11.9,0.1
25/03/2023 22:30,25/03/2023 22:45,205,68,14.5,65.2,46.5,2.06,13.5,11.2,12.1,0.1
25/03/2023 22:45,25/03/2023 23:00,205,103,17.9,65,49.2,2.06,13.8,11.2,11.2,0.1
25/03/2023 23:00,25/03/2023 23:15,191,103,20.9,65.8,52,1.94,14.5,11.3,11.7,0.1
25/03/2023 23:15,25/03/2023 23:30,191,103,20.9,63.9,51,1.76,14.8,12,12.4,0.1
25/03/2023 23:30,25/03/2023 23:45,191,103,19.2,63.4,49.3,1.82,16.2,11.8,12.2,0.1
25/03/2023 23:45,26/03/2023 00:00,191,100,17.1,62.1,46.9,2.325000001,19,12.5,11.7,0.1
26/03/2023 00:00,26/03/2023 00:15,227,100,17,63.9,47.8,2.83,21.8,12.5,11.5,0.1
26/03/2023 00:15,26/03/2023 00:30,227,100,20,65.6,51.2,2.86,26.7,12.6,11.5,0.1
26/03/2023 00:30,26/03/2023 00:45,227,100,22.7,65.9,53.5,2.31,27.6,12.5,12.2,0.1
26/03/2023 00:45,26/03/2023 01:00,287,135,22.2,67.4,53.9,2.15,26.1,11.8,12.4,0.1
26/03/2023 01:00,26/03/2023 01:15,287,135,20,66.6,51.7,1.99,24.6,12.1,13,0.1
26/03/2023 01:15,26/03/2023 01:30,287,135,17,64.2,48,1.87,21,11.4,14.1,0.1
26/03/2023 01:30,26/03/2023 01:45,287,135,14.1,60.4,43.6,1.98,19.1,11.5,13.2,0.1
26/03/2023 01:45,26/03/2023 02:00,269.6,101,13.4,58.5,42,2.14,20.3,12,11.4,0.1
26/03/2023 02:00,26/03/2023 02:15,252.2,101,14.5,59.3,43.3,2.13,19.7,12.1,11.2,0.1
26/03/2023 02:15,26/03/2023 02:30,234.8,101,16.1,60.5,45.3,2.15,18.9,11.9,11.4,0.1
26/03/2023 02:30,26/03/2023 02:45,217.4,101,18.6,61.1,47.6,2.15,18.5,11.7,11.6,0.1
26/03/2023 02:45,26/03/2023 03:00,200,110,20.8,59.2,48.4,2.14,19.2,11.6,11.3,0.1
26/03/2023 03:00,26/03/2023 03:15,200,110,21.4,57.8,48.1,2.22,18.3,11.6,11.6,0.1
26/03/2023 03:15,26/03/2023 03:30,200,110,22.1,57,48.3,2.36,18.3,11.7,11.6,0.1
26/03/2023 03:30,26/03/2023 03:45,200,110,23.9,55.6,49,2.45,18.8,12.1,11.7,0.1
26/03/2023 03:45,26/03/2023 04:00,237,128,27,55.9,51.7,2.11,20.8,12.5,11.2,0.1
26/03/2023 04:00,26/03/2023 04:15,237,128,30.7,59.3,56.5,1.9,21.2,12,12.3,0.1
26/03/2023 04:15,26/03/2023 04:30,237,128,30.2,61.3,57.2,1.77,20.7,11.9,20.6,0.1
26/03/2023 04:30,26/03/2023 04:45,237,128,22.4,62.4,51.4,1.75,21.6,11.8,26.5,0.1
26/03/2023 04:45,26/03/2023 05:00,237,74,12.4,64.8,44.6,1.82,21.8,12,24.6,0.1
26/03/2023 05:00,26/03/2023 05:15,295,74,9.4,61.7,40.5,1.81,20.6,12.2,19.9,0.1
26/03/2023 05:15,26/03/2023 05:30,295,74,8.5,58.4,38,1.8,21.1,12.3,13.3,0.1
26/03/2023 05:30,26/03/2023 05:45,295,74,8.9,57.5,37.8,1.81,21.8,11.8,14.1,0.1
26/03/2023 05:45,26/03/2023 06:00,295,79,10.1,56.7,38.4,1.69,20.6,11.7,12.1,0.1
26/03/2023 06:00,26/03/2023 06:15,295,79,10.3,55.2,37.7,1.71,19.9,12.1,12.3,0.1
26/03/2023 06:15,26/03/2023 06:30,188,79,11.3,52.8,37.3,1.68,20,11.9,12.5,0.1
26/03/2023 06:30,26/03/2023 06:45,188,79,12.3,51.2,37.3,1.71,18.7,11.6,12.6,0.1
26/03/2023 06:45,26/03/2023 07:00,188,76,13.2,49.7,37.2,1.75,17.2,11.5,13.6,0.1
26/03/2023 07:00,26/03/2023 07:15,188,76,13.6,47.6,36.4,1.75,16.6,11.6,14.9,0.1
26/03/2023 07:15,26/03/2023 07:30,188,76,13,46.2,35.1,1.87,18.1,11.7,15.2,0.1
26/03/2023 07:30,26/03/2023 07:45,212.5,76,11.8,47.9,35,1.8,20,12,19.3,0.1
26/03/2023 07:45,26/03/2023 08:00,237,106,11.1,49.5,35.4,1.74,22.2,12.2,25.5,0.1
26/03/2023 08:00,26/03/2023 08:15,237,106,9.4,50.7,34.6,1.76,23.1,12.5,30.8,0.1
26/03/2023 08:15,26/03/2023 08:30,237,106,7.9,51.8,34,1.8,24.1,12.5,33.1,0.1
26/03/2023 08:30,26/03/2023 08:45,237,106,7.1,51.8,33.3,1.82,27.1,12.4,39.4,0.1
26/03/2023 08:45,26/03/2023 09:00,224,108,5.5,50.5,31.3,1.76,25.3,11.8,41.46666667,0.1
26/03/2023 09:00,26/03/2023 09:15,224,108,5.1,47.9,29.7,1.74,23.6,12.7,43.53333334,0.1
26/03/2023 09:15,26/03/2023 09:30,224,108,5.2,46.2,28.8,1.74,25.7,13,45.6,0.1
26/03/2023 09:30,26/03/2023 09:45,224,108,4.8,47.8,29.4,1.71,30.8,12.1,49.4,0.1
26/03/2023 09:45,26/03/2023 10:00,224,98,4.5,47.1,28.7,2.04,29.4,11.9,54,0.1
26/03/2023 10:00,26/03/2023 10:15,179,98,4.4,44,27,2.37,28.7,12.1,56.3,0.1
26/03/2023 10:15,26/03/2023 10:30,179,98,4.3,44,26.9,2.7,35.5,12.1,52.5,0.1
26/03/2023 10:30,26/03/2023 10:45,179,98,4.2,47,28.4,1.84,45.9,11.8,52.2,0.1
26/03/2023 10:45,26/03/2023 11:00,179,76,4.6,50.1,30.4,1.79,60.2,11.7,38.1,0.1
26/03/2023 11:00,26/03/2023 11:15,179,76,6.8,55.2,35,1.73,74.50000001,11.6,38.7,0.1
26/03/2023 11:15,26/03/2023 11:30,179,76,7.9,59.2,37.9,1.68,88.8,11.6,68.3,0.1
26/03/2023 11:30,26/03/2023 11:45,179,76,7.1,59.5,37.4,1.65,103.1,10.5,59.1,0.1
26/03/2023 11:45,26/03/2023 12:00,179,55,6.275,53,33.275,1.68,33.8,12,78.1,0.1
26/03/2023 12:00,26/03/2023 12:15,113,55,5.45,46.5,29.15,1.71,31.7,13.5,82.7,0.1
26/03/2023 12:15,26/03/2023 12:30,113,55,4.625,40,25.025,1.67,33,15,87,0.1
26/03/2023 12:30,26/03/2023 12:45,113,55,3.8,33.5,20.9,1.71,40,11.2,86.8,0.1
26/03/2023 12:45,26/03/2023 13:00,113,54,4.2,34.4,21.7,1.68,46.4,11.3,83.3,0.1
26/03/2023 13:00,26/03/2023 13:15,102,54,4.5,35.5,22.5,1.72,31.5,10.9,80.8,0.1
26/03/2023 13:15,26/03/2023 13:30,102,54,3.5,35.4,21.7,1.68,27.7,10.3,78.4,0.1
26/03/2023 13:30,26/03/2023 13:45,102,54,3.2,34.1,20.7,1.66,23.7,10.3,73,0.1
26/03/2023 13:45,26/03/2023 14:00,102,32,3.5,31.8,19.7,1.66,19.5,10.5,74.4,0.1
26/03/2023 14:00,26/03/2023 14:15,102,32,2.9,31,18.9,1.65,18.5,10.1,73.1,0.1
26/03/2023 14:15,26/03/2023 14:30,102,32,3.2,30.6,18.9,1.65,18.7,10,73.6,0.1
26/03/2023 14:30,26/03/2023 14:45,102,32,3.3,29.6,18.5,1.65,20.4,9.8,73.9,0.1
26/03/2023 14:45,26/03/2023 15:00,102,23,3.2,29.5,18.4,1.67,20.3,9.8,74,0.1
26/03/2023 15:00,26/03/2023 15:15,102,23,2.7,30,18.2,1.65,22,9.6,75.4,0.1
26/03/2023 15:15,26/03/2023 15:30,73,23,3,29.3,18,1.65,22.8,9.8,75.9,0.1
26/03/2023 15:30,26/03/2023 15:45,73,23,2.8,29.2,17.8,1.67,26.1,10.1,75,0.1
26/03/2023 15:45,26/03/2023 16:00,73,31,2.8,29.9,18.2,1.71,39.9,10.4,64.2,0.1
26/03/2023 16:00,26/03/2023 16:15,73,31,2.9,34.9,21,1.73,55.1,10.3,57.3,0.1
26/03/2023 16:15,26/03/2023 16:30,46,31,3.2,39.6,23.7,1.76,48.2,10.2,64.5,0.1
26/03/2023 16:30,26/03/2023 16:45,46,31,3.8,41.8,25.3,1.8,39.4,10.1,66.4,0.1
26/03/2023 16:45,26/03/2023 17:00,46,95,3.5,42.2,25.3,1.83,37.2,9.5,67.4,0.1
26/03/2023 17:00,26/03/2023 17:15,46,95,3.2,40.9,24.4,1.8,34.4,9.3,64.3,0.1
26/03/2023 17:15,26/03/2023 17:30,46,95,4,41.1,25.1,1.81,35.3,9.3,60.5,0.1
26/03/2023 17:30,26/03/2023 17:45,240,95,4.1,41.4,25.4,1.85,35.7,9.2,54.5,0.1
26/03/2023 17:45,26/03/2023 18:00,240,36,3.8,43.1,26,1.83,38,9.5,54.9,0.1
26/03/2023 18:00,26/03/2023 18:15,240,36,3.6,45.5,27.1,1.82,37.4,9.3,54.7,0.1
26/03/2023 18:15,26/03/2023 18:30,240,36,3.6,46.7,27.8,1.8,39.4,9.1,57.8,0.1
26/03/2023 18:30,26/03/2023 18:45,240,36,3.4,46.7,27.6,1.82,36.6,8.9,53.8,0.1
26/03/2023 18:45,26/03/2023 19:00,240,37,3.2,47.2,27.8,1.91,33.1,9.2,48,0.1
26/03/2023 19:00,26/03/2023 19:15,84,37,4.1,48.9,29.3,2,32.1,9.2,38,0.1
26/03/2023 19:15,26/03/2023 19:30,84,37,4,51.9,30.8,1.94,29.2,8.6,42.3,0.1
26/03/2023 19:30,26/03/2023 19:45,84,37,4.3,50.3,30.2,1.96,27.6,9.4,37,0.1
26/03/2023 19:45,26/03/2023 20:00,84,59,4.3,48,29.1,1.99,25.4,9.8,37.1,0.1
26/03/2023 20:00,26/03/2023 20:15,84,59,3.9,45.1,27.2,1.98,23,10.3,37.7,0.1
26/03/2023 20:15,26/03/2023 20:30,96,59,3.9,43.2,26.1,1.99,20.8,10.4,37.9,0.1
26/03/2023 20:30,26/03/2023 20:45,96,59,3.6,39.9,24.1,2.04,21.5,10.5,37.5,0.1
26/03/2023 20:45,26/03/2023 21:00,96,67,4.2,38.5,23.9,2.04,22.7,10.4,34.4,0.1
26/03/2023 21:00,26/03/2023 21:15,96,67,4.9,39.3,24.9,2.15,22.5,10.4,29,0.1
26/03/2023 21:15,26/03/2023 21:30,96,67,4.6,40.4,25.3,2.23,21,10.7,21.3,0.1
26/03/2023 21:30,26/03/2023 21:45,96,67,4.9,43,26.8,2.19,19.7,11.1,22.7,0.1
26/03/2023 21:45,26/03/2023 22:00,96,73,5.4,44.9,28.3,2.19,20.3,10.8,21,0.1
26/03/2023 22:00,26/03/2023 22:15,96,73,5.6,45.7,28.9,2.29,19.2,11,13.9,0.1
26/03/2023 22:15,26/03/2023 22:30,96,73,7.5,48.1,31.8,2.31,20.2,10.8,12.9,0.1
26/03/2023 22:30,26/03/2023 22:45,96,73,10.8,49.6,35.1,2.26,21,11.2,12,0.1
26/03/2023 22:45,26/03/2023 23:00,202,101,14.5,51.4,39.1,2.28,22.1,10.9,11.6,0.1
26/03/2023 23:00,26/03/2023 23:15,202,101,16.6,52.8,41.6,2.43,22.2,11.2,10.9,0.1
26/03/2023 23:15,26/03/2023 23:30,202,101,19.4,51.7,43.3,2.26,21.1,11.3,11.4,0.1
26/03/2023 23:30,26/03/2023 23:45,202,101,21.6,50.3,44.3,2.21,21.6,11.5,11.8,0.1
26/03/2023 23:45,27/03/2023 00:00,202,105,23.8,51.5,46.8,2.08,21.1,11.1,11.1,0.1
27/03/2023 00:00,27/03/2023 00:15,202,105,23.6,52.4,47.1,1.95,20.6,10.8,15.9,0.1
27/03/2023 00:15,27/03/2023 00:30,202,105,19.4,51.5,43.2,1.98,19.7,10.6,15.6,0.1
27/03/2023 00:30,27/03/2023 00:45,202,105,16.1,51.2,40.4,1.99,19.1,10.6,14,0.1
27/03/2023 00:45,27/03/2023 01:00,171,89,13.8,49.8,37.7,2.06,17.6,10.5,13.6,0.1
27/03/2023 01:00,27/03/2023 01:15,171,89,12.1,48.6,35.7,2.07,16.5,10.1,14.2,0.1
27/03/2023 01:15,27/03/2023 01:30,171,89,11.2,47.9,34.6,2.04,15.8,9.6,15.3,0.1
27/03/2023 01:30,27/03/2023 01:45,171,89,11.1,47.2,34.1,2.14,16.3,9.5,12.7,0.1
27/03/2023 01:45,27/03/2023 02:00,171,84,14,45.8,35.7,2.18,15.9,9.9,11.5,0.1
27/03/2023 02:00,27/03/2023 02:15,171,84,20.5,45.7,41,2.18,14.7,9.8,11.6,0.1
27/03/2023 02:15,27/03/2023 02:30,171,84,29.1,43.2,46.6,2.07,16.3,9.8,12.6,0.1
27/03/2023 02:30,27/03/2023 02:45,171,84,31.9,43.7,49.2,1.97,17.4,10,11.9,0.1
27/03/2023 02:45,27/03/2023 03:00,135,78,30.3,45.8,49,2,16.2,10.1,12,0.1
27/03/2023 03:00,27/03/2023 03:15,135,78,25.6,46.2,45.3,2.05,13,9.9,11.4,0.1
27/03/2023 03:15,27/03/2023 03:30,135,78,21.5,44.9,41.3,2.08,11.6,9.8,11.6,0.1
27/03/2023 03:30,27/03/2023 03:45,135,78,19.6,44.1,39.4,2.08,11.4,9.6,11.4,0.1
27/03/2023 03:45,27/03/2023 04:00,135,83,18.5,42.7,37.7,2.11,12.1,9.8,11.6,0.1
27/03/2023 04:00,27/03/2023 04:15,135,83,17.8,41.2,36.4,2.08,11.7,9.9,11.6,0.1
27/03/2023 04:15,27/03/2023 04:30,135,83,15.9,38.9,33.6,1.89,10.9,10.1,12.2,0.1
27/03/2023 04:30,27/03/2023 04:45,135,83,13.7,36.9,30.8,1.89,11.7,10.1,11.5,0.1
27/03/2023 04:45,27/03/2023 05:00,130,64,12.5,35.8,29.2,1.94,12.6,10.1,11.3,0.1
27/03/2023 05:00,27/03/2023 05:15,130,64,13,35,29.2,1.99,12.7,10.5,10.8,0.1
27/03/2023 05:15,27/03/2023 05:30,130,64,14.9,35,30.8,2.04,12.1,10.5,11.2,0.1
27/03/2023 05:30,27/03/2023 05:45,130,64,18.7,34.6,33.6,2.16,12.5,10.5,11.1,0.1
27/03/2023 05:45,27/03/2023 06:00,130,81,23.9,35.2,38.1,2.15,13,10.5,12.2,0.1
27/03/2023 06:00,27/03/2023 06:15,182,81,26.2,36.4,40.7,2.12,14.7,10.4,11.6,0.1
27/03/2023 06:15,27/03/2023 06:30,182,81,27.3,36.6,41.7,2.12,14.5,10.4,11.9,0.1
27/03/2023 06:30,27/03/2023 06:45,182,81,28.8,36.1,42.6,2.6,15.8,11,11.3,0.1
27/03/2023 06:45,27/03/2023 07:00,182,153,36.4,36.8,49.2,3.07,18.9,11.5,11.4,0.1
27/03/2023 07:00,27/03/2023 07:15,182,153,62.3,41.1,72.5,3.06,24.5,11.1,11.5,0.1
27/03/2023 07:15,27/03/2023 07:30,182,153,71.2,52.3,85.6,2.98,30.6,14.2,11.7,0.1
27/03/2023 07:30,27/03/2023 07:45,460,153,76.1,58.8,93.2,2.92,38.7,13.4,12,0.1
27/03/2023 07:45,27/03/2023 08:00,460,202,77.3,63.8,96.7,2.6,34.9,12.8,12.2,0.1
27/03/2023 08:00,27/03/2023 08:15,460,202,71.7,67.9,94.4,2.68,35.5,12.5,13,0.1
27/03/2023 08:15,27/03/2023 08:30,460,202,62,73.3,89.5,2.615,38.5,12.6,15.9,0.1
27/03/2023 08:30,27/03/2023 08:45,460,202,37.3,80.3,72.8,2.55,35.8,16.3,24.1,0.1
27/03/2023 08:45,27/03/2023 09:00,460,130,21.2,74.2,56.7,2.485,34.2,13.1,27.63333334,0.1
27/03/2023 09:00,27/03/2023 09:15,259,130,16.6,69.8,50.6,2.42,36.8,11.8,31.16666667,0.1
27/03/2023 09:15,27/03/2023 09:30,259,130,13,66.4,45.9,2.355,42.4,12.5,34.7,0.1
27/03/2023 09:30,27/03/2023 09:45,259,130,10.4,67,44.1,2.29,49.5,11.9,37.2,0.1
27/03/2023 09:45,27/03/2023 10:00,259,85,7.7,66.7,41.8,2.225,53.5,11.5,42.9,0.1
