From,NH3 (µg/m3)
28/03/2023 05:00,9.7
28/03/2023 05:15,10.7
28/03/2023 05:30,10.9
28/03/2023 05:45,10.5
28/03/2023 06:00,11.2
28/03/2023 06:15,11.3
28/03/2023 06:30,11.7
28/03/2023 06:45,12.3
28/03/2023 07:00,13.5
28/03/2023 07:15,13.3
28/03/2023 07:30,13.5
28/03/2023 07:45,13.3
28/03/2023 08:00,13.1
28/03/2023 08:15,12.9
28/03/2023 08:30,12.6
28/03/2023 08:45,11.7
28/03/2023 09:00,11.7
28/03/2023 09:15,11.2
28/03/2023 09:30,10.2
28/03/2023 09:45,9.4
28/03/2023 10:00,9.2
28/03/2023 10:15,8.6
28/03/2023 10:30,8.4
28/03/2023 10:45,8.5
28/03/2023 11:00,8.5
28/03/2023 11:15,8.5
28/03/2023 11:30,8.8
28/03/2023 11:45,10.3
28/03/2023 12:00,11.8
28/03/2023 12:15,13.3
28/03/2023 12:30,9.2
28/03/2023 12:45,8.8
28/03/2023 13:00,9.1
28/03/2023 13:15,9.3
28/03/2023 13:30,9.6
28/03/2023 13:45,9.9
28/03/2023 14:00,10.3
28/03/2023 14:15,10.5
28/03/2023 14:30,10.7
28/03/2023 14:45,10.7
28/03/2023 15:00,11
28/03/2023 15:15,10.6
28/03/2023 15:30,10
28/03/2023 15:45,10.3
28/03/2023 16:00,10.6
28/03/2023 16:15,11
28/03/2023 16:30,11.2
28/03/2023 16:45,10.8
28/03/2023 17:00,9.6
28/03/2023 17:15,8.8
28/03/2023 17:30,8.1
28/03/2023 17:45,8.2
28/03/2023 18:00,8.1
28/03/2023 18:15,8.3
28/03/2023 18:30,8.3
28/03/2023 18:45,8.8
28/03/2023 19:00,9
28/03/2023 19:15,9.2
28/03/2023 19:30,8.9
28/03/2023 19:45,8.8
28/03/2023 20:00,8.8
28/03/2023 20:15,8.9
28/03/2023 20:30,9.1
28/03/2023 20:45,9.6
28/03/2023 21:00,10.4
28/03/2023 21:15,10.5
28/03/2023 21:30,10.4
28/03/2023 21:45,10.5
28/03/2023 22:00,10.6
28/03/2023 22:15,10.6
28/03/2023 22:30,10.6
28/03/2023 22:45,10.5
28/03/2023 23:00,10.8
28/03/2023 23:15,10.8
28/03/2023 23:30,10.9
28/03/2023 23:45,10.6
29/03/2023 00:00,10.7
29/03/2023 00:15,10.4
29/03/2023 00:30,10.5
29/03/2023 00:45,6.4
29/03/2023 01:00,7.5
29/03/2023 01:15,9.1
29/03/2023 01:30,9.8
29/03/2023 01:45,9.9
29/03/2023 02:00,10.1
29/03/2023 02:15,10
29/03/2023 02:30,9.7
29/03/2023 02:45,9.5
29/03/2023 03:00,9.6
29/03/2023 03:15,9.8
29/03/2023 03:30,9.9
29/03/2023 03:45,10.1
29/03/2023 04:00,10.1
29/03/2023 04:15,9.9
29/03/2023 04:30,10
29/03/2023 04:45,10.2
29/03/2023 05:00,10.4
29/03/2023 05:15,10.7
29/03/2023 05:30,11.1
29/03/2023 05:45,10.8
29/03/2023 06:00,10.8
29/03/2023 06:15,11.4
29/03/2023 06:30,11.7
29/03/2023 06:45,11.9
29/03/2023 07:00,12.1
29/03/2023 07:15,11.9
29/03/2023 07:30,11.9
29/03/2023 07:45,12.5
29/03/2023 08:00,12.3
29/03/2023 08:15,12.3
29/03/2023 08:30,12.1
29/03/2023 08:45,12
29/03/2023 09:00,11
29/03/2023 09:15,10.5
29/03/2023 09:30,9.6
29/03/2023 09:45,8.9
29/03/2023 10:00,8.9
29/03/2023 10:15,8.6
29/03/2023 10:30,8.1
29/03/2023 10:45,8.4
29/03/2023 11:00,10.6
29/03/2023 11:15,8.7
29/03/2023 11:30,6.8
29/03/2023 11:45,8.533333334
29/03/2023 12:00,10.26666667
29/03/2023 12:15,12
29/03/2023 12:30,8.7
29/03/2023 12:45,8.4
29/03/2023 13:00,8.5
29/03/2023 13:15,8.9
29/03/2023 13:30,10.6
29/03/2023 13:45,10.5
29/03/2023 14:00,10.3
29/03/2023 14:15,10.1
29/03/2023 14:30,9.9
29/03/2023 14:45,10.1
29/03/2023 15:00,10
29/03/2023 15:15,10.1
29/03/2023 15:30,10.1
29/03/2023 15:45,9.7
29/03/2023 16:00,9.8
29/03/2023 16:15,10.1
29/03/2023 16:30,10.1
29/03/2023 16:45,10.2
29/03/2023 17:00,9.2
29/03/2023 17:15,8.2
29/03/2023 17:30,8
29/03/2023 17:45,7.8
29/03/2023 18:00,8.1
29/03/2023 18:15,8.6
29/03/2023 18:30,10.1
29/03/2023 18:45,10.5
29/03/2023 19:00,10.6
29/03/2023 19:15,10.8
29/03/2023 19:30,10.7
29/03/2023 19:45,11.3
29/03/2023 20:00,11.9
29/03/2023 20:15,11.4
29/03/2023 20:30,10.9
29/03/2023 20:45,10.5
29/03/2023 21:00,10
29/03/2023 21:15,9.8
29/03/2023 21:30,9.8
29/03/2023 21:45,10.3
29/03/2023 22:00,10.3
29/03/2023 22:15,10.4
29/03/2023 22:30,10.6
29/03/2023 22:45,10.7
29/03/2023 23:00,10.5
29/03/2023 23:15,10.3
29/03/2023 23:30,10.2
29/03/2023 23:45,10.5
30/03/2023 00:00,10.7
30/03/2023 00:15,10.7
30/03/2023 00:30,10.5
30/03/2023 00:45,9.8
30/03/2023 01:00,9.3
30/03/2023 01:15,9.1
30/03/2023 01:30,8.9
30/03/2023 01:45,8.6
30/03/2023 02:00,9.3
30/03/2023 02:15,9.8
30/03/2023 02:30,9.9
30/03/2023 02:45,9.6
30/03/2023 03:00,9.5
30/03/2023 03:15,9.3
30/03/2023 03:30,9.3
30/03/2023 03:45,9.5
30/03/2023 04:00,9.9
30/03/2023 04:15,9.8
30/03/2023 04:30,9.9
30/03/2023 04:45,10.2
30/03/2023 05:00,10.5
30/03/2023 05:15,11
30/03/2023 05:30,10.4
30/03/2023 05:45,10
30/03/2023 06:00,10.6
30/03/2023 06:15,11
30/03/2023 06:30,11.1
30/03/2023 06:45,12
30/03/2023 07:00,11.8
30/03/2023 07:15,11.9
30/03/2023 07:30,11.8
30/03/2023 07:45,12
30/03/2023 08:00,12.7
30/03/2023 08:15,12.4
30/03/2023 08:30,8.3
30/03/2023 08:45,12.6
30/03/2023 09:00,12.2
30/03/2023 09:15,10.3
30/03/2023 09:30,8.3
30/03/2023 09:45,7.5
30/03/2023 10:00,8.1
30/03/2023 10:15,8
30/03/2023 10:30,7.9
30/03/2023 10:45,8.2
30/03/2023 11:00,8.8
30/03/2023 11:15,8.8
30/03/2023 11:30,8.2
30/03/2023 11:45,9.266666667
30/03/2023 12:00,10.33333333
30/03/2023 12:15,11.4
30/03/2023 12:30,7
30/03/2023 12:45,7.2
30/03/2023 13:00,7.5
30/03/2023 13:15,8.1
30/03/2023 13:30,8.7
30/03/2023 13:45,8.4
30/03/2023 14:00,8.3
30/03/2023 14:15,8.4
30/03/2023 14:30,8.5
30/03/2023 14:45,8.4
30/03/2023 15:00,8.4
30/03/2023 15:15,8.8
30/03/2023 15:30,9.1
30/03/2023 15:45,9.4
30/03/2023 16:00,9.3
30/03/2023 16:15,9.7
30/03/2023 16:30,9.7
30/03/2023 16:45,9.7
30/03/2023 17:00,9
30/03/2023 17:15,8.8
30/03/2023 17:30,7.8
30/03/2023 17:45,7.2
30/03/2023 18:00,7.3
30/03/2023 18:15,7.7
30/03/2023 18:30,7.7
30/03/2023 18:45,7.6
30/03/2023 19:00,7.9
30/03/2023 19:15,8.3
30/03/2023 19:30,8.5
30/03/2023 19:45,8.4
30/03/2023 20:00,8.5
30/03/2023 20:15,8.7
30/03/2023 20:30,8.5
30/03/2023 20:45,9.1
30/03/2023 21:00,9.7
30/03/2023 21:15,10.2
30/03/2023 21:30,10.1
30/03/2023 21:45,10.2
30/03/2023 22:00,10.3
30/03/2023 22:15,10.3
30/03/2023 22:30,10.1
30/03/2023 22:45,9.7
30/03/2023 23:00,10
30/03/2023 23:15,9.8
30/03/2023 23:30,10
30/03/2023 23:45,9.7
31/03/2023 00:00,9.8
31/03/2023 00:15,9.9
31/03/2023 00:30,9.8
31/03/2023 00:45,9.8
31/03/2023 01:00,8.7
31/03/2023 01:15,8.1
31/03/2023 01:30,7.9
31/03/2023 01:45,8.2
31/03/2023 02:00,8.2
31/03/2023 02:15,8.4
31/03/2023 02:30,8.3
31/03/2023 02:45,8.4
31/03/2023 03:00,8.2
31/03/2023 03:15,8.5
31/03/2023 03:30,8.6
31/03/2023 03:45,8.9
31/03/2023 04:00,8.9
31/03/2023 04:15,8.9
31/03/2023 04:30,8.7
31/03/2023 04:45,9
31/03/2023 05:00,9
31/03/2023 05:15,8.8
31/03/2023 05:30,8.8
31/03/2023 05:45,9
31/03/2023 06:00,8.9
31/03/2023 06:15,8.8
31/03/2023 06:30,9.2
31/03/2023 06:45,9.5
31/03/2023 07:00,9.6
31/03/2023 07:15,9.7
31/03/2023 07:30,9.4
31/03/2023 07:45,9.2
31/03/2023 08:00,9.3
31/03/2023 08:15,9.6
31/03/2023 08:30,9.4
31/03/2023 08:45,9.8
31/03/2023 09:00,9.8
31/03/2023 09:15,8.9
31/03/2023 09:30,8.1
31/03/2023 09:45,8.5
31/03/2023 10:00,8.6
31/03/2023 10:15,8.5
31/03/2023 10:30,7.8
31/03/2023 10:45,7.6
31/03/2023 11:00,8.1
31/03/2023 11:15,7.9
31/03/2023 11:30,7.2
31/03/2023 11:45,8.733333333
31/03/2023 12:00,10.26666667
31/03/2023 12:15,11.8
31/03/2023 12:30,5.5
31/03/2023 12:45,7.3
31/03/2023 13:00,7.2
31/03/2023 13:15,8.1
31/03/2023 13:30,8.5
31/03/2023 13:45,8.8
31/03/2023 14:00,9.1
31/03/2023 14:15,8.8
31/03/2023 14:30,8.5
31/03/2023 14:45,9.2
31/03/2023 15:00,9.4
31/03/2023 15:15,9.7
31/03/2023 15:30,9.9
31/03/2023 15:45,9.5
31/03/2023 16:00,9.1
31/03/2023 16:15,9.1
31/03/2023 16:30,9
31/03/2023 16:45,9.1
31/03/2023 17:00,8.1
31/03/2023 17:15,7.3
31/03/2023 17:30,7.3
31/03/2023 17:45,7.3
31/03/2023 18:00,7.3
31/03/2023 18:15,7.3
31/03/2023 18:30,7.2
31/03/2023 18:45,7.2
31/03/2023 19:00,6.9
31/03/2023 19:15,7.1
31/03/2023 19:30,7.4
31/03/2023 19:45,7.2
31/03/2023 20:00,7.6
31/03/2023 20:15,7.9
31/03/2023 20:30,7.9
31/03/2023 20:45,8.2
31/03/2023 21:00,8.7
31/03/2023 21:15,8.8
31/03/2023 21:30,8.5
31/03/2023 21:45,8.8
31/03/2023 22:00,9.1
31/03/2023 22:15,9
31/03/2023 22:30,8.9
31/03/2023 22:45,9
31/03/2023 23:00,8.5
31/03/2023 23:15,8.4
31/03/2023 23:30,8.2
31/03/2023 23:45,8.25
01/04/2023 00:00,8.3
01/04/2023 00:15,8.3
01/04/2023 00:30,8.1
01/04/2023 00:45,8.1
01/04/2023 01:00,7.7
01/04/2023 01:15,7.3
01/04/2023 01:30,7.3
01/04/2023 01:45,7
01/04/2023 02:00,6.9
01/04/2023 02:15,7
01/04/2023 02:30,6.8
01/04/2023 02:45,6.9
01/04/2023 03:00,6.9
01/04/2023 03:15,6.7
01/04/2023 03:30,6.9
01/04/2023 03:45,6.6
01/04/2023 04:00,6.9
01/04/2023 04:15,7.2
01/04/2023 04:30,7.1
01/04/2023 04:45,6.8
01/04/2023 05:00,7.6
01/04/2023 05:15,8.4
01/04/2023 05:30,8.7
01/04/2023 05:45,8.7
01/04/2023 06:00,8.5
01/04/2023 06:15,8.5
01/04/2023 06:30,8.6
01/04/2023 06:45,8.8
01/04/2023 07:00,9.2
01/04/2023 07:15,9.4
01/04/2023 07:30,9.2
01/04/2023 07:45,9.1
01/04/2023 08:00,8.7
01/04/2023 08:15,7.9
01/04/2023 08:30,7.7
01/04/2023 08:45,8.7
01/04/2023 09:00,9.9
01/04/2023 09:15,8.7
01/04/2023 09:30,7.7
01/04/2023 09:45,7.6
01/04/2023 10:00,8.4
01/04/2023 10:15,8.3
01/04/2023 10:30,7.5
01/04/2023 10:45,7.6
01/04/2023 11:00,8.4
01/04/2023 11:15,8.6
01/04/2023 11:30,8
01/04/2023 11:45,8.9
01/04/2023 12:00,9.8
01/04/2023 12:15,10.7
01/04/2023 12:30,7.4
01/04/2023 12:45,7.5
01/04/2023 13:00,8
01/04/2023 13:15,7.8
01/04/2023 13:30,8
01/04/2023 13:45,8.4
01/04/2023 14:00,8.2
01/04/2023 14:15,8.5
01/04/2023 14:30,9
01/04/2023 14:45,9.6
01/04/2023 15:00,10.3
01/04/2023 15:15,10.7
01/04/2023 15:30,10.2
01/04/2023 15:45,10
01/04/2023 16:00,9.9
01/04/2023 16:15,9.9
01/04/2023 16:30,9.5
01/04/2023 16:45,9.7
01/04/2023 17:00,9.4
01/04/2023 17:15,8.3
01/04/2023 17:30,8.1
01/04/2023 17:45,7.5
01/04/2023 18:00,7.5
01/04/2023 18:15,7.8
01/04/2023 18:30,7.6
01/04/2023 18:45,7.5
01/04/2023 19:00,7.2
01/04/2023 19:15,7.6
01/04/2023 19:30,8
01/04/2023 19:45,7.7
01/04/2023 20:00,7.6
01/04/2023 20:15,7.7
01/04/2023 20:30,7.7
01/04/2023 20:45,7.7
01/04/2023 21:00,8.3
01/04/2023 21:15,8.5
01/04/2023 21:30,8.7
01/04/2023 21:45,8.9
01/04/2023 22:00,9.5
01/04/2023 22:15,9.3
01/04/2023 22:30,9.2
01/04/2023 22:45,9.1
01/04/2023 23:00,9.4
01/04/2023 23:15,9.8
01/04/2023 23:30,10.2
01/04/2023 23:45,10.5
02/04/2023 00:00,10.7
02/04/2023 00:15,10.8
02/04/2023 00:30,10.7
02/04/2023 00:45,10.6
02/04/2023 01:00,10
02/04/2023 01:15,8.8
02/04/2023 01:30,8.6
02/04/2023 01:45,9
02/04/2023 02:00,8.3
02/04/2023 02:15,8
02/04/2023 02:30,8.5
02/04/2023 02:45,9.3
02/04/2023 03:00,9.6
02/04/2023 03:15,9.2
02/04/2023 03:30,9.1
02/04/2023 03:45,9.1
02/04/2023 04:00,5.6
02/04/2023 04:15,8
02/04/2023 04:30,8.9
02/04/2023 04:45,9.1
02/04/2023 05:00,9.4
02/04/2023 05:15,9.5
02/04/2023 05:30,9.8
02/04/2023 05:45,9.8
02/04/2023 06:00,10.3
02/04/2023 06:15,10.3
02/04/2023 06:30,10.2
02/04/2023 06:45,10
02/04/2023 07:00,10
02/04/2023 07:15,10
02/04/2023 07:30,9.9
02/04/2023 07:45,10.8
02/04/2023 08:00,11.5
02/04/2023 08:15,11.9
02/04/2023 08:30,12
02/04/2023 08:45,11.7
02/04/2023 09:00,12.7
02/04/2023 09:15,11.7
02/04/2023 09:30,9.2
02/04/2023 09:45,7.8
02/04/2023 10:00,7.3
02/04/2023 10:15,7.3
02/04/2023 10:30,6.9
02/04/2023 10:45,7
02/04/2023 11:00,7.5
02/04/2023 11:15,8.1
02/04/2023 11:30,7.9
02/04/2023 11:45,9.033333333
02/04/2023 12:00,10.16666667
02/04/2023 12:15,11.3
02/04/2023 12:30,7.6
02/04/2023 12:45,6.8
02/04/2023 13:00,7
02/04/2023 13:15,7.3
02/04/2023 13:30,8.1
02/04/2023 13:45,8.3
02/04/2023 14:00,8.5
02/04/2023 14:15,8.4
02/04/2023 14:30,8.5
02/04/2023 14:45,8.2
02/04/2023 15:00,8
02/04/2023 15:15,8.2
02/04/2023 15:30,8.3
02/04/2023 15:45,8.3
02/04/2023 16:00,8.3
02/04/2023 16:15,8.4
02/04/2023 16:30,8.5
02/04/2023 16:45,8.3
02/04/2023 17:00,8.2
02/04/2023 17:15,7.1
02/04/2023 17:30,6
02/04/2023 17:45,5.4
02/04/2023 18:00,5.8
02/04/2023 18:15,6
02/04/2023 18:30,6.4
02/04/2023 18:45,6.4
02/04/2023 19:00,6.4
02/04/2023 19:15,6.6
02/04/2023 19:30,6.9
02/04/2023 19:45,6.6
02/04/2023 20:00,6.3
02/04/2023 20:15,6.1
02/04/2023 20:30,6.6
02/04/2023 20:45,6.7
02/04/2023 21:00,7.3
02/04/2023 21:15,7
02/04/2023 21:30,7.4
02/04/2023 21:45,7.8
02/04/2023 22:00,8.6
02/04/2023 22:15,8.9
02/04/2023 22:30,8.8
02/04/2023 22:45,9.5
02/04/2023 23:00,9.8
02/04/2023 23:15,9.7
02/04/2023 23:30,9.4
02/04/2023 23:45,9.8
03/04/2023 00:00,10.5
03/04/2023 00:15,10.5
03/04/2023 00:30,10.5
03/04/2023 00:45,10.4
03/04/2023 01:00,10.2
03/04/2023 01:15,9.5
03/04/2023 01:30,9.8
03/04/2023 01:45,8.9
03/04/2023 02:00,7.3
03/04/2023 02:15,7.9
03/04/2023 02:30,8.6
03/04/2023 02:45,8.9
03/04/2023 03:00,9.3
03/04/2023 03:15,9.4
03/04/2023 03:30,10.4
03/04/2023 03:45,11.2
03/04/2023 04:00,10.7
03/04/2023 04:15,9.9
03/04/2023 04:30,9.4
03/04/2023 04:45,9.6
03/04/2023 05:00,9.9
03/04/2023 05:15,10.5
03/04/2023 05:30,10.6
03/04/2023 05:45,10.7
03/04/2023 06:00,10.7
03/04/2023 06:15,11.4
03/04/2023 06:30,14.7
03/04/2023 06:45,14
03/04/2023 07:00,12.6
03/04/2023 07:15,8.5
03/04/2023 07:30,12.9
03/04/2023 07:45,12.8
03/04/2023 08:00,11.4
03/04/2023 08:15,10.8
03/04/2023 08:30,10.4
03/04/2023 08:45,10.5
03/04/2023 09:00,11.4
03/04/2023 09:15,11.1
03/04/2023 09:30,8.8
03/04/2023 09:45,7.8
03/04/2023 10:00,7.7
03/04/2023 10:15,7.4
03/04/2023 10:30,6.8
03/04/2023 10:45,6.9
03/04/2023 11:00,7.4
03/04/2023 11:15,7.7
03/04/2023 11:30,7.2
03/04/2023 11:45,8.600000001
03/04/2023 12:00,10
03/04/2023 12:15,11.4
03/04/2023 12:30,6
03/04/2023 12:45,6.1
03/04/2023 13:00,6.4
03/04/2023 13:15,7
03/04/2023 13:30,7
03/04/2023 13:45,7.1
03/04/2023 14:00,7.1
03/04/2023 14:15,6.9
03/04/2023 14:30,7.1
03/04/2023 14:45,7.2
03/04/2023 15:00,7.1
03/04/2023 15:15,7.2
03/04/2023 15:30,7.1
03/04/2023 15:45,7.1
03/04/2023 16:00,7.4
03/04/2023 16:15,7.7
03/04/2023 16:30,7.6
03/04/2023 16:45,8.2
03/04/2023 17:00,8.1
03/04/2023 17:15,8
03/04/2023 17:30,6.5
03/04/2023 17:45,5.9
03/04/2023 18:00,6.2
03/04/2023 18:15,6.4
03/04/2023 18:30,6.3
03/04/2023 18:45,6.5
03/04/2023 19:00,6.6
03/04/2023 19:15,7.1
03/04/2023 19:30,8.3
03/04/2023 19:45,9.1
03/04/2023 20:00,9.6
03/04/2023 20:15,9.7
03/04/2023 20:30,9.8
03/04/2023 20:45,10.1
03/04/2023 21:00,10
03/04/2023 21:15,10.2
03/04/2023 21:30,10.9
03/04/2023 21:45,10.7
03/04/2023 22:00,10.8
03/04/2023 22:15,11
03/04/2023 22:30,10.8
03/04/2023 22:45,11.5
03/04/2023 23:00,12.1
03/04/2023 23:15,12.1
03/04/2023 23:30,12.2
03/04/2023 23:45,12
04/04/2023 00:00,11.6
04/04/2023 00:15,11.5
04/04/2023 00:30,11.3
04/04/2023 00:45,11.2
04/04/2023 01:00,11.3
04/04/2023 01:15,10.4
04/04/2023 01:30,10.1
04/04/2023 01:45,15.5
04/04/2023 02:00,9.9
04/04/2023 02:15,7.4
04/04/2023 02:30,8.9
04/04/2023 02:45,9.1
04/04/2023 03:00,9.1
04/04/2023 03:15,9.3
04/04/2023 03:30,9.7
04/04/2023 03:45,9.8
04/04/2023 04:00,9.7
04/04/2023 04:15,9.3
04/04/2023 04:30,9.6
04/04/2023 04:45,9
04/04/2023 05:00,8.8
04/04/2023 05:15,10.9
04/04/2023 05:30,11.9
04/04/2023 05:45,11
04/04/2023 06:00,10.3
04/04/2023 06:15,10.1
04/04/2023 06:30,10.4
04/04/2023 06:45,10.9
04/04/2023 07:00,11.5
04/04/2023 07:15,11.7
04/04/2023 07:30,11
04/04/2023 07:45,10.4
04/04/2023 08:00,10.2
04/04/2023 08:15,10.1
04/04/2023 08:30,10.1
04/04/2023 08:45,10.7
04/04/2023 09:00,11.5
04/04/2023 09:15,11.5
04/04/2023 09:30,9.4
04/04/2023 09:45,8.3
04/04/2023 10:00,8.1
04/04/2023 10:15,7.9
04/04/2023 10:30,7.4
04/04/2023 10:45,7.3
04/04/2023 11:00,8.1
04/04/2023 11:15,8.8
04/04/2023 11:30,8.5
04/04/2023 11:45,9.733333333
04/04/2023 12:00,10.96666667
04/04/2023 12:15,12.2
04/04/2023 12:30,8.1
04/04/2023 12:45,8
04/04/2023 13:00,8.3
04/04/2023 13:15,8.5
04/04/2023 13:30,9.2
04/04/2023 13:45,9.3
04/04/2023 14:00,9.6
04/04/2023 14:15,9.7
04/04/2023 14:30,10
04/04/2023 14:45,10
04/04/2023 15:00,9.7
04/04/2023 15:15,9.9
04/04/2023 15:30,9.8
04/04/2023 15:45,9.8
04/04/2023 16:00,10.2
04/04/2023 16:15,10.7
04/04/2023 16:30,10.7
04/04/2023 16:45,10.8
04/04/2023 17:00,10.9
04/04/2023 17:15,11.1
04/04/2023 17:30,9.8
04/04/2023 17:45,8.7
04/04/2023 18:00,7.8
04/04/2023 18:15,7
04/04/2023 18:30,6.7
04/04/2023 18:45,7.1
04/04/2023 19:00,7.4
04/04/2023 19:15,7.1
04/04/2023 19:30,7.7
04/04/2023 19:45,7.9
04/04/2023 20:00,8.1
04/04/2023 20:15,8.4
04/04/2023 20:30,8.6
04/04/2023 20:45,8.8
04/04/2023 21:00,8.8
04/04/2023 21:15,9.9
04/04/2023 21:30,10.5
04/04/2023 21:45,10.5
04/04/2023 22:00,10.7
04/04/2023 22:15,10.6
04/04/2023 22:30,11
04/04/2023 22:45,11.3
04/04/2023 23:00,11.4
04/04/2023 23:15,11.5
04/04/2023 23:30,11.5
04/04/2023 23:45,11.1
05/04/2023 00:00,11.5
05/04/2023 00:15,11.7
05/04/2023 00:30,11.6
05/04/2023 00:45,11
05/04/2023 01:00,10.5
05/04/2023 01:15,10.6
05/04/2023 01:30,9.7
05/04/2023 01:45,9.3
05/04/2023 02:00,8.9
05/04/2023 02:15,8.5
05/04/2023 02:30,8.4
05/04/2023 02:45,8.4
05/04/2023 03:00,8.2
05/04/2023 03:15,8.3
05/04/2023 03:30,8.9
05/04/2023 03:45,9.4
05/04/2023 04:00,9.3
05/04/2023 04:15,9.3
05/04/2023 04:30,9.6
05/04/2023 04:45,9.3
05/04/2023 05:00,9.4
05/04/2023 05:15,10.2
05/04/2023 05:30,11
05/04/2023 05:45,10.7
05/04/2023 06:00,10.8
05/04/2023 06:15,7.2
05/04/2023 06:30,10.4
05/04/2023 06:45,11.7
05/04/2023 07:00,12.7
05/04/2023 07:15,13
05/04/2023 07:30,12.9
05/04/2023 07:45,12.9
05/04/2023 08:00,10.8
05/04/2023 08:15,11.5
05/04/2023 08:30,12
05/04/2023 08:45,11.9
05/04/2023 09:00,12.6
05/04/2023 09:15,12.9
05/04/2023 09:30,11
05/04/2023 09:45,9.5
05/04/2023 10:00,9
05/04/2023 10:15,8.1
05/04/2023 10:30,7.5
05/04/2023 10:45,6.6
05/04/2023 11:00,7.1
05/04/2023 11:15,7.4
05/04/2023 11:30,7.3
05/04/2023 11:45,8.733333334
05/04/2023 12:00,10.16666667
05/04/2023 12:15,11.6
05/04/2023 12:30,6.2
05/04/2023 12:45,6.1
05/04/2023 13:00,6.2
05/04/2023 13:15,6.9
05/04/2023 13:30,7.7
05/04/2023 13:45,8.3
05/04/2023 14:00,7.9
05/04/2023 14:15,7.5
05/04/2023 14:30,8
05/04/2023 14:45,7.8
05/04/2023 15:00,7.4
05/04/2023 15:15,7.8
05/04/2023 15:30,8.3
05/04/2023 15:45,8.2
05/04/2023 16:00,7.9
05/04/2023 16:15,7.9
05/04/2023 16:30,8.1
05/04/2023 16:45,8.3
05/04/2023 17:00,8.7
05/04/2023 17:15,8.6
05/04/2023 17:30,7.9
05/04/2023 17:45,7
05/04/2023 18:00,6.6
05/04/2023 18:15,6.6
05/04/2023 18:30,7.1
05/04/2023 18:45,7.2
05/04/2023 19:00,7.6
05/04/2023 19:15,7.6
05/04/2023 19:30,8.1
05/04/2023 19:45,8.7
05/04/2023 20:00,9.2
05/04/2023 20:15,9.4
05/04/2023 20:30,9.3
05/04/2023 20:45,9.1
05/04/2023 21:00,8.5
05/04/2023 21:15,8.4
05/04/2023 21:30,9
05/04/2023 21:45,9.7
05/04/2023 22:00,8.5
05/04/2023 22:15,7.8
05/04/2023 22:30,9.6
05/04/2023 22:45,10.2
05/04/2023 23:00,10.7
05/04/2023 23:15,10.9
05/04/2023 23:30,11.3
05/04/2023 23:45,11.3
06/04/2023 00:00,11.2
06/04/2023 00:15,11.3
06/04/2023 00:30,11
06/04/2023 00:45,10.7
06/04/2023 01:00,10.7
06/04/2023 01:15,11.4
06/04/2023 01:30,10.5
06/04/2023 01:45,10.6
06/04/2023 02:00,10
06/04/2023 02:15,10.7
06/04/2023 02:30,10.6
06/04/2023 02:45,10.3
06/04/2023 03:00,10.5
06/04/2023 03:15,10.9
06/04/2023 03:30,11.5
06/04/2023 03:45,11
06/04/2023 04:00,10.4
06/04/2023 04:15,10.3
06/04/2023 04:30,10.8
06/04/2023 04:45,10.9
06/04/2023 05:00,10.8
06/04/2023 05:15,11.1
06/04/2023 05:30,11.9
06/04/2023 05:45,12.9
06/04/2023 06:00,13.3
06/04/2023 06:15,13.1
06/04/2023 06:30,13.1
06/04/2023 06:45,13.6
06/04/2023 07:00,13.3
06/04/2023 07:15,12.9
06/04/2023 07:30,12.6
06/04/2023 07:45,12.6
06/04/2023 08:00,12.5
06/04/2023 08:15,12.4
06/04/2023 08:30,11.9
06/04/2023 08:45,12.4
06/04/2023 09:00,13.8
06/04/2023 09:15,14
06/04/2023 09:30,12.1
06/04/2023 09:45,9.8
06/04/2023 10:00,9
06/04/2023 10:15,8
06/04/2023 10:30,7.4
06/04/2023 10:45,6.8
06/04/2023 11:00,7.1
06/04/2023 11:15,6.7
06/04/2023 11:30,6
06/04/2023 11:45,7.600000001
06/04/2023 12:00,9.200000001
06/04/2023 12:15,10.8
06/04/2023 12:30,5.5
06/04/2023 12:45,5.9
06/04/2023 13:00,6.4
06/04/2023 13:15,6.9
06/04/2023 13:30,7.6
06/04/2023 13:45,8.3
06/04/2023 14:00,8.1
06/04/2023 14:15,7.8
06/04/2023 14:30,8
06/04/2023 14:45,8.3
06/04/2023 15:00,8.1
06/04/2023 15:15,7.8
06/04/2023 15:30,7.8
06/04/2023 15:45,7.8
06/04/2023 16:00,8.1
06/04/2023 16:15,7.7
06/04/2023 16:30,7.9
06/04/2023 16:45,7.9
06/04/2023 17:00,7.9
06/04/2023 17:15,7.7
06/04/2023 17:30,7.4
06/04/2023 17:45,6.3
06/04/2023 18:00,5.6
06/04/2023 18:15,5.3
06/04/2023 18:30,5.3
06/04/2023 18:45,5.6
06/04/2023 19:00,5.9
06/04/2023 19:15,6.5
06/04/2023 19:30,6.7
06/04/2023 19:45,7.1
06/04/2023 20:00,7.2
06/04/2023 20:15,7.1
06/04/2023 20:30,7.4
06/04/2023 20:45,7.5
06/04/2023 21:00,7.9
06/04/2023 21:15,8.4
06/04/2023 21:30,9.1
06/04/2023 21:45,9.5
06/04/2023 22:00,9.9
06/04/2023 22:15,9.7
06/04/2023 22:30,10.1
06/04/2023 22:45,10.4
06/04/2023 23:00,10.9
06/04/2023 23:15,11.4
06/04/2023 23:30,11.7
06/04/2023 23:45,11.8
07/04/2023 00:00,11.5
